tourney_date,match_year,surface,winner_name,loser_name,winner_rank,loser_rank,lower_rank_player,lower_rank_won,lower_rank,higher_rank,lower_rank_wins,rank_diff
2014-07-21,2014,Hard,Benjamin Becker,Thiemo De Bakker,66,142,Thiemo De Bakker,0,66,142,1,76
2014-07-21,2014,Hard,John Isner,Jack Sock,12,72,Jack Sock,0,12,72,1,60
2014-07-21,2014,Hard,Dudi Sela,Benjamin Becker,94,66,Dudi Sela,1,66,94,0,28
2014-07-21,2014,Hard,John Isner,Dudi Sela,12,94,Dudi Sela,0,12,94,1,82
2014-07-21,2014,Clay,Kenny De Schepper,Filippo Volandri,110,119,Filippo Volandri,0,110,119,1,9
2014-07-21,2014,Clay,Henri Laaksonen,Gianni Mina,319,399,Gianni Mina,0,319,399,1,80
2014-07-21,2014,Clay,Robin Haase,Aleksandr Nedovyesov,51,99,Aleksandr Nedovyesov,0,51,99,1,48
2014-07-21,2014,Clay,Juan Monaco,Victor Hanescu,105,129,Victor Hanescu,0,105,129,1,24
2014-07-21,2014,Clay,Thomaz Bellucci,Gerald Melzer,93,148,Gerald Melzer,0,93,148,1,55
2014-07-21,2014,Clay,Federico Delbonis,Dustin Brown,56,90,Dustin Brown,0,56,90,1,34
2014-07-21,2014,Clay,Viktor Troicki,Dominic Thiem,847,47,Viktor Troicki,1,47,847,0,800
2014-07-21,2014,Clay,Andrey Golubev,Inigo Cervantes Huegun,59,330,Inigo Cervantes Huegun,0,59,330,1,271
2014-07-21,2014,Clay,Jan Lennard Struff,Andreas Haider Maurer,78,109,Andreas Haider Maurer,0,78,109,1,31
2014-07-21,2014,Clay,Pablo Andujar,Gilles Simon,71,36,Pablo Andujar,1,36,71,0,35
2014-07-21,2014,Clay,Blaz Rola,Fabiano De Paula,80,458,Fabiano De Paula,0,80,458,1,378
2014-07-21,2014,Clay,Yann Marti,Daniel Gimeno Traver,212,89,Yann Marti,1,89,212,0,123
2014-07-21,2014,Clay,Mikhail Youzhny,Kenny De Schepper,19,110,Kenny De Schepper,0,19,110,1,91
2014-07-21,2014,Clay,Robin Haase,Henri Laaksonen,51,319,Henri Laaksonen,0,51,319,1,268
2014-07-21,2014,Clay,Juan Monaco,Guillermo Garcia Lopez,105,32,Juan Monaco,1,32,105,0,73
2014-07-21,2014,Clay,Thomaz Bellucci,Federico Delbonis,93,56,Thomaz Bellucci,1,56,93,0,37
2014-07-21,2014,Clay,Viktor Troicki,Andrey Golubev,847,59,Viktor Troicki,1,59,847,0,788
2014-07-21,2014,Clay,Fernando Verdasco,Jan Lennard Struff,38,78,Jan Lennard Struff,0,38,78,1,40
2014-07-21,2014,Clay,Pablo Andujar,Blaz Rola,71,80,Blaz Rola,0,71,80,1,9
2014-07-21,2014,Clay,Marcel Granollers,Yann Marti,28,212,Yann Marti,0,28,212,1,184
2014-07-21,2014,Clay,Robin Haase,Mikhail Youzhny,51,19,Robin Haase,1,19,51,0,32
2014-07-21,2014,Clay,Juan Monaco,Thomaz Bellucci,105,93,Juan Monaco,1,93,105,0,12
2014-07-21,2014,Clay,Fernando Verdasco,Viktor Troicki,38,847,Viktor Troicki,0,38,847,1,809
2014-07-21,2014,Clay,Pablo Andujar,Marcel Granollers,71,28,Pablo Andujar,1,28,71,0,43
2014-07-21,2014,Clay,Juan Monaco,Robin Haase,105,51,Juan Monaco,1,51,105,0,54
2014-07-21,2014,Clay,Pablo Andujar,Fernando Verdasco,71,38,Pablo Andujar,1,38,71,0,33
2014-07-21,2014,Clay,Pablo Andujar,Juan Monaco,71,105,Juan Monaco,0,71,105,1,34
2014-07-21,2014,Clay,Albert Montanes,Alexander Zverev,113,161,Alexander Zverev,0,113,161,1,48
2014-07-21,2014,Clay,Horacio Zeballos,Ante Pavic,117,140,Ante Pavic,0,117,140,1,23
2014-07-21,2014,Clay,Borna Coric,Edouard Roger Vasselin,230,46,Borna Coric,1,46,230,0,184
2014-07-21,2014,Clay,Teymuraz Gabashvili,Dusan Lajovic,68,58,Teymuraz Gabashvili,1,58,68,0,10
2014-07-21,2014,Clay,Pablo Cuevas,Mate Delic,60,181,Mate Delic,0,60,181,1,121
2014-07-21,2014,Clay,Andreas Seppi,Marco Cecchinato,45,136,Marco Cecchinato,0,45,136,1,91
2014-07-21,2014,Clay,Lukas Rosol,Diego Schwartzman,43,100,Diego Schwartzman,0,43,100,1,57
2014-07-21,2014,Clay,Pere Riba,Jiri Vesely,97,67,Pere Riba,1,67,97,0,30
2014-07-21,2014,Clay,Igor Sijsling,Julian Reister,76,125,Julian Reister,0,76,125,1,49
2014-07-21,2014,Clay,Carlos Berlocq,Andrej Martin,55,189,Andrej Martin,0,55,189,1,134
2014-07-21,2014,Clay,Pablo Carreno Busta,Paolo Lorenzi,57,83,Paolo Lorenzi,0,57,83,1,26
2014-07-21,2014,Clay,Albert Ramos,Benoit Paire,95,96,Benoit Paire,0,95,96,1,1
2014-07-21,2014,Clay,Fabio Fognini,Albert Montanes,20,113,Albert Montanes,0,20,113,1,93
2014-07-21,2014,Clay,Borna Coric,Horacio Zeballos,230,117,Borna Coric,1,117,230,0,113
2014-07-21,2014,Clay,Teymuraz Gabashvili,Joao Sousa,68,35,Teymuraz Gabashvili,1,35,68,0,33
2014-07-21,2014,Clay,Pablo Cuevas,Andreas Seppi,60,45,Pablo Cuevas,1,45,60,0,15
2014-07-21,2014,Clay,Lukas Rosol,Pere Riba,43,97,Pere Riba,0,43,97,1,54
2014-07-21,2014,Clay,Marin Cilic,Igor Sijsling,22,76,Igor Sijsling,0,22,76,1,54
2014-07-21,2014,Clay,Pablo Carreno Busta,Carlos Berlocq,57,55,Pablo Carreno Busta,1,55,57,0,2
2014-07-21,2014,Clay,Tommy Robredo,Albert Ramos,18,95,Albert Ramos,0,18,95,1,77
2014-07-21,2014,Clay,Fabio Fognini,Borna Coric,20,230,Borna Coric,0,20,230,1,210
2014-07-21,2014,Clay,Pablo Cuevas,Teymuraz Gabashvili,60,68,Teymuraz Gabashvili,0,60,68,1,8
2014-07-21,2014,Clay,Marin Cilic,Lukas Rosol,22,43,Lukas Rosol,0,22,43,1,21
2014-07-21,2014,Clay,Tommy Robredo,Pablo Carreno Busta,18,57,Pablo Carreno Busta,0,18,57,1,39
2014-07-21,2014,Clay,Pablo Cuevas,Fabio Fognini,60,20,Pablo Cuevas,1,20,60,0,40
2014-07-21,2014,Clay,Tommy Robredo,Marin Cilic,18,22,Marin Cilic,0,18,22,1,4
2014-07-21,2014,Clay,Pablo Cuevas,Tommy Robredo,60,18,Pablo Cuevas,1,18,60,0,42
2014-07-27,2014,Clay,David Goffin,Kenny De Schepper,78,102,Kenny De Schepper,0,78,102,1,24
2014-07-27,2014,Clay,Pablo Andujar,Jurgen Melzer,44,67,Jurgen Melzer,0,44,67,1,23
2014-07-27,2014,Clay,Paolo Lorenzi,Robin Haase,83,61,Paolo Lorenzi,1,61,83,0,22
2014-07-27,2014,Clay,Andreas Haider Maurer,Gerald Melzer,113,147,Gerald Melzer,0,113,147,1,34
2014-07-27,2014,Clay,Albert Ramos,Viktor Galovic,97,732,Viktor Galovic,0,97,732,1,635
2014-07-27,2014,Clay,Maximo Gonzalez,Pablo Carreno Busta,104,55,Maximo Gonzalez,1,55,104,0,49
2014-07-27,2014,Clay,Jarkko Nieminen,Teymuraz Gabashvili,52,66,Teymuraz Gabashvili,0,52,66,1,14
2014-07-27,2014,Clay,Juan Monaco,Andrey Golubev,81,65,Juan Monaco,1,65,81,0,16
2014-07-27,2014,Clay,Pere Riba,Dustin Brown,103,95,Pere Riba,1,95,103,0,8
2014-07-27,2014,Clay,Dominic Thiem,Joao Souza,50,110,Joao Souza,0,50,110,1,60
2014-07-27,2014,Clay,Jiri Vesely,Jan Lennard Struff,70,76,Jan Lennard Struff,0,70,76,1,6
2014-07-27,2014,Clay,Diego Schwartzman,Alexander Zverev,100,159,Alexander Zverev,0,100,159,1,59
2014-07-27,2014,Clay,David Goffin,Philipp Kohlschreiber,78,24,David Goffin,1,24,78,0,54
2014-07-27,2014,Clay,Paolo Lorenzi,Pablo Andujar,83,44,Paolo Lorenzi,1,44,83,0,39
2014-07-27,2014,Clay,Lukas Rosol,Andreas Haider Maurer,43,113,Andreas Haider Maurer,0,43,113,1,70
2014-07-27,2014,Clay,Maximo Gonzalez,Albert Ramos,104,97,Maximo Gonzalez,1,97,104,0,7
2014-07-27,2014,Clay,Juan Monaco,Jarkko Nieminen,81,52,Juan Monaco,1,52,81,0,29
2014-07-27,2014,Clay,Andreas Seppi,Pere Riba,48,103,Pere Riba,0,48,103,1,55
2014-07-27,2014,Clay,Dominic Thiem,Jiri Vesely,50,70,Jiri Vesely,0,50,70,1,20
2014-07-27,2014,Clay,Marcel Granollers,Diego Schwartzman,28,100,Diego Schwartzman,0,28,100,1,72
2014-07-27,2014,Clay,David Goffin,Paolo Lorenzi,78,83,Paolo Lorenzi,0,78,83,1,5
2014-07-27,2014,Clay,Maximo Gonzalez,Lukas Rosol,104,43,Maximo Gonzalez,1,43,104,0,61
2014-07-27,2014,Clay,Juan Monaco,Andreas Seppi,81,48,Juan Monaco,1,48,81,0,33
2014-07-27,2014,Clay,Dominic Thiem,Marcel Granollers,50,28,Dominic Thiem,1,28,50,0,22
2014-07-27,2014,Clay,David Goffin,Maximo Gonzalez,78,104,Maximo Gonzalez,0,78,104,1,26
2014-07-27,2014,Clay,Dominic Thiem,Juan Monaco,50,81,Juan Monaco,0,50,81,1,31
2014-07-27,2014,Clay,David Goffin,Dominic Thiem,78,50,David Goffin,1,50,78,0,28
2014-07-28,2014,Hard,Robby Ginepri,Alejandro Falla,266,74,Robby Ginepri,1,74,266,0,192
2014-07-28,2014,Hard,Rajeev Ram,Jared Donaldson,152,326,Jared Donaldson,0,152,326,1,174
2014-07-28,2014,Hard,Benjamin Becker,Blaz Kavcic,56,82,Blaz Kavcic,0,56,82,1,26
2014-07-28,2014,Hard,Victor Estrella,Tobias Kamke,87,77,Victor Estrella,1,77,87,0,10
2014-07-28,2014,Hard,Sam Querrey,Michael Russell,63,143,Michael Russell,0,63,143,1,80
2014-07-28,2014,Hard,Lukas Lacko,Filip Peliwo,91,270,Filip Peliwo,0,91,270,1,179
2014-07-28,2014,Hard,Tim Smyczek,Alex Kuznetsov,108,168,Alex Kuznetsov,0,108,168,1,60
2014-07-28,2014,Hard,Dudi Sela,Sam Groth,88,96,Sam Groth,0,88,96,1,8
2014-07-28,2014,Hard,Evgeny Donskoy,Frances Tiafoe,111,1139,Frances Tiafoe,0,111,1139,1,1028
2014-07-28,2014,Hard,Malek Jaziri,Sergiy Stakhovsky,114,79,Malek Jaziri,1,79,114,0,35
2014-07-28,2014,Hard,Bernard Tomic,Alejandro Gonzalez,72,85,Alejandro Gonzalez,0,72,85,1,13
2014-07-28,2014,Hard,Donald Young,Yuichi Sugita,73,131,Yuichi Sugita,0,73,131,1,58
2014-07-28,2014,Hard,Steve Johnson,James Duckworth,68,155,James Duckworth,0,68,155,1,87
2014-07-28,2014,Hard,Benoit Paire,Frank Dancevic,98,123,Frank Dancevic,0,98,123,1,25
2014-07-28,2014,Hard,Marinko Matosevic,Illya Marchenko,49,170,Illya Marchenko,0,49,170,1,121
2014-07-28,2014,Hard,Jack Sock,Michael Berrer,60,124,Michael Berrer,0,60,124,1,64
2014-07-28,2014,Hard,Tomas Berdych,Robby Ginepri,5,266,Robby Ginepri,0,5,266,1,261
2014-07-28,2014,Hard,Vasek Pospisil,Rajeev Ram,36,152,Rajeev Ram,0,36,152,1,116
2014-07-28,2014,Hard,Santiago Giraldo,Benjamin Becker,34,56,Benjamin Becker,0,34,56,1,22
2014-07-28,2014,Hard,Victor Estrella,Feliciano Lopez,87,25,Victor Estrella,1,25,87,0,62
2014-07-28,2014,Hard,Kei Nishikori,Sam Querrey,11,63,Sam Querrey,0,11,63,1,52
2014-07-28,2014,Hard,Lukas Lacko,Yen Hsun Lu,91,42,Lukas Lacko,1,42,91,0,49
2014-07-28,2014,Hard,Tim Smyczek,Jeremy Chardy,108,38,Tim Smyczek,1,38,108,0,70
2014-07-28,2014,Hard,Richard Gasquet,Dudi Sela,14,88,Dudi Sela,0,14,88,1,74
2014-07-28,2014,Hard,Kevin Anderson,Evgeny Donskoy,21,111,Evgeny Donskoy,0,21,111,1,90
2014-07-28,2014,Hard,Malek Jaziri,Radek Stepanek,114,35,Malek Jaziri,1,35,114,0,79
2014-07-28,2014,Hard,Denis Istomin,Bernard Tomic,41,72,Bernard Tomic,0,41,72,1,31
2014-07-28,2014,Hard,Donald Young,Julien Benneteau,73,46,Donald Young,1,46,73,0,27
2014-07-28,2014,Hard,Steve Johnson,John Isner,68,12,Steve Johnson,1,12,68,0,56
2014-07-28,2014,Hard,Ivo Karlovic,Benoit Paire,31,98,Benoit Paire,0,31,98,1,67
2014-07-28,2014,Hard,Lleyton Hewitt,Marinko Matosevic,45,49,Marinko Matosevic,0,45,49,1,4
2014-07-28,2014,Hard,Milos Raonic,Jack Sock,7,60,Jack Sock,0,7,60,1,53
2014-07-28,2014,Hard,Vasek Pospisil,Tomas Berdych,36,5,Vasek Pospisil,1,5,36,0,31
2014-07-28,2014,Hard,Santiago Giraldo,Victor Estrella,34,87,Victor Estrella,0,34,87,1,53
2014-07-28,2014,Hard,Kei Nishikori,Lukas Lacko,11,91,Lukas Lacko,0,11,91,1,80
2014-07-28,2014,Hard,Richard Gasquet,Tim Smyczek,14,108,Tim Smyczek,0,14,108,1,94
2014-07-28,2014,Hard,Kevin Anderson,Malek Jaziri,21,114,Malek Jaziri,0,21,114,1,93
2014-07-28,2014,Hard,Donald Young,Denis Istomin,73,41,Donald Young,1,41,73,0,32
2014-07-28,2014,Hard,Steve Johnson,Ivo Karlovic,68,31,Steve Johnson,1,31,68,0,37
2014-07-28,2014,Hard,Milos Raonic,Lleyton Hewitt,7,45,Lleyton Hewitt,0,7,45,1,38
2014-07-28,2014,Hard,Vasek Pospisil,Santiago Giraldo,36,34,Vasek Pospisil,1,34,36,0,2
2014-07-28,2014,Hard,Richard Gasquet,Kei Nishikori,14,11,Richard Gasquet,1,11,14,0,3
2014-07-28,2014,Hard,Donald Young,Kevin Anderson,73,21,Donald Young,1,21,73,0,52
2014-07-28,2014,Hard,Milos Raonic,Steve Johnson,7,68,Steve Johnson,0,7,68,1,61
2014-07-28,2014,Hard,Vasek Pospisil,Richard Gasquet,36,14,Vasek Pospisil,1,14,36,0,22
2014-07-28,2014,Hard,Milos Raonic,Donald Young,7,73,Donald Young,0,7,73,1,66
2014-07-28,2014,Hard,Milos Raonic,Vasek Pospisil,7,36,Vasek Pospisil,0,7,36,1,29
2014-08-04,2014,Hard,Gael Monfils,Radek Stepanek,22,34,Radek Stepanek,0,22,34,1,12
2014-08-04,2014,Hard,Jeremy Chardy,Federico Delbonis,36,65,Federico Delbonis,0,36,65,1,29
2014-08-04,2014,Hard,Jo-Wilfried Tsonga,Edouard Roger Vasselin,15,49,Edouard Roger Vasselin,0,15,49,1,34
2014-08-04,2014,Hard,Richard Gasquet,Vasek Pospisil,13,27,Vasek Pospisil,0,13,27,1,14
2014-08-04,2014,Hard,Ivo Karlovic,Bernard Tomic,31,74,Bernard Tomic,0,31,74,1,43
2014-08-04,2014,Hard,Nick Kyrgios,Santiago Giraldo,70,30,Nick Kyrgios,1,30,70,0,40
2014-08-04,2014,Hard,Benoit Paire,Alejandro Falla,97,73,Benoit Paire,1,73,97,0,24
2014-08-04,2014,Hard,Kevin Anderson,Thanasi Kokkinakis,21,199,Thanasi Kokkinakis,0,21,199,1,178
2014-08-04,2014,Hard,Fabio Fognini,Mikhail Youzhny,19,23,Mikhail Youzhny,0,19,23,1,4
2014-08-04,2014,Hard,Tommy Robredo,Philipp Kohlschreiber,20,24,Philipp Kohlschreiber,0,20,24,1,4
2014-08-04,2014,Hard,Gilles Simon,Dominic Thiem,35,44,Dominic Thiem,0,35,44,1,9
2014-08-04,2014,Hard,Donald Young,Frank Dancevic,50,128,Frank Dancevic,0,50,128,1,78
2014-08-04,2014,Hard,Jack Sock,Jurgen Melzer,60,67,Jurgen Melzer,0,60,67,1,7
2014-08-04,2014,Hard,Julien Benneteau,Lleyton Hewitt,47,42,Julien Benneteau,1,42,47,0,5
2014-08-04,2014,Hard,Ernests Gulbis,Joao Sousa,12,40,Joao Sousa,0,12,40,1,28
2014-08-04,2014,Hard,Feliciano Lopez,Roberto Bautista Agut,25,16,Feliciano Lopez,1,16,25,0,9
2014-08-04,2014,Hard,Tim Smyczek,Tobias Kamke,104,78,Tim Smyczek,1,78,104,0,26
2014-08-04,2014,Hard,Yen Hsun Lu,Marcel Granollers,43,37,Yen Hsun Lu,1,37,43,0,6
2014-08-04,2014,Hard,Michael Russell,Nicolas Mahut,143,91,Michael Russell,1,91,143,0,52
2014-08-04,2014,Hard,Andreas Seppi,Brayden Schnur,51,612,Brayden Schnur,0,51,612,1,561
2014-08-04,2014,Hard,Ivan Dodig,John Isner,62,14,Ivan Dodig,1,14,62,0,48
2014-08-04,2014,Hard,Marin Cilic,Denis Istomin,18,39,Denis Istomin,0,18,39,1,21
2014-08-04,2014,Hard,Malek Jaziri,Guillermo Garcia Lopez,103,33,Malek Jaziri,1,33,103,0,70
2014-08-04,2014,Hard,Peter Polansky,Jerzy Janowicz,129,52,Peter Polansky,1,52,129,0,77
2014-08-04,2014,Hard,Novak Djokovic,Gael Monfils,1,22,Gael Monfils,0,1,22,1,21
2014-08-04,2014,Hard,Jo-Wilfried Tsonga,Jeremy Chardy,15,36,Jeremy Chardy,0,15,36,1,21
2014-08-04,2014,Hard,Richard Gasquet,Ivo Karlovic,13,31,Ivo Karlovic,0,13,31,1,18
2014-08-04,2014,Hard,Andy Murray,Nick Kyrgios,9,70,Nick Kyrgios,0,9,70,1,61
2014-08-04,2014,Hard,Stan Wawrinka,Benoit Paire,4,97,Benoit Paire,0,4,97,1,93
2014-08-04,2014,Hard,Kevin Anderson,Fabio Fognini,21,19,Kevin Anderson,1,19,21,0,2
2014-08-04,2014,Hard,Tommy Robredo,Gilles Simon,20,35,Gilles Simon,0,20,35,1,15
2014-08-04,2014,Hard,Grigor Dimitrov,Donald Young,8,50,Donald Young,0,8,50,1,42
2014-08-04,2014,Hard,Milos Raonic,Jack Sock,6,60,Jack Sock,0,6,60,1,54
2014-08-04,2014,Hard,Julien Benneteau,Ernests Gulbis,47,12,Julien Benneteau,1,12,47,0,35
2014-08-04,2014,Hard,Feliciano Lopez,Tim Smyczek,25,104,Tim Smyczek,0,25,104,1,79
2014-08-04,2014,Hard,Tomas Berdych,Yen Hsun Lu,5,43,Yen Hsun Lu,0,5,43,1,38
2014-08-04,2014,Hard,David Ferrer,Michael Russell,7,143,Michael Russell,0,7,143,1,136
2014-08-04,2014,Hard,Ivan Dodig,Andreas Seppi,62,51,Ivan Dodig,1,51,62,0,11
2014-08-04,2014,Hard,Marin Cilic,Malek Jaziri,18,103,Malek Jaziri,0,18,103,1,85
2014-08-04,2014,Hard,Roger Federer,Peter Polansky,3,129,Peter Polansky,0,3,129,1,126
2014-08-04,2014,Hard,Jo-Wilfried Tsonga,Novak Djokovic,15,1,Jo-Wilfried Tsonga,1,1,15,0,14
2014-08-04,2014,Hard,Andy Murray,Richard Gasquet,9,13,Richard Gasquet,0,9,13,1,4
2014-08-04,2014,Hard,Kevin Anderson,Stan Wawrinka,21,4,Kevin Anderson,1,4,21,0,17
2014-08-04,2014,Hard,Grigor Dimitrov,Tommy Robredo,8,20,Tommy Robredo,0,8,20,1,12
2014-08-04,2014,Hard,Milos Raonic,Julien Benneteau,6,47,Julien Benneteau,0,6,47,1,41
2014-08-04,2014,Hard,Feliciano Lopez,Tomas Berdych,25,5,Feliciano Lopez,1,5,25,0,20
2014-08-04,2014,Hard,David Ferrer,Ivan Dodig,7,62,Ivan Dodig,0,7,62,1,55
2014-08-04,2014,Hard,Roger Federer,Marin Cilic,3,18,Marin Cilic,0,3,18,1,15
2014-08-04,2014,Hard,Jo-Wilfried Tsonga,Andy Murray,15,9,Jo-Wilfried Tsonga,1,9,15,0,6
2014-08-04,2014,Hard,Grigor Dimitrov,Kevin Anderson,8,21,Kevin Anderson,0,8,21,1,13
2014-08-04,2014,Hard,Feliciano Lopez,Milos Raonic,25,6,Feliciano Lopez,1,6,25,0,19
2014-08-04,2014,Hard,Roger Federer,David Ferrer,3,7,David Ferrer,0,3,7,1,4
2014-08-04,2014,Hard,Jo-Wilfried Tsonga,Grigor Dimitrov,15,8,Jo-Wilfried Tsonga,1,8,15,0,7
2014-08-04,2014,Hard,Roger Federer,Feliciano Lopez,3,25,Feliciano Lopez,0,3,25,1,22
2014-08-04,2014,Hard,Jo-Wilfried Tsonga,Roger Federer,15,3,Jo-Wilfried Tsonga,1,3,15,0,12
2014-08-10,2014,Hard,Gilles Simon,Bernard Tomic,31,70,Bernard Tomic,0,31,70,1,39
2014-08-10,2014,Hard,Sam Querrey,Alejandro Falla,61,73,Alejandro Falla,0,61,73,1,12
2014-08-10,2014,Hard,Tommy Robredo,Jack Sock,20,56,Jack Sock,0,20,56,1,36
2014-08-10,2014,Hard,Mikhail Youzhny,Jo-Wilfried Tsonga,25,10,Mikhail Youzhny,1,10,25,0,15
2014-08-10,2014,Hard,Andreas Seppi,Santiago Giraldo,52,30,Andreas Seppi,1,30,52,0,22
2014-08-10,2014,Hard,Philipp Kohlschreiber,Jeremy Chardy,24,33,Jeremy Chardy,0,24,33,1,9
2014-08-10,2014,Hard,Benjamin Becker,Ivo Karlovic,57,28,Benjamin Becker,1,28,57,0,29
2014-08-10,2014,Hard,Fernando Verdasco,Marcel Granollers,34,39,Marcel Granollers,0,34,39,1,5
2014-08-10,2014,Hard,Marin Cilic,Feliciano Lopez,19,16,Marin Cilic,1,16,19,0,3
2014-08-10,2014,Hard,Julien Benneteau,Blaz Rola,41,91,Blaz Rola,0,41,91,1,50
2014-08-10,2014,Hard,James Ward,Guillermo Garcia Lopez,148,32,James Ward,1,32,148,0,116
2014-08-10,2014,Hard,Jerzy Janowicz,Teymuraz Gabashvili,65,64,Jerzy Janowicz,1,64,65,0,1
2014-08-10,2014,Hard,Robby Ginepri,Dominic Thiem,232,44,Robby Ginepri,1,44,232,0,188
2014-08-10,2014,Hard,Steve Johnson,Benoit Paire,55,103,Benoit Paire,0,55,103,1,48
2014-08-10,2014,Hard,Ernests Gulbis,Ivan Dodig,13,54,Ivan Dodig,0,13,54,1,41
2014-08-10,2014,Hard,Fabio Fognini,Edouard Roger Vasselin,21,49,Edouard Roger Vasselin,0,21,49,1,28
2014-08-10,2014,Hard,Lleyton Hewitt,Jurgen Melzer,42,67,Jurgen Melzer,0,42,67,1,25
2014-08-10,2014,Hard,Yen Hsun Lu,Denis Istomin,43,45,Denis Istomin,0,43,45,1,2
2014-08-10,2014,Hard,Joao Sousa,Chase Buchanan,37,172,Chase Buchanan,0,37,172,1,135
2014-08-10,2014,Hard,Marinko Matosevic,Nicolas Mahut,89,96,Nicolas Mahut,0,89,96,1,7
2014-08-10,2014,Hard,John Isner,Kevin Anderson,14,17,Kevin Anderson,0,14,17,1,3
2014-08-10,2014,Hard,Roberto Bautista Agut,Martin Klizan,18,66,Martin Klizan,0,18,66,1,48
2014-08-10,2014,Hard,Gael Monfils,Federico Delbonis,23,63,Federico Delbonis,0,23,63,1,40
2014-08-10,2014,Hard,Vasek Pospisil,Radek Stepanek,46,35,Vasek Pospisil,1,35,46,0,11
2014-08-10,2014,Hard,Novak Djokovic,Gilles Simon,1,31,Gilles Simon,0,1,31,1,30
2014-08-10,2014,Hard,Tommy Robredo,Sam Querrey,20,61,Sam Querrey,0,20,61,1,41
2014-08-10,2014,Hard,Mikhail Youzhny,Andreas Seppi,25,52,Andreas Seppi,0,25,52,1,27
2014-08-10,2014,Hard,David Ferrer,Philipp Kohlschreiber,6,24,Philipp Kohlschreiber,0,6,24,1,18
2014-08-10,2014,Hard,Stan Wawrinka,Benjamin Becker,4,57,Benjamin Becker,0,4,57,1,53
2014-08-10,2014,Hard,Marin Cilic,Fernando Verdasco,19,34,Fernando Verdasco,0,19,34,1,15
2014-08-10,2014,Hard,Julien Benneteau,James Ward,41,148,James Ward,0,41,148,1,107
2014-08-10,2014,Hard,Jerzy Janowicz,Grigor Dimitrov,65,8,Jerzy Janowicz,1,8,65,0,57
2014-08-10,2014,Hard,Milos Raonic,Robby Ginepri,7,232,Robby Ginepri,0,7,232,1,225
2014-08-10,2014,Hard,Steve Johnson,Ernests Gulbis,55,13,Steve Johnson,1,13,55,0,42
2014-08-10,2014,Hard,Fabio Fognini,Lleyton Hewitt,21,42,Lleyton Hewitt,0,21,42,1,21
2014-08-10,2014,Hard,Yen Hsun Lu,Tomas Berdych,43,5,Yen Hsun Lu,1,5,43,0,38
2014-08-10,2014,Hard,Andy Murray,Joao Sousa,9,37,Joao Sousa,0,9,37,1,28
2014-08-10,2014,Hard,John Isner,Marinko Matosevic,14,89,Marinko Matosevic,0,14,89,1,75
2014-08-10,2014,Hard,Gael Monfils,Roberto Bautista Agut,23,18,Gael Monfils,1,18,23,0,5
2014-08-10,2014,Hard,Roger Federer,Vasek Pospisil,3,46,Vasek Pospisil,0,3,46,1,43
2014-08-10,2014,Hard,Tommy Robredo,Novak Djokovic,20,1,Tommy Robredo,1,1,20,0,19
2014-08-10,2014,Hard,David Ferrer,Mikhail Youzhny,6,25,Mikhail Youzhny,0,6,25,1,19
2014-08-10,2014,Hard,Stan Wawrinka,Marin Cilic,4,19,Marin Cilic,0,4,19,1,15
2014-08-10,2014,Hard,Julien Benneteau,Jerzy Janowicz,41,65,Jerzy Janowicz,0,41,65,1,24
2014-08-10,2014,Hard,Milos Raonic,Steve Johnson,7,55,Steve Johnson,0,7,55,1,48
2014-08-10,2014,Hard,Fabio Fognini,Yen Hsun Lu,21,43,Yen Hsun Lu,0,21,43,1,22
2014-08-10,2014,Hard,Andy Murray,John Isner,9,14,John Isner,0,9,14,1,5
2014-08-10,2014,Hard,Roger Federer,Gael Monfils,3,23,Gael Monfils,0,3,23,1,20
2014-08-10,2014,Hard,David Ferrer,Tommy Robredo,6,20,Tommy Robredo,0,6,20,1,14
2014-08-10,2014,Hard,Julien Benneteau,Stan Wawrinka,41,4,Julien Benneteau,1,4,41,0,37
2014-08-10,2014,Hard,Milos Raonic,Fabio Fognini,7,21,Fabio Fognini,0,7,21,1,14
2014-08-10,2014,Hard,Roger Federer,Andy Murray,3,9,Andy Murray,0,3,9,1,6
2014-08-10,2014,Hard,David Ferrer,Julien Benneteau,6,41,Julien Benneteau,0,6,41,1,35
2014-08-10,2014,Hard,Roger Federer,Milos Raonic,3,7,Milos Raonic,0,3,7,1,4
2014-08-10,2014,Hard,Roger Federer,David Ferrer,3,6,David Ferrer,0,3,6,1,3
2014-08-17,2014,Hard,Bradley Klahn,Noah Rubin,117,584,Noah Rubin,0,117,584,1,467
2014-08-17,2014,Hard,Robin Haase,Benoit Paire,70,99,Benoit Paire,0,70,99,1,29
2014-08-17,2014,Hard,Igor Sijsling,Andrey Golubev,73,64,Igor Sijsling,1,64,73,0,9
2014-08-17,2014,Hard,Ryan Harrison,Jan Lennard Struff,184,78,Ryan Harrison,1,78,184,0,106
2014-08-17,2014,Hard,Nicolas Mahut,Blaz Kavcic,104,93,Nicolas Mahut,1,93,104,0,11
2014-08-17,2014,Hard,Federico Delbonis,Martin Klizan,66,65,Federico Delbonis,1,65,66,0,1
2014-08-17,2014,Hard,Blaz Rola,Wayne Odesnik,88,180,Wayne Odesnik,0,88,180,1,92
2014-08-17,2014,Hard,Paul Henri Mathieu,Robby Ginepri,82,204,Robby Ginepri,0,82,204,1,122
2014-08-17,2014,Hard,Jerzy Janowicz,Carlos Berlocq,52,63,Carlos Berlocq,0,52,63,1,11
