Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
379,Tim Perry,30,2TM,PF,30,1,8.5,1.0,2.2,.477,0.1,0.3,.500,0.9,1.9,.474,.508,0.2,0.3,.556,0.7,0.9,1.6,0.3,0.1,0.4,0.3,0.5,2.4,,perryti01
379,Tim Perry,30,PHI,PF,8,0,10.9,1.0,2.3,.444,0.1,0.1,1.000,0.9,2.1,.412,.472,0.3,0.4,.667,0.8,0.9,1.6,0.3,0.3,0.4,0.4,0.6,2.4,,perryti01
379,Tim Perry,30,NJN,PF,22,1,7.6,1.0,2.1,.489,0.1,0.3,.429,0.9,1.8,.500,.521,0.1,0.3,.500,0.7,0.9,1.6,0.3,0.1,0.5,0.3,0.5,2.4,,perryti01
380,Keith Tower,25,LAC,C,34,1,9.0,0.9,2.1,.444,0.0,0.0,.000,0.9,2.1,.451,.444,0.5,0.8,.692,0.6,0.9,1.5,0.1,0.1,0.3,0.5,1.5,2.4,,towerke01
381,Randy Woods,25,DEN,PG,8,0,9.0,0.8,2.8,.273,0.6,2.6,.238,0.1,0.1,1.000,.386,0.3,0.3,1.000,0.4,0.4,0.8,1.5,0.8,0.1,0.6,1.6,2.4,,woodsra01
382,Ron Grandison,31,3TM,PF,28,3,11.1,0.8,2.1,.379,0.1,0.5,.286,0.6,1.6,.409,.414,0.6,0.9,.680,0.7,1.3,2.0,0.5,0.4,0.1,0.4,1.1,2.3,,grandro01
382,Ron Grandison,31,MIA,PF,18,3,13.1,0.7,2.2,.333,0.2,0.7,.308,0.5,1.4,.346,.385,0.7,1.1,.684,0.8,1.2,2.0,0.6,0.4,0.1,0.6,1.5,2.4,,grandro01
382,Ron Grandison,31,ATL,PF,4,0,4.8,0.5,1.0,.500,0.0,0.3,.000,0.5,0.8,.667,.500,0.0,0.0,,0.3,1.3,1.5,0.3,0.0,0.0,0.0,0.0,1.0,,grandro01
382,Ron Grandison,31,NYK,PF,6,0,9.5,1.2,2.5,.467,0.0,0.0,,1.2,2.5,.467,.467,0.7,1.0,.667,0.8,1.3,2.2,0.3,0.7,0.2,0.2,0.7,3.0,,grandro01
383,Muggsy Bogues,31,CHH,PG,6,0,12.8,1.0,2.7,.375,0.0,0.2,.000,1.0,2.5,.400,.375,0.3,0.3,1.000,1.0,0.2,1.2,3.2,0.3,0.0,1.0,0.7,2.3,,boguemu01
384,Thomas Hamilton,20,BOS,C,11,0,6.4,0.8,2.8,.290,0.0,0.0,,0.8,2.8,.290,.290,0.6,1.6,.389,0.9,1.1,2.0,0.1,0.0,0.8,0.8,1.1,2.3,,hamilth01
385,Donny Marshall,23,CLE,SF,34,0,6.1,0.7,2.0,.353,0.2,0.9,.233,0.5,1.1,.447,.404,0.6,1.0,.629,0.3,0.5,0.8,0.2,0.2,0.1,0.2,0.8,2.3,,marshdo02
386,Cuonzo Martin,24,VAN,SG,4,0,4.8,0.8,1.3,.600,0.8,0.8,1.000,0.0,0.5,.000,.900,0.0,0.5,.000,0.3,0.3,0.5,0.5,0.3,0.0,0.3,0.3,2.3,,marticu01
387,Jim McIlvaine,23,WSB,C,80,6,14.9,0.8,1.8,.428,0.0,0.0,,0.8,1.8,.428,.428,0.7,1.3,.552,0.8,2.1,2.9,0.1,0.3,2.1,0.5,2.1,2.3,,mcilvji01
388,Monty Williams,24,2TM,SF,31,0,5.9,0.9,2.2,.397,0.0,0.0,.000,0.9,2.2,.403,.397,0.5,0.6,.700,0.6,0.6,1.3,0.3,0.2,0.1,0.6,0.8,2.2,,willimo01
388,Monty Williams,24,NYK,SF,14,0,4.4,0.5,1.6,.318,0.0,0.0,,0.5,1.6,.318,.318,0.4,0.6,.625,0.6,0.6,1.2,0.3,0.1,0.0,0.4,0.6,1.4,,willimo01
388,Monty Williams,24,SAS,SF,17,0,7.2,1.2,2.7,.435,0.0,0.1,.000,1.2,2.6,.444,.435,0.5,0.7,.750,0.6,0.7,1.4,0.2,0.2,0.1,0.8,1.0,2.9,,willimo01
389,Alton Lister,37,2TM,C,64,19,11.5,0.8,1.6,.486,0.0,0.0,,0.8,1.6,.486,.486,0.6,1.0,.641,1.0,3.3,4.4,0.3,0.1,0.7,0.8,2.1,2.2,,listeal01
389,Alton Lister,37,MIL,C,7,5,12.6,0.6,1.3,.444,0.0,0.0,,0.6,1.3,.444,.444,0.3,0.3,1.000,1.0,3.1,4.1,0.6,0.0,0.4,0.6,2.1,1.4,,listeal01
389,Alton Lister,37,BOS,C,57,14,11.4,0.8,1.7,.490,0.0,0.0,,0.8,1.7,.490,.490,0.7,1.1,.629,1.1,3.4,4.4,0.3,0.1,0.7,0.8,2.1,2.3,,listeal01
390,Adrian Caldwell,29,IND,PF,51,1,6.4,0.9,1.6,.554,0.0,0.0,,0.9,1.6,.554,.554,0.4,0.7,.500,0.8,1.3,2.2,0.1,0.2,0.1,0.7,1.4,2.2,,caldwad01
391,Fred Hoiberg,23,IND,SG,15,1,5.7,0.5,1.3,.421,0.1,0.2,.333,0.5,1.1,.438,.447,1.0,1.2,.833,0.3,0.3,0.6,0.5,0.4,0.1,0.5,0.8,2.1,,hoibefr01
392,Alvin Heggs,28,HOU,SF,4,0,3.5,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,.600,0.5,0.8,.667,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.0,2.0,,heggsal01
393,Jaren Jackson,28,HOU,SG,4,0,8.3,0.0,2.0,.000,0.0,1.3,.000,0.0,0.8,.000,.000,2.0,2.5,.800,0.0,0.8,0.8,0.0,0.3,0.0,0.0,1.3,2.0,,jacksja01
394,Carl Herrera,29,SAS,PF,44,6,8.9,0.9,2.2,.412,0.0,0.0,.000,0.9,2.2,.417,.412,0.1,0.4,.294,0.7,1.2,1.8,0.4,0.2,0.2,0.7,1.4,1.9,,herreca01
395,Doug Smith,26,BOS,PF,17,2,5.4,0.8,2.3,.359,0.0,0.0,,0.8,2.3,.359,.359,0.3,0.5,.625,0.7,0.6,1.3,0.2,0.2,0.0,0.6,1.2,1.9,,smithdo03
396,LaSalle Thompson,34,PHI,C,44,11,17.6,0.8,1.9,.398,0.0,0.0,,0.8,1.9,.398,.398,0.4,0.5,.792,1.4,3.1,4.5,0.6,0.4,0.5,0.8,2.8,1.9,,thompla01
397,David Vaughn,22,ORL,PF,33,0,8.1,0.8,2.4,.338,0.0,0.0,.000,0.8,2.4,.342,.338,0.3,0.5,.556,1.0,1.4,2.4,0.2,0.2,0.5,0.5,2.1,1.9,,vaughda02
398,Lou Roe,23,DET,SF,49,2,7.6,0.7,1.8,.356,0.0,0.2,.222,0.6,1.7,.370,.367,0.5,0.7,.750,0.6,1.0,1.6,0.3,0.2,0.2,0.3,0.9,1.8,,roelo01
399,Gerald Glass,28,2TM,SF,15,0,4.7,0.8,2.2,.364,0.1,0.4,.167,0.7,1.8,.407,.379,0.1,0.1,1.000,0.4,0.1,0.5,0.3,0.2,0.1,0.0,0.7,1.7,,glassge01
399,Gerald Glass,28,NJN,SF,10,0,5.6,1.0,2.8,.357,0.1,0.5,.200,0.9,2.3,.391,.375,0.0,0.0,,0.5,0.1,0.6,0.4,0.2,0.1,0.0,0.5,2.1,,glassge01
399,Gerald Glass,28,CHH,SF,5,0,3.0,0.4,1.0,.400,0.0,0.2,.000,0.4,0.8,.500,.400,0.2,0.2,1.000,0.2,0.2,0.4,0.0,0.2,0.0,0.0,1.0,1.0,,glassge01
400,Joe Courtney,26,CLE,PF,23,0,8.7,0.7,1.5,.429,0.0,0.0,,0.7,1.5,.429,.429,0.3,0.8,.444,1.0,1.1,2.1,0.4,0.2,0.3,0.7,1.5,1.7,,courtjo01
401,Steve Scheffler,28,SEA,C,35,2,5.2,0.7,1.3,.533,0.0,0.1,.200,0.7,1.1,.575,.544,0.3,0.5,.474,0.4,0.5,0.9,0.1,0.2,0.1,0.2,0.7,1.7,,schefst01
402,Andy Toolson,30,UTA,SF,13,0,4.1,0.6,1.7,.364,0.2,0.9,.250,0.4,0.8,.500,.432,0.2,0.3,.750,0.0,0.5,0.5,0.1,0.0,0.0,0.2,0.9,1.7,,toolsan01
403,John Coker,24,PHO,C,5,0,2.2,0.8,1.0,.800,0.0,0.0,,0.8,1.0,.800,.800,0.0,0.0,,0.4,0.0,0.4,0.2,0.0,0.2,0.0,0.2,1.6,,cokerjo01
404,Jeff Webster,24,WSB,SF,11,0,5.3,0.7,2.1,.348,0.2,0.5,.333,0.5,1.5,.353,.391,0.0,0.0,,0.2,0.5,0.6,0.3,0.4,0.0,0.3,0.6,1.6,,webstje01
405,Robert Churchwell,23,GSW,SG,4,0,5.0,0.8,2.0,.375,0.0,0.0,,0.8,2.0,.375,.375,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,0.5,0.3,1.5,,churcro01
406,Elmer Bennett,25,PHI,PG,8,0,8.3,0.5,2.1,.235,0.0,0.0,,0.5,2.1,.235,.235,0.4,0.5,.750,0.1,0.5,0.6,1.0,0.1,0.1,0.9,0.8,1.4,,benneel01
407,Anthony Cook,28,POR,PF,11,0,5.5,0.6,1.5,.438,0.0,0.2,.000,0.6,1.3,.500,.438,0.1,0.4,.250,0.5,0.6,1.1,0.2,0.0,0.1,0.1,0.7,1.4,,cookan01
408,Geert Hammink,26,2TM,C,6,0,2.8,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.7,1.2,.571,0.3,0.3,0.7,0.0,0.0,0.0,0.3,0.3,1.3,,hammige01
408,Geert Hammink,26,ORL,C,3,0,2.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.7,1.3,.500,0.7,0.3,1.0,0.0,0.0,0.0,0.7,0.3,1.3,,hammige01
408,Geert Hammink,26,GSW,C,3,0,3.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.7,1.0,.667,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,1.3,,hammige01
409,Cedric Lewis,26,WSB,C,3,0,1.3,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.0,0.0,,0.7,0.0,0.7,0.0,0.3,0.0,0.0,0.0,1.3,,lewisce01
410,Anthony Miller,24,LAL,PF,27,0,4.6,0.6,1.3,.429,0.0,0.1,.000,0.6,1.2,.455,.429,0.2,0.4,.600,0.4,0.5,0.9,0.1,0.1,0.0,0.3,0.7,1.3,,millean01
411,Donald Hodge,26,2TM,C,15,0,7.7,0.6,1.6,.375,0.0,0.0,,0.6,1.6,.375,.375,0.0,0.0,,0.6,0.9,1.5,0.3,0.1,0.5,0.1,1.7,1.2,,hodgedo01
411,Donald Hodge,26,DAL,C,13,0,8.7,0.7,1.8,.375,0.0,0.0,,0.7,1.8,.375,.375,0.0,0.0,,0.7,1.0,1.7,0.3,0.1,0.6,0.2,2.0,1.4,,hodgedo01
411,Donald Hodge,26,CHH,C,2,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,hodgedo01
412,Greg Anderson,31,SAS,PF,46,7,7.5,0.5,1.0,.511,0.0,0.0,.000,0.5,1.0,.522,.511,0.1,0.5,.240,0.6,1.5,2.2,0.2,0.2,0.5,0.5,1.4,1.2,,andergr01
413,Frankie King,23,LAL,PG,6,0,3.3,0.5,1.8,.273,0.0,0.2,.000,0.5,1.7,.300,.273,0.2,0.5,.333,0.2,0.2,0.3,0.3,0.3,0.0,0.3,0.7,1.2,,kingfr01
414,Todd Mundt,25,2TM,C,33,0,4.6,0.5,1.2,.390,0.0,0.0,,0.5,1.2,.390,.390,0.2,0.2,.625,0.3,0.5,0.8,0.1,0.1,0.2,0.1,0.9,1.1,,mundtto01
414,Todd Mundt,25,ATL,C,24,0,4.9,0.5,1.3,.406,0.0,0.0,,0.5,1.3,.406,.406,0.2,0.3,.625,0.4,0.6,1.0,0.1,0.0,0.2,0.1,1.0,1.3,,mundtto01
414,Todd Mundt,25,BOS,C,9,0,3.7,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.0,0.0,,0.1,0.2,0.3,0.1,0.1,0.1,0.0,0.7,0.7,,mundtto01
415,Kevin Duckworth,31,MIL,C,8,1,7.3,0.4,1.8,.214,0.0,0.0,,0.4,1.8,.214,.214,0.4,0.8,.500,0.3,0.6,0.9,0.3,0.3,0.0,0.3,2.4,1.1,,duckwke01
416,LeRon Ellis,26,MIA,C,12,1,6.2,0.4,1.8,.227,0.0,0.0,,0.4,1.8,.227,.227,0.3,0.5,.500,0.4,0.3,0.7,0.3,0.2,0.3,0.3,0.9,1.1,,ellisle02
417,Darryl Johnson,30,CLE,PG,11,0,2.5,0.5,1.1,.417,0.0,0.1,.000,0.5,1.0,.455,.417,0.2,0.2,1.000,0.2,0.0,0.2,0.1,0.0,0.0,0.1,0.3,1.1,,johnsda02
418,Stefano Rusconi,27,PHO,PF,7,0,4.3,0.4,1.3,.333,0.0,0.0,,0.4,1.3,.333,.333,0.3,0.7,.400,0.4,0.4,0.9,0.4,0.0,0.3,0.4,1.4,1.1,,ruscost01
419,Mike Peplowski,25,2TM,C,7,0,2.4,0.4,0.7,.600,0.0,0.0,,0.4,0.7,.600,.600,0.1,0.4,.333,0.1,0.4,0.6,0.1,0.1,0.3,0.3,1.4,1.0,,peplomi01
419,Mike Peplowski,25,WSB,C,2,0,2.5,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,peplomi01
419,Mike Peplowski,25,MIL,C,5,0,2.4,0.6,1.0,.600,0.0,0.0,,0.6,1.0,.600,.600,0.2,0.6,.333,0.2,0.6,0.8,0.2,0.2,0.4,0.4,1.2,1.4,,peplomi01
420,Corey Beck,24,CHH,PG,5,0,6.6,0.4,1.6,.250,0.0,0.0,,0.4,1.6,.250,.250,0.2,0.4,.500,0.6,0.8,1.4,1.0,0.2,0.0,0.8,1.6,1.0,,beckco01
421,Elmore Spencer,26,2TM,C,17,0,3.4,0.3,0.8,.385,0.0,0.0,,0.3,0.8,.385,.385,0.2,0.4,.667,0.2,0.6,0.8,0.1,0.0,0.1,0.4,0.7,0.8,,spencel01
421,Elmore Spencer,26,DEN,C,6,0,3.5,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,.000,0.0,0.0,,0.2,0.5,0.7,0.0,0.0,0.0,0.5,1.3,0.0,,spencel01
421,Elmore Spencer,26,POR,C,11,0,3.4,0.5,1.1,.417,0.0,0.0,,0.5,1.1,.417,.417,0.4,0.5,.667,0.2,0.6,0.8,0.1,0.0,0.2,0.3,0.4,1.3,,spencel01
422,Charles Smith,28,MIN,PG,8,0,4.9,0.4,1.3,.300,0.0,0.4,.000,0.4,0.9,.429,.300,0.0,0.3,.000,0.0,0.6,0.6,0.8,0.1,0.0,0.6,0.9,0.8,,smithch02
423,Charles Claxton,25,BOS,C,3,0,2.3,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.7,.000,0.7,0.0,0.7,0.0,0.0,0.3,0.3,1.3,0.7,,claxtch01
424,Rastko Cvetković,25,DEN,C,14,0,3.4,0.4,1.1,.313,0.0,0.1,.000,0.4,1.1,.333,.313,0.0,0.3,.000,0.3,0.5,0.8,0.2,0.1,0.1,0.2,0.8,0.7,,cvetkra01
425,Logan Vander Velden,24,LAC,SF,15,0,2.1,0.2,0.9,.214,0.0,0.3,.000,0.2,0.6,.333,.214,0.2,0.3,.750,0.1,0.3,0.4,0.1,0.0,0.0,0.0,0.3,0.6,,vandelo01
426,Bob Thornton,33,WSB,PF,7,0,4.4,0.1,0.9,.167,0.0,0.0,,0.1,0.9,.167,.167,0.1,0.3,.500,0.9,0.9,1.7,0.0,0.1,0.0,0.1,1.0,0.4,,thornbo01
427,Charles Jones,38,HOU,PF,46,0,6.5,0.1,0.4,.316,0.0,0.0,,0.1,0.4,.316,.316,0.1,0.3,.308,0.6,1.0,1.6,0.3,0.1,0.5,0.1,1.0,0.3,,jonesch01
428,Tim Kempton,32,ATL,PF,3,0,3.7,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.7,0.7,0.3,0.0,0.0,0.3,1.7,0.0,,kemptti01
429,Larry Sykes,22,BOS,PF,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,,sykesla01
,League Average,,,,,,,,,.462,,,.367,,,.486,.499,,,.740,,,,,,,,,,,-9999
