Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Player-additional
272,Ish Smith,26,PHI,PG,25,14,27.1,5.1,12.9,.398,0.7,2.2,.309,4.4,10.7,.416,.424,1.1,1.9,.583,0.4,2.5,2.9,6.1,1.3,0.2,2.8,1.5,12.0,,smithis01
273,Jason Thompson,28,SAC,PF,81,63,24.6,2.5,5.3,.470,0.0,0.0,.000,2.5,5.3,.471,.470,1.1,1.8,.622,1.7,4.8,6.5,1.0,0.4,0.7,1.0,3.0,6.1,,thompja02
274,T.J. Warren,21,PHO,SF,40,1,15.4,2.8,5.4,.528,0.1,0.5,.238,2.7,4.8,.560,.540,0.4,0.5,.737,1.0,1.1,2.1,0.6,0.5,0.2,0.7,1.3,6.1,,warretj01
275,Tarik Black,23,2TM,C,63,39,19.0,2.5,4.3,.575,0.0,0.0,.000,2.5,4.3,.577,.575,1.0,1.9,.551,2.3,3.6,5.8,0.7,0.3,0.4,0.8,2.5,6.0,,blackta01
275,Tarik Black,23,HOU,C,25,12,15.7,1.8,3.3,.542,0.0,0.0,.000,1.8,3.3,.549,.542,0.6,1.2,.517,2.3,2.8,5.1,0.3,0.2,0.1,0.8,2.2,4.2,,blackta01
275,Tarik Black,23,LAL,C,38,27,21.1,2.9,5.0,.589,0.0,0.0,,2.9,5.0,.589,.589,1.3,2.3,.562,2.2,4.1,6.3,0.9,0.3,0.6,0.8,2.7,7.2,,blackta01
276,Jonas Jerebko,27,2TM,PF,75,0,16.4,2.3,5.1,.446,0.7,1.9,.386,1.5,3.2,.481,.517,0.7,0.9,.848,1.2,2.5,3.8,0.9,0.6,0.2,0.6,1.8,6.0,,jerebjo01
276,Jonas Jerebko,27,DET,PF,46,0,15.3,2.0,4.3,.460,0.6,1.7,.368,1.4,2.7,.516,.530,0.7,0.8,.861,1.0,2.1,3.1,0.9,0.6,0.2,0.6,1.7,5.2,,jerebjo01
276,Jonas Jerebko,27,BOS,PF,29,0,18.2,2.7,6.2,.431,0.9,2.2,.406,1.8,4.0,.444,.503,0.9,1.0,.833,1.6,3.2,4.8,1.0,0.7,0.2,0.6,2.0,7.1,,jerebjo01
277,Kyle Singler,26,2TM,SF,80,58,21.8,2.2,5.6,.386,1.2,3.0,.398,1.0,2.6,.371,.493,0.5,0.7,.769,0.4,2.0,2.4,1.1,0.6,0.3,0.7,1.9,6.0,,singlky01
277,Kyle Singler,26,DET,SF,54,40,23.8,2.6,6.5,.400,1.4,3.5,.406,1.2,3.0,.393,.509,0.5,0.7,.806,0.4,2.1,2.6,1.2,0.6,0.3,0.8,1.8,7.1,,singlky01
277,Kyle Singler,26,OKC,SF,26,18,17.5,1.2,3.7,.333,0.8,2.1,.370,0.5,1.6,.286,.438,0.4,0.6,.688,0.4,1.7,2.1,0.7,0.5,0.3,0.5,2.1,3.7,,singlky01
278,Otto Porter Jr.,21,WAS,SF,74,13,19.4,2.4,5.3,.450,0.5,1.4,.337,1.9,3.9,.491,.495,0.8,1.1,.734,0.9,2.0,3.0,0.9,0.6,0.4,0.7,1.3,6.0,,porteot01
279,Tony Snell,23,CHI,SF,72,22,19.6,2.2,5.2,.429,1.0,2.7,.371,1.2,2.4,.494,.527,0.6,0.8,.800,0.4,2.0,2.4,0.9,0.4,0.2,0.7,1.2,6.0,,snellto01
280,Quincy Acy,24,NYK,PF,68,22,18.9,2.2,4.9,.459,0.3,0.9,.300,2.0,4.0,.494,.486,1.1,1.4,.784,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,5.9,,acyqu01
281,Caron Butler,34,DET,SF,78,21,20.8,2.1,5.1,.407,1.1,2.8,.379,1.0,2.3,.441,.511,0.7,0.8,.902,0.3,2.2,2.5,1.0,0.6,0.1,0.6,1.5,5.9,,butleca01
282,Willie Green,33,ORL,SG,52,2,18.3,2.3,5.9,.386,0.8,2.3,.347,1.5,3.6,.411,.454,0.5,0.7,.824,0.3,1.3,1.5,1.3,0.5,0.1,0.9,1.6,5.9,,greenwi01
283,Tyler Johnson,22,MIA,SG,32,2,18.8,2.2,5.2,.419,0.6,1.5,.375,1.6,3.7,.437,.473,1.0,1.5,.681,0.4,2.1,2.5,1.3,1.0,0.3,0.9,1.3,5.9,,johnsty01
284,Meyers Leonard,22,POR,C,55,7,15.4,2.3,4.5,.510,0.9,2.0,.420,1.4,2.4,.586,.606,0.5,0.6,.938,0.8,3.7,4.5,0.6,0.2,0.3,0.7,2.1,5.9,,leoname01
285,Shaun Livingston,29,GSW,PG,78,2,18.8,2.5,5.1,.500,0.0,0.0,.000,2.5,5.1,.503,.500,0.8,1.2,.714,0.6,1.8,2.3,3.3,0.6,0.3,1.3,1.4,5.9,,livinsh01
286,Vince Carter,38,MEM,SG,66,1,16.5,2.0,6.2,.333,1.0,3.5,.297,1.0,2.6,.379,.417,0.7,0.9,.789,0.4,1.6,2.0,1.2,0.7,0.2,0.7,1.5,5.8,,cartevi01
287,Spencer Hawes,26,LAC,PF,73,15,17.5,2.2,5.7,.393,0.8,2.4,.313,1.5,3.3,.452,.459,0.6,0.9,.647,0.4,3.1,3.5,1.2,0.3,0.7,0.8,2.4,5.8,,hawessp01
288,Richard Jefferson,34,DAL,SF,74,18,16.8,1.9,4.4,.444,0.9,2.1,.426,1.1,2.3,.462,.546,1.1,1.5,.684,0.3,2.1,2.5,0.8,0.4,0.1,0.7,1.6,5.8,,jefferi01
289,Kyle O'Quinn,24,ORL,PF,51,17,16.2,2.3,4.7,.492,0.2,0.8,.279,2.1,3.9,.538,.517,0.9,1.1,.772,0.9,3.0,3.9,1.2,0.6,0.8,1.1,2.2,5.8,,oquinky01
290,Thomas Robinson,23,2TM,PF,54,4,14.8,2.3,4.8,.485,0.0,0.0,.000,2.3,4.8,.488,.485,1.0,2.0,.528,1.8,3.9,5.6,0.6,0.6,0.4,1.1,1.9,5.7,,robinth01
290,Thomas Robinson,23,POR,PF,32,4,12.2,1.5,2.8,.516,0.0,0.0,,1.5,2.8,.516,.516,0.7,1.5,.438,1.0,3.1,4.2,0.3,0.5,0.3,1.0,1.7,3.6,,robinth01
290,Thomas Robinson,23,PHI,PF,22,0,18.5,3.6,7.7,.467,0.0,0.1,.000,3.6,7.6,.473,.467,1.6,2.6,.603,2.8,4.9,7.7,1.1,0.7,0.4,1.2,2.3,8.8,,robinth01
291,Chris Johnson,24,3TM,SF,29,2,18.1,2.1,5.3,.403,1.0,3.3,.295,1.2,2.0,.576,.494,0.5,0.6,.875,0.3,1.6,1.9,0.5,0.9,0.2,0.5,1.5,5.7,,johnsch04
291,Chris Johnson,24,PHI,SF,9,2,20.8,2.1,6.7,.317,1.1,4.3,.256,1.0,2.3,.429,.400,0.7,0.9,.750,0.3,2.6,2.9,0.3,1.0,0.6,1.0,2.1,6.0,,johnsch04
291,Chris Johnson,24,UTA,SF,12,0,17.6,2.6,5.3,.484,1.1,3.2,.342,1.5,2.2,.692,.586,0.5,0.5,1.000,0.3,1.3,1.5,0.6,1.0,0.0,0.5,1.5,6.8,,johnsch04
291,Chris Johnson,24,MIL,SF,8,0,16.0,1.5,3.8,.400,0.6,2.3,.278,0.9,1.5,.583,.483,0.3,0.3,1.000,0.3,1.1,1.4,0.6,0.6,0.3,0.0,0.9,3.9,,johnsch04
292,Nate Robinson,30,2TM,PG,42,1,14.1,2.1,6.1,.345,0.7,2.7,.277,1.4,3.4,.399,.406,0.7,1.1,.674,0.4,0.8,1.2,2.3,0.5,0.1,0.7,1.8,5.7,,robinna01
292,Nate Robinson,30,DEN,PG,33,1,14.1,2.2,6.2,.348,0.7,2.8,.261,1.4,3.4,.420,.407,0.8,1.2,.650,0.4,0.8,1.2,2.3,0.4,0.1,0.7,2.1,5.8,,robinna01
292,Nate Robinson,30,LAC,PG,9,0,14.0,1.9,5.7,.333,0.8,2.2,.350,1.1,3.4,.323,.402,0.6,0.7,.833,0.3,0.9,1.2,2.2,0.7,0.0,0.9,0.9,5.1,,robinna01
293,Pero Antić,32,ATL,C,63,3,16.5,1.7,4.7,.365,0.8,2.7,.301,0.9,2.0,.455,.453,1.4,2.0,.715,0.9,2.1,3.0,0.8,0.3,0.2,0.8,2.1,5.7,,anticpe01
294,Kirk Hinrich,34,CHI,SG,66,22,24.4,2.2,5.8,.373,0.9,2.5,.345,1.3,3.2,.394,.449,0.5,0.8,.700,0.3,1.5,1.8,2.2,0.7,0.2,1.1,2.2,5.7,,hinriki01
295,Al-Farouq Aminu,24,DAL,SF,74,3,18.5,2.0,4.8,.412,0.5,1.7,.274,1.5,3.1,.485,.459,1.1,1.6,.712,1.5,3.1,4.6,0.8,0.9,0.8,0.7,1.9,5.6,,aminual01
296,Archie Goodwin,20,PHO,SG,41,2,13.0,1.9,4.9,.393,0.3,1.0,.293,1.6,3.9,.419,.423,1.5,2.0,.735,0.7,1.1,1.8,1.1,0.4,0.2,1.2,1.3,5.6,,goodwar01
297,P.J. Hairston,22,CHO,SG,45,2,15.3,1.9,6.0,.323,1.1,3.6,.301,0.8,2.4,.358,.414,0.7,0.8,.861,0.5,1.6,2.0,0.5,0.5,0.3,0.5,1.4,5.6,,hairspj02
298,John Jenkins,23,ATL,SG,24,3,12.4,2.0,4.1,.495,0.9,2.2,.404,1.2,2.0,.596,.601,0.7,0.8,.842,0.1,1.5,1.6,0.5,0.4,0.0,0.3,0.6,5.6,,jenkijo01
299,Cole Aldrich,26,NYK,C,61,16,16.0,2.4,4.9,.478,0.0,0.0,,2.4,4.9,.478,.478,0.8,1.0,.781,1.7,3.9,5.5,1.2,0.6,1.1,1.0,2.0,5.5,,aldrico01
300,Sean Kilpatrick,25,MIN,SG,4,0,18.0,1.8,5.0,.350,1.0,3.3,.308,0.8,1.8,.429,.450,1.0,1.0,1.000,0.3,1.3,1.5,1.0,0.8,0.0,0.5,0.8,5.5,,kilpase01
301,Shawne Williams,28,2TM,SF,63,22,17.3,1.9,4.8,.403,1.0,2.8,.360,0.9,1.9,.467,.510,0.6,0.6,.875,0.6,2.1,2.6,0.7,0.4,0.3,0.5,2.1,5.4,,willish03
301,Shawne Williams,28,MIA,SF,44,22,21.0,2.3,5.5,.425,1.4,3.5,.395,1.0,2.0,.477,.550,0.6,0.8,.848,0.6,2.5,3.2,0.8,0.5,0.4,0.5,2.6,6.6,,willish03
301,Shawne Williams,28,DET,SF,19,0,8.6,1.0,3.2,.317,0.2,1.4,.154,0.8,1.8,.441,.350,0.4,0.4,1.000,0.5,0.9,1.4,0.4,0.2,0.2,0.4,1.0,2.6,,willish03
302,Cleanthony Early,23,NYK,SF,39,7,16.6,1.9,5.5,.355,0.6,2.2,.262,1.4,3.3,.415,.407,0.9,1.2,.750,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,5.4,,earlycl01
303,Drew Gooden,33,WAS,PF,51,7,16.9,2.2,5.4,.399,0.5,1.2,.390,1.7,4.3,.401,.440,0.7,0.9,.773,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,5.4,,goodedr01
304,Shelvin Mack,24,ATL,PG,55,0,15.1,2.1,5.3,.401,0.7,2.3,.315,1.4,3.0,.467,.469,0.5,0.6,.806,0.1,1.3,1.4,2.8,0.5,0.0,0.9,0.6,5.4,,macksh01
305,Justin Hamilton,24,2TM,C,41,14,17.4,2.1,4.3,.478,0.2,0.8,.323,1.8,3.6,.510,.506,1.0,1.1,.830,1.4,1.9,3.3,0.9,0.7,0.7,0.6,1.7,5.3,,hamilju01
305,Justin Hamilton,24,MIA,C,24,5,12.0,1.1,2.7,.415,0.3,0.8,.316,0.9,1.9,.457,.462,0.3,0.3,.857,1.0,1.0,2.0,0.5,0.3,0.2,0.3,1.4,2.8,,hamilju01
305,Justin Hamilton,24,MIN,C,17,9,24.9,3.4,6.6,.513,0.2,0.7,.333,3.2,5.9,.535,.531,1.9,2.4,.825,1.9,3.1,5.1,1.4,1.1,1.5,1.1,2.2,9.0,,hamilju01
306,Ricky Ledo,22,2TM,SG,17,0,14.4,1.9,5.6,.333,0.6,1.6,.370,1.3,4.1,.319,.385,0.9,1.3,.727,0.9,1.2,2.1,1.1,0.4,0.1,1.5,1.2,5.3,,ledori01
306,Ricky Ledo,22,DAL,SG,5,0,2.2,0.0,1.2,.000,0.0,0.6,.000,0.0,0.6,.000,.000,0.2,0.4,.500,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.2,,ledori01
306,Ricky Ledo,22,NYK,SG,12,0,19.4,2.7,7.5,.356,0.8,2.0,.417,1.8,5.5,.333,.411,1.3,1.7,.750,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,7.4,,ledori01
307,Brandon Davies,23,2TM,PF,27,6,15.7,2.0,5.1,.401,0.3,1.3,.235,1.7,3.8,.456,.431,0.9,1.4,.649,1.4,1.7,3.1,1.1,0.7,0.3,1.1,2.2,5.3,,daviebr01
307,Brandon Davies,23,PHI,PF,20,6,19.0,2.5,6.0,.412,0.4,1.5,.233,2.1,4.5,.472,.441,1.1,1.7,.636,1.8,1.9,3.7,1.4,0.9,0.2,1.3,2.7,6.3,,daviebr01
307,Brandon Davies,23,BRK,PF,7,0,6.3,0.9,2.6,.333,0.1,0.6,.250,0.7,2.0,.357,.361,0.4,0.6,.750,0.4,1.0,1.4,0.3,0.1,0.4,0.6,0.7,2.3,,daviebr01
308,Chris Andersen,36,MIA,C,60,20,18.9,2.0,3.5,.580,0.1,0.2,.308,1.9,3.2,.598,.589,1.3,1.9,.667,1.3,3.7,5.0,0.7,0.4,1.0,0.7,1.5,5.3,,anderch01
309,Bryce Cotton,22,UTA,PG,15,0,10.6,1.9,4.6,.420,0.5,1.3,.350,1.5,3.3,.449,.471,1.0,1.2,.833,0.2,1.0,1.2,1.0,0.3,0.0,0.8,0.4,5.3,,cottobr01
310,Elijah Millsap,27,UTA,SG,47,5,19.7,1.7,5.1,.340,0.6,1.9,.311,1.1,3.1,.358,.399,1.2,1.8,.674,0.6,2.6,3.2,1.2,1.2,0.3,1.4,2.6,5.3,,millsel01
311,Thabo Sefolosha,30,ATL,SF,52,7,18.8,2.0,4.8,.418,0.5,1.5,.321,1.5,3.3,.462,.468,0.9,1.1,.776,1.0,3.3,4.3,1.4,1.0,0.4,0.7,1.3,5.3,,sefolth01
312,Tim Frazier,24,2TM,PG,11,3,21.7,1.9,5.5,.344,0.5,1.5,.294,1.5,4.0,.364,.385,0.9,1.9,.476,0.5,2.0,2.5,5.5,0.7,0.0,2.3,2.4,5.2,,fraziti01
312,Tim Frazier,24,PHI,PG,6,3,28.5,2.2,7.2,.302,0.5,1.8,.273,1.7,5.3,.313,.337,0.8,2.5,.333,0.7,2.5,3.2,7.2,1.0,0.0,3.0,2.7,5.7,,fraziti01
312,Tim Frazier,24,POR,PG,5,0,13.6,1.6,3.6,.444,0.4,1.2,.333,1.2,2.4,.500,.500,1.0,1.2,.833,0.4,1.4,1.8,3.4,0.4,0.0,1.4,2.0,4.6,,fraziti01
313,Kent Bazemore,25,ATL,SG,75,10,17.7,1.9,4.4,.426,0.6,1.8,.364,1.2,2.7,.467,.498,0.8,1.3,.600,0.3,2.7,3.0,1.0,0.7,0.4,1.0,1.7,5.2,,bazemke01
314,Anthony Bennett,21,MIN,PF,57,3,15.7,2.2,5.2,.421,0.1,0.4,.304,2.1,4.8,.431,.433,0.7,1.1,.641,0.9,2.9,3.8,0.8,0.5,0.3,0.6,1.5,5.2,,bennean01
315,Dante Cunningham,27,NOP,PF,66,27,25.0,2.3,5.1,.457,0.0,0.2,.100,2.3,5.0,.468,.459,0.4,0.7,.617,1.1,2.8,3.9,0.8,0.7,0.6,0.5,1.5,5.2,,cunnida01
316,Aaron Gordon,19,ORL,PF,47,8,17.0,2.0,4.4,.447,0.3,1.0,.271,1.7,3.4,.500,.478,0.9,1.3,.721,1.0,2.6,3.6,0.7,0.4,0.5,0.8,1.8,5.2,,gordoaa01
317,Kosta Koufos,25,MEM,C,81,3,16.6,2.2,4.4,.508,0.0,0.0,,2.2,4.4,.508,.508,0.7,1.0,.647,1.5,3.8,5.3,0.5,0.4,0.8,0.9,1.8,5.2,,koufoko01
318,JaKarr Sampson,21,PHI,SF,74,32,15.3,2.0,4.7,.422,0.4,1.7,.244,1.6,3.0,.525,.467,0.9,1.3,.670,0.5,1.7,2.2,1.0,0.5,0.4,1.0,1.8,5.2,,sampsja02
319,A.J. Price,28,3TM,PG,26,0,12.5,2.0,5.3,.372,0.6,2.2,.263,1.4,3.1,.450,.427,0.6,0.9,.667,0.2,1.0,1.2,1.8,0.3,0.0,0.5,0.6,5.1,,priceaj01
319,A.J. Price,28,IND,PG,10,0,19.3,3.9,8.9,.438,1.5,3.9,.385,2.4,5.0,.480,.522,1.2,1.8,.667,0.2,1.2,1.4,2.7,0.4,0.0,1.0,0.9,10.5,,priceaj01
319,A.J. Price,28,CLE,PG,11,0,7.9,0.8,3.1,.265,0.0,1.0,.000,0.8,2.1,.391,.265,0.4,0.5,.667,0.4,1.0,1.4,1.2,0.3,0.0,0.3,0.1,2.0,,priceaj01
319,A.J. Price,28,PHO,PG,5,0,8.8,0.6,2.8,.214,0.0,1.4,.000,0.6,1.4,.429,.214,0.0,0.0,,0.0,0.6,0.6,1.2,0.0,0.0,0.2,1.0,1.2,,priceaj01
320,Shabazz Napier,23,MIA,PG,51,10,19.8,1.7,4.5,.382,0.8,2.3,.364,0.9,2.2,.400,.476,0.9,1.1,.786,0.3,1.9,2.2,2.5,0.8,0.1,1.6,1.5,5.1,,napiesh01
321,Ronnie Price,31,LAL,PG,43,20,22.8,1.8,5.2,.345,0.7,2.5,.284,1.1,2.7,.404,.415,0.8,1.0,.800,0.4,1.2,1.6,3.8,1.6,0.1,1.2,2.7,5.1,,pricero01
322,Gigi Datome,27,2TM,SF,21,1,10.0,2.0,4.2,.483,0.9,1.9,.450,1.2,2.3,.510,.584,0.0,0.0,1.000,0.1,1.2,1.4,0.4,0.1,0.3,0.4,0.7,5.0,,datomlu01
322,Gigi Datome,27,DET,SF,3,0,5.7,1.7,4.0,.417,0.3,1.3,.250,1.3,2.7,.500,.458,0.0,0.0,,0.3,1.0,1.3,0.7,0.3,0.0,0.7,0.3,3.7,,datomlu01
322,Gigi Datome,27,BOS,SF,18,1,10.7,2.1,4.3,.494,0.9,2.0,.472,1.2,2.3,.512,.604,0.1,0.1,1.000,0.1,1.3,1.4,0.4,0.1,0.4,0.4,0.8,5.2,,datomlu01
323,Lavoy Allen,25,IND,C,63,0,17.0,2.2,4.7,.472,0.0,0.0,,2.2,4.7,.472,.472,0.5,0.7,.702,2.0,3.2,5.1,1.2,0.2,0.7,0.6,1.6,5.0,,allenla01
324,James Ennis III,24,MIA,SF,62,3,17.0,1.6,4.0,.409,0.5,1.5,.326,1.1,2.5,.461,.472,1.3,1.5,.840,0.8,2.0,2.8,0.8,0.4,0.3,0.6,1.4,5.0,,ennisja01
325,Joe Ingles,27,UTA,SF,79,32,21.2,1.9,4.5,.415,0.9,2.6,.356,0.9,1.9,.493,.517,0.4,0.5,.750,0.3,1.9,2.2,2.3,0.9,0.1,1.2,1.6,5.0,,inglejo01
326,Lou Amundson,32,2TM,PF,53,35,17.7,2.1,4.8,.427,0.0,0.0,.000,2.1,4.8,.429,.427,0.8,1.6,.471,1.8,3.3,5.1,1.3,0.4,1.0,1.2,2.4,4.9,,amundlo01
326,Lou Amundson,32,CLE,PF,12,0,6.6,0.3,1.0,.333,0.0,0.0,,0.3,1.0,.333,.333,0.3,0.4,.600,0.4,1.3,1.7,0.4,0.1,0.0,0.4,0.9,0.9,,amundlo01
326,Lou Amundson,32,NYK,PF,41,35,20.9,2.6,5.9,.432,0.0,0.0,.000,2.6,5.9,.434,.432,0.9,2.0,.463,2.2,3.9,6.0,1.6,0.5,1.3,1.4,2.8,6.0,,amundlo01
327,Mike Muscala,23,ATL,PF,40,8,12.6,2.1,3.8,.550,0.2,0.6,.409,1.9,3.2,.574,.579,0.6,0.6,.880,1.3,1.7,3.0,0.6,0.4,0.5,0.5,1.3,4.9,,muscami01
328,Andrew Nicholson,25,ORL,PF,40,3,12.3,2.1,4.8,.437,0.3,1.0,.317,1.8,3.7,.470,.471,0.4,0.6,.600,0.4,1.6,2.1,0.6,0.2,0.3,0.6,1.3,4.9,,nichoan01
329,Bismack Biyombo,22,CHO,C,64,21,19.4,1.6,2.9,.543,0.0,0.0,,1.6,2.9,.543,.543,1.6,2.7,.583,2.5,3.9,6.4,0.3,0.3,1.5,0.8,2.2,4.8,,biyombi01
330,Matthew Dellavedova,24,CLE,SG,67,13,20.6,1.7,4.6,.362,1.0,2.5,.407,0.6,2.1,.307,.472,0.4,0.6,.763,0.6,1.3,1.9,3.0,0.4,0.0,0.9,2.3,4.8,,dellama01
331,Dante Exum,19,UTA,PG,82,41,22.2,1.8,5.1,.349,1.0,3.2,.314,0.8,1.9,.408,.448,0.2,0.4,.625,0.3,1.3,1.6,2.4,0.5,0.2,1.4,1.8,4.8,,exumda01
332,Shawn Marion,36,CLE,SF,57,24,19.3,2.1,4.7,.446,0.2,0.8,.261,1.9,3.9,.484,.468,0.5,0.6,.765,1.1,2.4,3.5,0.9,0.5,0.5,0.6,1.0,4.8,,mariosh01
333,Damjan Rudež,28,IND,SF,68,2,15.4,1.8,3.9,.452,1.0,2.5,.406,0.7,1.4,.538,.584,0.2,0.3,.696,0.1,0.6,0.7,0.8,0.2,0.1,0.7,1.2,4.8,,rudezda01
334,John Lucas III,32,DET,PG,21,0,13.0,2.0,5.0,.404,0.4,1.4,.310,1.6,3.6,.440,.447,0.2,0.2,1.000,0.2,0.6,0.8,2.9,0.4,0.0,0.8,0.9,4.7,,lucasjo02
335,JaVale McGee,27,2TM,C,23,0,11.1,1.8,3.4,.532,0.0,0.0,,1.8,3.4,.532,.532,1.0,1.4,.667,0.8,1.9,2.7,0.1,0.1,0.9,0.8,1.3,4.6,,mcgeeja01
335,JaVale McGee,27,DEN,C,17,0,11.5,2.0,3.6,.557,0.0,0.0,,2.0,3.6,.557,.557,1.2,1.7,.690,0.8,2.0,2.8,0.1,0.1,1.1,0.8,1.6,5.2,,mcgeeja01
335,JaVale McGee,27,PHI,C,6,0,10.2,1.3,3.0,.444,0.0,0.0,,1.3,3.0,.444,.444,0.3,0.7,.500,0.7,1.5,2.2,0.3,0.0,0.2,0.8,0.3,3.0,,mcgeeja01
336,Markel Brown,23,BRK,SG,47,29,16.6,1.6,4.5,.362,0.4,1.4,.266,1.3,3.1,.404,.402,1.0,1.2,.825,0.3,1.9,2.3,0.8,0.7,0.3,0.6,1.2,4.6,,brownma02
337,Jordan Farmar,28,LAC,PG,36,0,14.7,1.7,4.4,.386,1.0,2.7,.361,0.7,1.7,.426,.497,0.3,0.3,.909,0.2,0.9,1.2,1.9,0.6,0.1,0.9,1.4,4.6,,farmajo01
