tourney_name,surface,result,player,rank,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_in,first_serve_won,second_serve_won,serve_games_won,break_points_saved,break_points_faced
Adelaide 2,Hard,Winner,Kaia Kanepi,32,R,181,EST,37.5,3,72,3,4,53,29,19,16,8,0,0
Adelaide 2,Hard,Loser,Storm Hunter,227,L,166,AUS,28.4,3,72,0,3,51,33,18,7,8,5,9
Adelaide 2,Hard,Winner,Paula Badosa,11,R,180,ESP,25.1,3,74,5,1,49,31,24,13,9,2,3
Adelaide 2,Hard,Loser,Anett Kontaveit,17,R,174,EST,27,3,74,5,5,59,37,26,6,10,3,7
Adelaide 2,Hard,Winner,Petra Kvitova,16,L,183,CZE,32.8,3,86,5,4,60,37,32,14,11,0,0
Adelaide 2,Hard,Loser,Elena Rybakina,23,R,184,KAZ,23.5,3,86,7,1,59,37,26,10,10,1,3
Adelaide 2,Hard,Winner,Qinwen Zheng,30,R,NA,CHN,20.2,3,144,9,6,91,48,34,22,13,8,10
Adelaide 2,Hard,Loser,Shelby Rogers,53,R,175,USA,30.2,3,144,5,2,84,44,31,15,13,5,10
Adelaide 2,Hard,Winner,Barbora Krejcikova,21,R,178,CZE,27,3,123,3,5,72,42,30,18,10,4,5
Hobart,Hard,Winner,Lauren Davis,84,R,157,USA,29.2,3,108,3,4,73,42,32,15,10,6,7
Hobart,Hard,Loser,Elisabetta Cocciaretto,67,R,NA,ITA,21.9,3,108,0,5,74,40,19,21,10,3,6
Hobart,Hard,Winner,Lauren Davis,84,R,157,USA,29.2,3,91,2,2,50,24,20,17,9,2,3
Hobart,Hard,Loser,Anna Blinkova,72,R,179,RUS,24.3,3,91,2,8,78,42,24,15,9,5,9
Hobart,Hard,Winner,Elisabetta Cocciaretto,67,R,NA,ITA,21.9,3,128,9,3,94,59,37,21,14,9,12
Hobart,Hard,Loser,Sofia Kenin,280,R,170,USA,24.1,3,128,2,4,92,73,42,9,15,6,12
Hobart,Hard,Winner,Anna Blinkova,72,R,179,RUS,24.3,3,100,4,4,88,53,31,19,10,9,11
Hobart,Hard,Loser,Yulia Putintseva,51,R,163,KAZ,28,3,100,2,1,67,52,27,8,9,4,8
Hobart,Hard,Winner,Lauren Davis,84,R,157,USA,29.2,3,85,4,1,58,45,30,9,9,4,5
Hobart,Hard,Loser,Xin Yu Wang,89,R,182,CHN,21.2,3,85,2,2,53,31,18,9,9,2,6
Hobart,Hard,Winner,Elisabetta Cocciaretto,67,R,NA,ITA,21.9,3,167,0,4,112,72,41,25,17,5,9
Hobart,Hard,Loser,Bernarda Pera,44,L,175,USA,28.1,3,167,4,7,133,88,57,20,17,18,22
Hobart,Hard,Winner,Sofia Kenin,280,R,170,USA,24.1,3,118,8,1,80,66,44,5,13,0,3
Hobart,Hard,Loser,Anhelina Kalinina,40,R,179,UKR,25.9,3,118,3,9,86,52,33,10,13,13,19
Hobart,Hard,Winner,Anna Blinkova,72,R,179,RUS,24.3,3,101,4,6,68,43,28,13,11,2,6
Hobart,Hard,Loser,Marie Bouzkova,26,R,180,CZE,24.4,3,101,0,2,61,35,18,11,11,2,8
Hobart,Hard,Winner,Yulia Putintseva,51,R,163,KAZ,28,3,80,5,1,50,35,21,10,8,4,6
Hobart,Hard,Loser,Nuria Parrizas Diaz,77,R,167,ESP,31.4,3,80,0,2,50,32,13,9,9,2,8
Hobart,Hard,Winner,Lauren Davis,84,R,157,USA,29.2,3,102,1,1,83,48,26,16,11,7,13
Hobart,Hard,Loser,Ysaline Bonaventure,92,L,178,BEL,28.3,3,102,0,9,66,39,18,9,10,1,8
Hobart,Hard,Winner,Xin Yu Wang,89,R,182,CHN,21.2,3,140,3,3,100,62,43,26,16,4,6
Hobart,Hard,Winner,Bernarda Pera,44,L,175,USA,28.1,3,181,4,10,115,81,56,12,16,9,12
Hobart,Hard,Loser,Laura Siegemund,170,R,168,GER,34.8,3,181,1,2,107,81,49,13,16,7,12
Hobart,Hard,Winner,Elisabetta Cocciaretto,67,R,NA,ITA,21.9,3,56,3,0,41,28,21,8,8,2,4
Hobart,Hard,Loser,Jasmine Paolini,65,R,160,ITA,27,3,56,1,1,41,21,8,6,7,0,6
Hobart,Hard,Winner,Anhelina Kalinina,40,R,179,UKR,25.9,3,154,3,7,102,72,42,15,14,15,20
Hobart,Hard,Loser,Tatjana Maria,71,R,172,GER,35.4,3,154,10,7,93,57,41,8,14,5,12
Hobart,Hard,Winner,Sofia Kenin,280,R,170,USA,24.1,3,68,2,1,50,42,30,3,9,2,4
Hobart,Hard,Loser,Maryna Zanevska,87,R,175,BEL,29.3,3,68,1,3,50,37,19,4,8,5,10
Hobart,Hard,Winner,Marie Bouzkova,26,R,180,CZE,24.4,3,127,1,4,76,50,33,12,11,3,6
Hobart,Hard,Loser,Jaqueline Cristian,143,R,180,ROU,24.5,3,127,0,0,76,54,26,12,10,6,10
Hobart,Hard,Winner,Anna Blinkova,72,R,179,RUS,24.3,3,97,1,3,75,38,22,23,10,6,7
Hobart,Hard,Loser,Lucia Bronzetti,50,R,NA,ITA,24,3,97,0,1,55,36,22,10,9,2,5
Hobart,Hard,Winner,Nuria Parrizas Diaz,77,R,167,ESP,31.4,3,127,0,1,85,62,39,15,12,11,13
Hobart,Hard,Loser,Mayar Sherif,52,R,180,EGY,26.6,3,127,3,2,74,53,28,12,11,2,6
Hobart,Hard,Winner,Yulia Putintseva,51,R,163,KAZ,28,3,94,3,4,65,46,34,10,9,8,8
Hobart,Hard,Loser,Claire Liu,59,R,170,USA,22.6,3,94,1,4,60,40,25,9,9,1,4
Hobart,Hard,Winner,Lauren Davis,84,R,157,USA,29.2,3,88,0,2,56,38,25,10,8,6,7
Hobart,Hard,Loser,Sloane Stephens,36,R,170,USA,29.8,3,88,1,2,65,40,20,10,8,6,11
Hobart,Hard,Winner,Ysaline Bonaventure,92,L,178,BEL,28.3,3,126,0,7,97,55,34,24,14,9,13
Hobart,Hard,Loser,Tamara Zidansek,88,R,168,SLO,25,3,126,0,3,97,61,35,14,14,9,17
Hobart,Hard,Winner,Xin Yu Wang,89,R,182,CHN,21.2,3,112,1,8,72,39,27,12,11,8,12
Hobart,Hard,Loser,Magda Linette,46,R,171,POL,30.9,3,124,1,2,75,49,28,12,14,1,6
Hobart,Hard,Winner,Bernarda Pera,44,L,175,USA,28.1,3,74,3,1,61,43,27,9,10,0,3
Hobart,Hard,Loser,Madison Brengle,62,R,168,USA,32.7,3,74,1,0,55,42,20,8,10,2,7
Hobart,Hard,Winner,Laura Siegemund,170,R,168,GER,34.8,3,143,2,2,80,63,40,6,13,1,5
Hobart,Hard,Loser,Tereza Martincova,73,R,178,CZE,28.2,3,143,0,4,98,71,42,5,14,8,16
Hobart,Hard,Winner,Jasmine Paolini,65,R,160,ITA,27,3,65,2,2,53,37,22,5,8,5,8
Hobart,Hard,Winner,Elisabetta Cocciaretto,67,R,NA,ITA,21.9,3,86,0,1,57,43,27,7,9,4,6
Hobart,Hard,Loser,Alize Cornet,34,R,173,FRA,32.9,3,86,2,1,58,33,21,8,9,4,9
Hobart,Hard,Winner,Anhelina Kalinina,40,R,179,UKR,25.9,3,63,3,1,48,35,23,9,7,2,2
Hobart,Hard,Loser,Rebecca Marino,66,R,183,CAN,32,3,63,6,5,43,25,13,6,8,3,8
Hobart,Hard,Winner,Tatjana Maria,71,R,172,GER,35.4,3,71,5,0,59,33,26,13,9,5,6
Hobart,Hard,Winner,Sofia Kenin,280,R,170,USA,24.1,3,77,0,2,50,37,28,6,8,1,2
Hobart,Hard,Loser,Lin Zhu,85,R,173,CHN,28.9,3,77,1,2,65,46,22,7,8,6,11
Hobart,Hard,Winner,Maryna Zanevska,87,R,175,BEL,29.3,3,115,2,5,74,47,25,18,10,8,11
Hobart,Hard,Loser,Elise Mertens,27,R,179,BEL,27.1,3,115,3,5,71,45,27,9,10,7,12
Australian Open,Hard,Winner,Iga Swiatek,1,R,176,POL,21.6,3,119,0,3,78,38,29,22,11,2,3
Australian Open,Hard,Loser,Jule Niemeier,69,R,178,GER,23.4,3,119,3,1,71,45,32,9,11,2,5
Australian Open,Hard,Winner,Camila Osorio,84,R,162,COL,21,3,79,0,3,62,44,31,7,9,3,5
Australian Open,Hard,Loser,Panna Udvardy,89,R,170,HUN,24.3,3,79,4,5,63,38,22,7,8,6,11
Australian Open,Hard,Winner,Cristina Bucsa,100,U,NA,ESP,25,3,106,4,0,80,49,30,16,11,5,8
Australian Open,Hard,Loser,Eva Lys,126,R,165,GER,21,3,106,1,5,73,48,24,11,11,9,15
Australian Open,Hard,Winner,Bianca Andreescu,43,R,170,CAN,22.5,3,101,0,0,56,35,26,14,9,3,3
Australian Open,Hard,Loser,Marie Bouzkova,26,R,180,CZE,24.4,3,101,2,2,60,50,30,4,9,2,5
Australian Open,Hard,Winner,Elena Rybakina,25,R,184,KAZ,23.5,3,83,5,4,55,22,17,19,11,1,4
Australian Open,Hard,Loser,Elisabetta Cocciaretto,48,R,NA,ITA,21.9,3,83,2,1,60,33,19,12,10,7,12
Australian Open,Hard,Winner,Kaja Juvan,104,R,170,SLO,22.1,3,79,0,0,52,35,28,10,10,3,4
Australian Open,Hard,Winner,Karolina Muchova,133,R,178,CZE,26.4,3,78,2,1,55,35,19,11,8,5,8
Australian Open,Hard,Loser,Lesia Tsurenko,134,R,174,UKR,33.6,3,78,0,5,51,30,9,6,7,1,9
Australian Open,Hard,Winner,Danielle Collins,11,R,178,USA,29,3,183,6,5,111,72,49,24,17,6,8
Australian Open,Hard,Loser,Anna Kalinskaya,59,R,175,RUS,24.1,3,183,4,4,122,87,61,17,17,6,9
Australian Open,Hard,Winner,Caty Mcnally,94,R,NA,USA,21.1,3,95,0,4,67,43,24,13,10,7,10
Australian Open,Hard,Loser,Laura Pigossi,112,R,164,BRA,28.4,3,95,0,4,57,41,19,5,9,3,10
Australian Open,Hard,Winner,Kateryna Baindl,95,R,175,UKR,28.9,3,172,5,4,113,78,58,15,16,5,7
Australian Open,Hard,Loser,Kamilla Rakhimova,110,R,NA,RUS,21.3,3,172,1,4,105,65,39,21,15,7,12
Australian Open,Hard,Winner,Anna Bondar,81,R,NA,HUN,25.6,3,120,8,1,88,59,31,19,13,7,11
Australian Open,Hard,Loser,Ana Bogdan,63,R,171,ROU,30.1,3,120,4,3,82,55,32,13,12,7,13
Australian Open,Hard,Winner,Jelena Ostapenko,17,R,177,LAT,25.6,3,71,4,0,52,38,30,8,9,1,1
Australian Open,Hard,Loser,Dayana Yastremska,101,R,175,UKR,22.6,3,71,5,3,55,29,17,13,9,0,3
Australian Open,Hard,Winner,Qinwen Zheng,28,R,NA,CHN,20.2,3,56,3,2,41,23,18,8,7,3,4
Australian Open,Hard,Loser,Dalma Galfi,88,U,NA,HUN,24.4,3,56,0,3,41,22,11,4,7,3,9
Australian Open,Hard,Winner,Bernarda Pera,41,L,175,USA,28.1,3,102,5,4,75,55,36,11,12,5,8
Australian Open,Hard,Loser,Moyuka Uchijima,116,R,171,JPN,21.4,3,102,7,7,75,39,25,16,12,3,8
Australian Open,Hard,Winner,Emma Raducanu,77,R,175,GBR,20.1,3,85,2,3,50,30,20,10,9,2,4
Australian Open,Hard,Loser,Tamara Korpatsch,76,R,170,GER,27.6,3,85,0,3,65,40,24,5,8,7,13
Australian Open,Hard,Winner,Coco Gauff,7,R,175,USA,18.8,3,75,1,1,61,43,33,7,9,3,4
Australian Open,Hard,Loser,Katerina Siniakova,46,R,174,CZE,26.6,3,75,1,2,45,28,17,7,8,1,5
Australian Open,Hard,Winner,Jessica Pegula,3,R,170,USA,28.8,3,59,2,1,45,30,25,7,7,3,3
Australian Open,Hard,Loser,Jaqueline Cristian,161,R,180,ROU,24.6,3,59,3,1,48,30,14,5,6,3,8
Australian Open,Hard,Winner,Aliaksandra Sasnovich,38,R,174,BLR,28.8,3,80,6,1,56,36,28,8,10,3,5
Australian Open,Hard,Winner,Marta Kostyuk,61,R,175,UKR,20.5,3,78,8,5,73,46,34,11,10,5,7
Australian Open,Hard,Winner,Barbora Krejcikova,23,R,178,CZE,27,3,71,2,2,41,26,21,10,8,0,1
Australian Open,Hard,Winner,Clara Burel,130,R,176,FRA,21.8,3,79,3,9,69,29,24,20,10,6,8
Australian Open,Hard,Winner,Anhelina Kalinina,39,R,179,UKR,25.9,3,75,4,3,54,36,24,11,8,3,4
Australian Open,Hard,Winner,Petra Kvitova,15,L,183,CZE,32.8,3,92,5,4,58,33,28,17,10,0,0
Australian Open,Hard,Winner,Madison Keys,13,R,178,USA,27.9,3,119,3,3,93,64,32,13,14,8,16
Australian Open,Hard,Loser,Anna Blinkova,60,R,179,RUS,24.3,3,119,2,8,81,52,27,6,13,4,13
Australian Open,Hard,Winner,Xin Yu Wang,79,R,182,CHN,21.3,3,99,5,6,79,49,36,15,11,10,12
Australian Open,Hard,Loser,Storm Hunter,239,L,166,AUS,28.4,3,99,2,1,65,49,29,10,11,1,4
Australian Open,Hard,Winner,Nadia Podoroska,191,R,170,ARG,25.9,3,76,4,2,47,34,25,8,8,3,3
Australian Open,Hard,Winner,Victoria Azarenka,24,R,180,BLR,33.4,3,124,7,2,79,52,39,16,11,6,7
Australian Open,Hard,Loser,Sofia Kenin,203,R,170,USA,24.1,3,124,0,3,74,60,44,3,11,8,10
Australian Open,Hard,Winner,Jil Teichmann,33,L,170,SUI,25.5,3,105,4,1,78,39,26,23,10,7,9
Australian Open,Hard,Loser,Harriet Dart,96,R,175,GBR,26.4,3,105,3,3,63,37,18,13,9,6,11
Australian Open,Hard,Winner,Lin Zhu,87,R,173,CHN,28.9,3,66,2,2,49,34,29,6,9,1,2
Australian Open,Hard,Loser,Rebecca Marino,67,R,183,CAN,32,3,66,0,1,52,29,15,12,9,3,7
Australian Open,Hard,Winner,Diana Shnaider,106,L,NA,RUS,18.7,3,114,9,3,86,60,42,13,12,5,7
Australian Open,Hard,Winner,Maria Sakkari,6,R,172,GRE,27.4,3,94,3,2,43,23,20,10,9,3,4
Australian Open,Hard,Loser,Yue Yuan,117,R,184,CHN,24.3,3,94,4,2,86,59,30,11,8,8,13
Australian Open,Hard,Winner,Varvara Gracheva,97,R,NA,FRA,22.4,3,54,0,2,42,28,18,8,7,3,4
Australian Open,Hard,Loser,Daria Kasatkina,8,R,170,RUS,25.6,3,54,0,3,45,35,15,2,7,4,10
Australian Open,Hard,Winner,Lucrezia Stefanini,141,R,NA,ITA,24.6,3,165,0,4,109,79,43,15,16,6,13
Australian Open,Hard,Loser,Tatjana Maria,71,R,172,GER,35.4,3,165,2,4,95,47,26,23,15,6,13
Australian Open,Hard,Winner,Yulia Putintseva,47,R,163,KAZ,28,3,111,3,0,89,60,39,14,14,8,12
Australian Open,Hard,Loser,Sorana Cirstea,42,R,176,ROU,32.7,3,111,3,1,76,58,37,7,13,0,5
Australian Open,Hard,Winner,Karolina Pliskova,31,R,184,CZE,30.8,3,64,2,4,50,31,23,12,8,1,1
Australian Open,Hard,Loser,Xiyu Wang,53,L,NA,CHN,21.8,3,64,2,1,43,32,18,3,8,1,5
Australian Open,Hard,Winner,Shuai Zhang,22,R,177,CHN,33.9,3,130,3,1,64,41,32,10,12,0,2
Australian Open,Hard,Winner,Petra Martic,37,R,181,CRO,31.9,3,102,6,2,72,48,34,10,10,9,11
Australian Open,Hard,Loser,Viktorija Golubic,83,R,169,SUI,30.2,3,102,0,3,69,53,28,6,9,7,11
Australian Open,Hard,Winner,Katie Volynets,113,R,NA,USA,21,3,85,4,0,53,37,23,10,9,5,7
Australian Open,Hard,Loser,Evgeniya Rodina,445,R,170,RUS,33.9,3,85,0,1,61,49,21,7,8,3,9
Australian Open,Hard,Winner,Veronika Kudermetova,9,R,175,RUS,25.7,3,97,6,2,63,38,31,13,10,5,6
Australian Open,Hard,Loser,Maryna Zanevska,80,R,175,BEL,29.3,3,97,3,4,66,44,30,6,10,1,4
Australian Open,Hard,Winner,Anett Kontaveit,19,R,174,EST,27,3,71,1,1,58,41,28,10,9,1,2
Australian Open,Hard,Loser,Julia Grabher,85,R,170,AUT,26.5,3,71,2,4,48,23,17,8,8,2,6
Australian Open,Hard,Winner,Magda Linette,45,R,171,POL,30.9,3,85,2,1,52,35,27,14,10,1,2
Australian Open,Hard,Loser,Mayar Sherif,54,R,180,EGY,26.6,3,85,3,2,56,34,19,9,9,6,10
Australian Open,Hard,Winner,Taylor Townsend,135,L,170,USA,26.7,3,57,7,3,35,22,19,9,7,0,0
Australian Open,Hard,Loser,Diane Parry,107,R,170,FRA,20.3,3,57,2,0,44,26,15,4,7,4,9
Australian Open,Hard,Winner,Ekaterina Alexandrova,18,R,175,RUS,28.1,3,52,5,6,54,26,18,17,8,4,5
Australian Open,Hard,Loser,Ysaline Bonaventure,90,L,178,BEL,28.3,3,52,3,4,42,24,11,6,7,1,6
Australian Open,Hard,Winner,Irina Camelia Begu,30,R,181,ROU,32.3,3,158,4,9,106,62,35,19,15,6,15
Australian Open,Hard,Loser,Elizabeth Mandlik,129,U,NA,USA,21.6,3,158,1,5,109,56,30,18,14,7,16
Australian Open,Hard,Winner,Laura Siegemund,158,R,168,GER,34.8,3,163,0,2,91,70,45,9,14,4,8
Australian Open,Hard,Loser,Lucia Bronzetti,52,R,NA,ITA,24.1,3,163,4,3,92,58,33,20,13,7,12
Australian Open,Hard,Winner,Leylah Fernandez,40,L,168,CAN,20.3,3,101,1,1,63,41,25,16,10,0,1
Australian Open,Hard,Loser,Alize Cornet,34,R,173,FRA,32.9,3,101,2,7,71,39,26,12,10,5,9
Australian Open,Hard,Winner,Caroline Garcia,4,R,177,FRA,29.2,3,65,5,2,42,18,17,17,8,2,2
Australian Open,Hard,Winner,Aryna Sabalenka,5,R,182,BLR,24.7,3,69,3,3,55,31,27,12,9,5,5
Australian Open,Hard,Loser,Tereza Martincova,74,R,178,CZE,28.2,3,69,2,3,45,33,20,4,8,3,6
Australian Open,Hard,Winner,Shelby Rogers,51,R,175,USA,30.2,3,84,6,5,52,27,22,10,10,5,8
Australian Open,Hard,Winner,Lauren Davis,57,R,157,USA,29.2,3,143,3,2,87,59,38,10,13,5,10
Australian Open,Hard,Loser,Danka Kovinic,55,R,169,MNE,28.1,3,143,3,8,85,52,34,12,13,9,15
Australian Open,Hard,Winner,Elise Mertens,32,R,179,BEL,27.1,3,151,5,7,76,41,31,14,14,0,5
Australian Open,Hard,Winner,Anna Karolina Schmiedlova,105,R,176,SVK,28.3,3,71,2,2,47,27,20,10,9,0,2
Australian Open,Hard,Loser,Martina Trevisan,21,L,160,ITA,29.2,3,71,1,3,43,24,16,5,8,0,5
Australian Open,Hard,Winner,Camila Giorgi,70,R,168,ITA,31,3,55,4,6,45,26,22,7,7,2,3
Australian Open,Hard,Loser,Anastasia Pavlyuchenkova,364,R,177,RUS,31.5,3,55,1,3,33,17,5,3,6,4,10
Australian Open,Hard,Winner,Claire Liu,62,R,170,USA,22.6,3,78,0,3,57,41,25,8,10,2,5
Australian Open,Hard,Loser,Madison Brengle,72,R,168,USA,32.7,3,78,0,2,52,40,22,3,9,3,8
Australian Open,Hard,Winner,Belinda Bencic,10,R,175,SUI,25.8,3,67,5,3,35,22,19,9,8,0,0
Australian Open,Hard,Loser,Viktoriya Tomova,91,R,170,BUL,27.8,3,67,0,2,59,34,18,8,7,5,10
Australian Open,Hard,Winner,Nuria Parrizas Diaz,75,R,167,ESP,31.5,3,129,1,1,78,55,34,11,10,2,5
Australian Open,Hard,Loser,Beatriz Haddad Maia,14,L,185,BRA,26.6,3,129,4,4,76,53,32,7,10,4,9
Australian Open,Hard,Winner,Anastasia Potapova,44,R,175,RUS,21.7,3,100,1,6,66,37,24,12,11,4,9
Australian Open,Hard,Loser,Sloane Stephens,36,R,170,USA,29.8,3,100,0,2,79,53,28,10,11,7,13
Australian Open,Hard,Winner,Donna Vekic,64,R,179,CRO,26.5,3,174,6,7,94,52,37,16,14,4,8
Australian Open,Hard,Winner,Liudmila Samsonova,20,R,180,RUS,24.1,3,69,5,4,47,29,22,13,9,0,1
Australian Open,Hard,Loser,Jasmine Paolini,66,R,160,ITA,27,3,69,1,5,61,38,22,9,9,2,6
Australian Open,Hard,Winner,Kimberly Birrell,167,R,170,AUS,24.7,3,151,2,6,96,53,39,20,14,6,9
Australian Open,Hard,Loser,Kaia Kanepi,29,R,181,EST,37.6,3,151,0,1,87,56,35,15,14,1,6
Australian Open,Hard,Winner,Linda Fruhvirtova,82,R,NA,CZE,17.7,3,74,3,4,54,39,26,3,8,3,6
Australian Open,Hard,Winner,Marketa Vondrousova,86,L,173,CZE,23.5,3,119,4,4,74,46,27,18,15,2,7
Australian Open,Hard,Winner,Ons Jabeur,2,R,167,TUN,28.3,3,137,3,1,89,41,26,29,15,1,5
Australian Open,Hard,Loser,Tamara Zidansek,98,R,168,SLO,25,3,137,0,4,113,80,41,18,14,4,10
Australian Open,Hard,Winner,Iga Swiatek,1,R,176,POL,21.6,3,84,0,0,56,45,28,6,9,2,5
Australian Open,Hard,Loser,Camila Osorio,84,R,162,COL,21,3,84,0,2,47,33,12,6,8,2,8
Australian Open,Hard,Winner,Cristina Bucsa,100,U,NA,ESP,25,3,171,1,4,94,55,30,22,15,2,8
Australian Open,Hard,Loser,Bianca Andreescu,43,R,170,CAN,22.5,3,171,3,4,106,66,43,18,15,7,12
Australian Open,Hard,Winner,Elena Rybakina,25,R,184,KAZ,23.5,3,58,5,1,43,24,21,11,8,0,0
Australian Open,Hard,Loser,Kaja Juvan,104,R,170,SLO,22.1,3,58,2,0,45,31,19,2,7,4,8
Australian Open,Hard,Winner,Danielle Collins,11,R,178,USA,29,3,175,2,2,110,69,42,25,16,3,6
Australian Open,Hard,Loser,Karolina Muchova,133,R,178,CZE,26.4,3,175,4,2,114,78,45,20,16,6,11
Australian Open,Hard,Winner,Kateryna Baindl,95,R,175,UKR,28.9,3,104,1,3,71,53,36,8,10,1,3
Australian Open,Hard,Loser,Caty Mcnally,94,R,NA,USA,21.1,3,104,1,2,66,51,28,7,9,5,9
Australian Open,Hard,Winner,Jelena Ostapenko,17,R,177,LAT,25.6,3,157,4,6,104,59,35,23,15,6,11
Australian Open,Hard,Loser,Anna Bondar,81,R,NA,HUN,25.6,3,157,7,4,96,48,32,16,15,3,10
Australian Open,Hard,Winner,Bernarda Pera,41,L,175,USA,28.1,3,88,3,4,73,43,30,18,10,6,7
Australian Open,Hard,Loser,Qinwen Zheng,28,R,NA,CHN,20.2,3,88,8,3,54,31,25,8,10,2,5
Australian Open,Hard,Winner,Coco Gauff,7,R,175,USA,18.8,3,102,3,3,90,65,43,12,11,8,10
Australian Open,Hard,Loser,Emma Raducanu,77,R,175,GBR,20.1,3,102,1,3,57,35,24,12,10,4,7
Australian Open,Hard,Winner,Jessica Pegula,3,R,170,USA,28.8,3,91,3,4,72,47,31,11,10,4,7
Australian Open,Hard,Loser,Aliaksandra Sasnovich,38,R,174,BLR,28.8,3,91,2,5,69,42,25,8,10,6,11
Australian Open,Hard,Winner,Marta Kostyuk,61,R,175,UKR,20.5,3,56,3,0,36,19,17,11,8,0,0
Australian Open,Hard,Winner,Barbora Krejcikova,23,R,178,CZE,27,3,89,3,3,58,34,22,11,9,4,7
Australian Open,Hard,Loser,Clara Burel,130,R,176,FRA,21.8,3,89,0,6,55,29,11,11,8,4,10
Australian Open,Hard,Winner,Anhelina Kalinina,39,R,179,UKR,25.9,3,118,3,1,69,43,32,16,11,3,4
Australian Open,Hard,Loser,Petra Kvitova,15,L,183,CZE,32.8,3,118,6,4,84,52,35,13,11,8,11
Australian Open,Hard,Winner,Madison Keys,13,R,178,USA,27.9,3,77,3,1,54,42,32,7,9,2,3
Australian Open,Hard,Loser,Xin Yu Wang,79,R,182,CHN,21.3,3,77,1,2,65,39,23,10,8,13,17
Australian Open,Hard,Winner,Victoria Azarenka,24,R,180,BLR,33.4,3,57,0,0,34,27,21,4,7,0,0
Australian Open,Hard,Loser,Nadia Podoroska,191,R,170,ARG,25.9,3,57,0,1,38,27,12,1,6,1,7
Australian Open,Hard,Winner,Lin Zhu,87,R,173,CHN,28.9,3,86,0,1,49,37,29,7,8,4,4
Australian Open,Hard,Loser,Jil Teichmann,33,L,170,SUI,25.5,3,86,2,2,50,36,20,6,8,3,7
Australian Open,Hard,Winner,Maria Sakkari,6,R,172,GRE,27.4,3,153,7,9,91,51,36,21,15,2,6
Australian Open,Hard,Loser,Diana Shnaider,106,L,NA,RUS,18.7,3,153,5,3,123,67,44,22,15,12,17
Australian Open,Hard,Winner,Varvara Gracheva,97,R,NA,FRA,22.4,3,82,0,2,53,36,21,7,8,3,6
Australian Open,Hard,Loser,Lucrezia Stefanini,141,R,NA,ITA,24.6,3,82,0,1,52,36,14,5,8,6,13
Australian Open,Hard,Winner,Karolina Pliskova,31,R,184,CZE,30.8,3,77,8,2,63,39,28,10,9,2,4
Australian Open,Hard,Loser,Yulia Putintseva,47,R,163,KAZ,28,3,77,0,1,57,41,22,3,9,7,13
Australian Open,Hard,Winner,Shuai Zhang,22,R,177,CHN,33.9,3,73,2,3,62,42,34,9,9,1,1
Australian Open,Hard,Loser,Petra Martic,37,R,181,CRO,31.9,3,73,9,2,53,38,23,7,9,1,4
Australian Open,Hard,Winner,Katie Volynets,113,R,NA,USA,21,3,128,0,2,90,68,42,10,13,6,10
Australian Open,Hard,Loser,Veronika Kudermetova,9,R,175,RUS,25.7,3,128,4,1,81,58,34,13,13,6,11
Australian Open,Hard,Winner,Magda Linette,45,R,171,POL,30.9,3,112,7,2,92,65,43,13,14,4,8
Australian Open,Hard,Loser,Anett Kontaveit,19,R,174,EST,27,3,112,2,4,75,52,33,11,14,1,6
Australian Open,Hard,Winner,Ekaterina Alexandrova,18,R,175,RUS,28.1,3,117,4,4,97,65,42,13,12,10,14
Australian Open,Hard,Loser,Taylor Townsend,135,L,170,USA,26.7,3,117,5,1,82,55,33,12,12,9,14
Australian Open,Hard,Winner,Laura Siegemund,158,R,168,GER,34.8,3,192,0,3,111,89,49,12,17,13,18
Australian Open,Hard,Loser,Irina Camelia Begu,30,R,181,ROU,32.3,3,192,0,8,107,76,43,14,16,9,16
Australian Open,Hard,Winner,Caroline Garcia,4,R,177,FRA,29.2,3,112,11,4,90,53,41,17,12,8,9
Australian Open,Hard,Loser,Leylah Fernandez,40,L,168,CAN,20.3,3,112,0,5,72,48,34,15,12,1,3
Australian Open,Hard,Winner,Aryna Sabalenka,5,R,182,BLR,24.7,3,87,3,0,49,31,23,11,8,3,4
Australian Open,Hard,Loser,Shelby Rogers,51,R,175,USA,30.2,3,87,7,4,78,42,26,11,8,6,11
Australian Open,Hard,Winner,Elise Mertens,32,R,179,BEL,27.1,3,72,7,4,47,25,19,14,10,0,1
Australian Open,Hard,Loser,Lauren Davis,57,R,157,USA,29.2,3,72,0,2,45,28,21,7,9,2,6
Australian Open,Hard,Winner,Camila Giorgi,70,R,168,ITA,31,3,89,2,7,64,32,25,12,10,7,10
Australian Open,Hard,Loser,Anna Karolina Schmiedlova,105,R,176,SVK,28.3,3,89,2,4,63,38,22,7,9,3,9
Australian Open,Hard,Winner,Belinda Bencic,10,R,175,SUI,25.8,3,111,3,2,72,46,33,9,11,0,4
Australian Open,Hard,Loser,Claire Liu,62,R,170,USA,22.6,3,111,3,5,72,52,30,6,10,5,10
Australian Open,Hard,Winner,Nuria Parrizas Diaz,75,R,167,ESP,31.5,3,72,2,1,56,36,24,10,9,5,7
Australian Open,Hard,Loser,Anastasia Potapova,44,R,175,RUS,21.7,3,72,2,4,50,28,16,5,8,5,11
Australian Open,Hard,Winner,Donna Vekic,64,R,179,CRO,26.5,3,66,2,4,41,24,22,10,8,0,0
Australian Open,Hard,Loser,Liudmila Samsonova,20,R,180,RUS,24.1,3,66,3,3,45,19,15,7,7,5,9
