Date,Site,set,play_description,set_winner,losing_team_at_timeout,losing_team_win,home_before_timeout,visiting_before_timeout,winner_next_point,home_after_timeout,visiting_after_timeout,overall_set_number
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",2,Timeout Arcadia.,home,visiting,FALSE,20,17,visiting,20,18,2442
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",2,Timeout Arcadia.,home,visiting,FALSE,23,20,visiting,23,21,2442
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",3,Timeout Clarkson.,visiting,home,FALSE,6,9,visiting,6,10,2443
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",3,Timeout Clarkson.,visiting,home,FALSE,11,16,visiting,11,17,2443
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",4,Timeout Clarkson.,home,home,TRUE,7,10,home,8,10,2444
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",4,Timeout Arcadia.,home,visiting,FALSE,20,19,visiting,20,20,2444
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",4,Timeout Arcadia.,home,visiting,FALSE,23,21,visiting,23,22,2444
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",5,Timeout Arcadia.,home,visiting,FALSE,9,5,home,10,5,2445
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",5,Timeout Clarkson.,home,visiting,FALSE,10,8,home,11,8,2445
2018-10-12,"Glenside, Pa. (Alumni Gymnasium)

",5,Timeout Arcadia.,home,visiting,FALSE,13,9,home,14,9,2445
2018-10-13,"Lancaster, Pa. (Mayser Center)

",1,Timeout Clarkson University.,visiting,home,FALSE,13,15,home,14,15,2446
2018-10-13,"Lancaster, Pa. (Mayser Center)

",1,Timeout Washington.,visiting,home,FALSE,21,22,home,22,22,2446
2018-10-13,"Lancaster, Pa. (Mayser Center)

",2,Timeout Washington.,home,visiting,FALSE,10,8,home,11,8,2447
2018-10-13,"Lancaster, Pa. (Mayser Center)

",2,Timeout Washington.,home,visiting,FALSE,16,9,visiting,16,10,2447
2018-10-13,"Lancaster, Pa. (Mayser Center)

",2,Timeout Clarkson University.,home,visiting,FALSE,20,19,home,21,19,2447
2018-10-13,"Lancaster, Pa. (Mayser Center)

",3,Timeout Washington.,home,visiting,FALSE,11,6,home,12,6,2448
2018-10-13,"Lancaster, Pa. (Mayser Center)

",4,Timeout Clarkson University.,visiting,home,FALSE,11,13,visiting,11,14,2449
2018-10-13,"Lancaster, Pa. (Mayser Center)

",4,Timeout Clarkson University.,visiting,home,FALSE,14,20,home,15,20,2449
2018-10-13,"Lancaster, Pa. (Mayser Center)

",4,Timeout Washington.,visiting,home,FALSE,19,21,visiting,19,22,2449
2018-10-13,"Lancaster, Pa. (Mayser Center)

",5,Timeout Clarkson University.,home,visiting,FALSE,7,5,home,8,5,2450
2018-10-13,"Lancaster, Pa. (Mayser Center)

",5,Timeout Washington.,home,visiting,FALSE,10,6,home,11,6,2450
2018-10-13,"Lancaster, Pa. (Mayser Center)

",5,Timeout Clarkson University.,home,visiting,FALSE,11,9,visiting,11,10,2450
2018-10-13,"Lancaster, Pa. (Mayser Center)

",5,Timeout Washington.,home,visiting,FALSE,13,10,visiting,13,11,2450
2018-10-13,"Lancaster, Pa. (Mayser Center)

",1,Timeout Franklin & Marshall.,home,visiting,FALSE,10,6,home,11,6,2451
2018-10-13,"Lancaster, Pa. (Mayser Center)

",1,Timeout Franklin & Marshall.,home,visiting,FALSE,15,7,visiting,15,8,2451
2018-10-13,"Lancaster, Pa. (Mayser Center)

",2,Timeout Franklin & Marshall.,visiting,visiting,TRUE,7,2,visiting,7,3,2452
2018-10-13,"Lancaster, Pa. (Mayser Center)

",2,Timeout Clarkson University.,visiting,visiting,TRUE,14,12,home,15,12,2452
2018-10-13,"Lancaster, Pa. (Mayser Center)

",2,Timeout Franklin & Marshall.,visiting,visiting,TRUE,21,18,home,22,18,2452
2018-10-13,"Lancaster, Pa. (Mayser Center)

",2,Timeout Clarkson University.,visiting,visiting,TRUE,24,22,visiting,24,23,2452
2018-10-13,"Lancaster, Pa. (Mayser Center)

",3,Timeout Clarkson University.,home,home,TRUE,6,12,home,7,12,2453
2018-10-13,"Lancaster, Pa. (Mayser Center)

",3,Timeout Franklin & Marshall.,home,home,TRUE,12,15,home,13,15,2453
2018-10-13,"Lancaster, Pa. (Mayser Center)

",3,Timeout Franklin & Marshall.,home,visiting,FALSE,23,22,home,24,22,2453
2018-10-13,"Lancaster, Pa. (Mayser Center)

",4,Timeout Clarkson University.,visiting,home,FALSE,1,6,home,2,6,2454
2018-10-13,"Lancaster, Pa. (Mayser Center)

",4,Timeout Clarkson University.,visiting,home,FALSE,3,13,visiting,3,14,2454
2018-10-13,"Lancaster, Pa. (Mayser Center)

",5,Timeout Clarkson University.,visiting,home,FALSE,5,8,home,6,8,2455
2018-10-13,"Lancaster, Pa. (Mayser Center)

",5,Timeout Franklin & Marshall.,visiting,tied,FALSE,11,11,visiting,11,12,2455
2018-10-13,"Lancaster, Pa. (Mayser Center)

",5,Timeout Clarkson University.,visiting,home,FALSE,11,13,visiting,11,14,2455
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",1,Timeout Clarkson University.,home,visiting,FALSE,7,5,visiting,7,6,2459
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Skidmore College.,visiting,home,FALSE,3,8,visiting,3,9,2460
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",2,Timeout Skidmore College.,visiting,home,FALSE,8,17,visiting,8,18,2460
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Clarkson University.,visiting,visiting,TRUE,13,11,visiting,13,12,2461
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Skidmore College.,visiting,home,FALSE,17,19,visiting,17,20,2461
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Skidmore College.,visiting,home,FALSE,18,22,visiting,18,23,2461
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",3,Timeout Clarkson University.,visiting,home,FALSE,20,23,home,21,23,2461
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout Clarkson University.,visiting,visiting,TRUE,8,5,visiting,8,6,2462
2018-10-20,"Potsdam, NY (Alumni Gymnasium)

",4,Timeout Skidmore College.,visiting,home,FALSE,14,16,home,15,16,2462
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",1,Timeout Clarkson University.,home,visiting,FALSE,16,13,visiting,16,14,2463
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",1,Timeout Clarkson University.,home,visiting,FALSE,23,21,visiting,23,22,2463
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",2,Timeout SUNY Geneseo.,home,home,TRUE,7,10,home,8,10,2464
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",2,Timeout Clarkson University.,home,visiting,FALSE,15,13,visiting,15,14,2464
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",2,Timeout Clarkson University.,home,visiting,FALSE,19,17,visiting,19,18,2464
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",3,Timeout SUNY Geneseo.,visiting,home,FALSE,13,16,home,14,16,2465
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",4,Timeout SUNY Geneseo.,visiting,home,FALSE,10,13,visiting,10,14,2466
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",4,Timeout Clarkson University.,visiting,home,FALSE,15,17,visiting,15,18,2466
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",5,Timeout Clarkson University.,visiting,visiting,TRUE,8,5,visiting,8,6,2467
2018-10-26,"Frostburg, Md. (Bobcat Arena)

",5,Timeout SUNY Geneseo.,visiting,home,FALSE,9,10,visiting,9,11,2467
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",1,Timeout Salisbury.,home,visiting,FALSE,7,2,home,8,2,2468
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",2,Timeout Clarkson University.,home,visiting,FALSE,13,12,home,14,12,2469
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",2,Timeout Salisbury.,home,visiting,FALSE,18,13,visiting,18,14,2469
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",2,Timeout Clarkson University.,home,visiting,FALSE,21,17,home,22,17,2469
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",3,Timeout Clarkson University.,visiting,home,FALSE,2,8,home,3,8,2470
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",3,Timeout Clarkson University.,visiting,home,FALSE,6,14,home,7,14,2470
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",4,Timeout Salisbury.,home,visiting,FALSE,18,17,visiting,18,18,2471
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",4,Timeout Clarkson University.,home,home,TRUE,19,21,home,20,21,2471
2018-10-27,"Frostburg, Md. (Bobcat Stadium)

",4,Timeout Salisbury.,home,visiting,FALSE,23,22,home,24,22,2471
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",1,Timeout Clarkson.,visiting,home,FALSE,3,8,home,4,8,2472
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",1,Timeout Clarkson.,visiting,home,FALSE,13,18,home,14,18,2472
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",1,Timeout Frostburg.,visiting,home,FALSE,16,21,home,17,21,2472
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",2,Timeout Clarkson.,home,home,TRUE,6,9,visiting,6,10,2473
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",2,Timeout Frostburg.,home,home,TRUE,12,13,visiting,12,14,2473
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",2,Timeout Clarkson.,home,home,TRUE,14,17,home,15,17,2473
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",2,Timeout Frostburg.,home,home,TRUE,21,22,home,22,22,2473
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",3,Timeout Clarkson.,visiting,home,FALSE,5,12,visiting,5,13,2474
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",3,Timeout Frostburg.,visiting,home,FALSE,11,16,home,12,16,2474
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",3,Timeout Frostburg.,visiting,home,FALSE,20,22,visiting,20,23,2474
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",4,Timeout Clarkson.,visiting,visiting,TRUE,16,15,home,17,15,2475
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",4,Timeout Clarkson.,visiting,home,FALSE,17,20,home,18,20,2475
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",4,Timeout Frostburg.,visiting,home,FALSE,19,20,visiting,19,21,2475
2018-10-27,"Frostburg, Md. (Bobcat Arena)

",4,Timeout Frostburg.,visiting,visiting,TRUE,22,21,home,23,21,2475
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,7,3,visiting,7,4,2476
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,home,visiting,FALSE,16,9,visiting,16,10,2476
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Clarkson.,home,visiting,FALSE,23,18,home,24,18,2476
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Clarkson.,visiting,home,FALSE,8,10,home,9,10,2477
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Clarkson.,visiting,home,FALSE,12,17,home,13,17,2477
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,13,8,visiting,13,9,2478
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,home,visiting,FALSE,13,12,home,14,12,2478
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,home,visiting,FALSE,21,20,home,22,20,2478
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,home,visiting,FALSE,7,5,home,8,5,2479
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,home,visiting,FALSE,15,10,visiting,15,11,2479
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,home,visiting,FALSE,15,13,home,16,13,2479
2018-11-02,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,home,visiting,FALSE,21,16,visiting,21,17,2479
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,4,9,visiting,4,10,2480
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout RIT.,visiting,home,FALSE,13,16,visiting,13,17,2480
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,16,20,home,17,20,2480
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout RIT.,home,visiting,FALSE,9,5,visiting,9,6,2481
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout RIT.,home,visiting,FALSE,13,6,home,14,6,2481
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Clarkson.,home,visiting,FALSE,24,13,home,25,13,2481
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout RIT.,visiting,visiting,TRUE,10,7,visiting,10,8,2482
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,visiting,visiting,TRUE,14,12,home,15,12,2482
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,visiting,visiting,TRUE,17,16,home,18,16,2482
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,visiting,home,FALSE,14,15,home,15,15,2483
2018-11-03,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,visiting,home,FALSE,15,17,home,16,17,2483
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Stevens.,visiting,home,FALSE,18,21,visiting,18,22,2484
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,visiting,TRUE,12,9,visiting,12,10,2485
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Stevens.,visiting,home,FALSE,16,18,home,17,18,2485
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Stevens.,visiting,home,FALSE,19,23,home,20,23,2485
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,11,6,visiting,11,7,2486
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,23,13,home,24,13,2486
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Stevens.,visiting,home,FALSE,12,17,visiting,12,18,2487
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,home,FALSE,17,19,visiting,17,20,2487
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Stevens.,visiting,home,FALSE,17,22,visiting,17,23,2487
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Ithaca.,visiting,visiting,TRUE,8,4,visiting,8,5,2488
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Juniata.,visiting,home,FALSE,15,16,home,16,16,2488
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Juniata.,visiting,home,FALSE,17,19,visiting,17,20,2488
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,16,13,visiting,16,14,2489
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Juniata.,home,visiting,FALSE,20,19,home,21,19,2489
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Juniata.,home,home,TRUE,21,22,home,22,22,2489
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,25,24,home,26,24,2489
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,tied,FALSE,9,9,visiting,9,10,2490
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,visiting,TRUE,9,5,visiting,9,6,2491
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,visiting,TRUE,19,15,visiting,19,16,2491
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Juniata.,visiting,visiting,TRUE,19,17,visiting,19,18,2491
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Juniata.,visiting,tied,FALSE,24,24,visiting,24,25,2491
2018-09-01,"Ithaca, N.Y. (Ben Light Gymnasium)

",5,Timeout Juniata.,visiting,home,FALSE,5,9,visiting,5,10,2492
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout SUNY Geneseo.,visiting,home,FALSE,11,17,visiting,11,18,2493
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout SUNY Geneseo.,visiting,home,FALSE,17,22,home,18,22,2494
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout SUNY Geneseo.,visiting,home,FALSE,13,15,home,14,15,2495
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Wesleyan.,visiting,home,FALSE,16,18,home,17,18,2496
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Wesleyan.,visiting,home,FALSE,18,23,visiting,18,24,2496
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,visiting,TRUE,7,4,visiting,7,5,2497
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Wesleyan.,visiting,home,FALSE,10,12,visiting,10,13,2497
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Wesleyan.,visiting,home,FALSE,14,19,visiting,14,20,2497
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Wesleyan.,visiting,home,FALSE,6,8,visiting,6,9,2498
2018-09-07,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Wesleyan.,visiting,home,FALSE,12,17,visiting,12,18,2498
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Susquehanna.,visiting,home,FALSE,6,13,home,7,13,2499
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Susquehanna.,visiting,home,FALSE,12,18,visiting,12,19,2499
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,visiting,visiting,TRUE,13,12,home,14,12,2500
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Susquehanna.,visiting,visiting,TRUE,15,14,home,16,14,2500
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Susquehanna.,visiting,home,FALSE,23,24,home,24,24,2500
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,14,10,home,15,10,2501
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Ithaca.,home,visiting,FALSE,21,14,visiting,21,15,2501
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Susquehanna.,visiting,home,FALSE,0,7,visiting,0,8,2502
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,home,FALSE,12,17,visiting,12,18,2502
2018-09-08,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,home,FALSE,22,23,visiting,22,24,2502
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",1,Timeout Ithaca.,visiting,home,FALSE,0,1,home,1,1,2503
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",2,Timeout Heidelberg.,visiting,home,FALSE,15,16,home,16,16,2504
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",3,Timeout Ithaca.,visiting,home,FALSE,8,13,visiting,8,14,2505
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",1,Timeout Ithaca.,visiting,home,FALSE,6,11,home,7,11,2506
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",2,Timeout Ithaca.,visiting,home,FALSE,17,21,home,18,21,2507
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",3,Timeout Wittenberg.,home,visiting,FALSE,20,17,visiting,20,18,2508
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",3,Timeout Wittenberg.,home,visiting,FALSE,24,21,home,25,21,2508
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",4,Timeout Wittenberg.,visiting,visiting,TRUE,8,4,visiting,8,5,2509
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",4,Timeout Wittenberg.,visiting,visiting,TRUE,12,6,home,13,6,2509
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",4,Timeout Ithaca.,visiting,visiting,TRUE,15,13,visiting,15,14,2509
2018-09-14,"Springfield, Ohio (Pam Evans Smith Aren)

",4,Timeout Ithaca.,visiting,visiting,TRUE,24,23,visiting,24,24,2509
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",1,Timeout Ithaca.,visiting,home,FALSE,14,18,home,15,18,2510
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",2,Timeout Mary Washington.,home,visiting,FALSE,10,6,visiting,10,6,2511
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",3,Timeout Ithaca.,home,tied,FALSE,14,14,home,15,14,2512
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",3,Timeout Mary Washington.,home,home,TRUE,17,18,visiting,17,19,2512
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",4,Timeout Ithaca.,visiting,home,FALSE,11,13,visiting,11,14,2513
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",4,Timeout Ithaca.,visiting,home,FALSE,11,15,home,12,15,2513
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",4,Timeout Mary Washington.,visiting,home,FALSE,22,24,visiting,22,25,2513
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",5,Timeout Ithaca.,visiting,home,FALSE,1,6,visiting,1,7,2514
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",1,Timeout Ithaca.,home,visiting,FALSE,8,2,visiting,8,3,2515
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",1,Timeout Ithaca.,home,visiting,FALSE,14,8,home,16,7,2515
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",1,Timeout Hope.,home,visiting,FALSE,19,13,visiting,19,14,2515
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",2,Timeout Ithaca.,home,visiting,FALSE,7,3,visiting,7,4,2516
2018-09-15,"Springfield, Ohio (Pam Evans Smith Aren)

",2,Timeout Ithaca.,home,visiting,FALSE,14,8,home,15,8,2516
2018-09-21,"Canton, N.Y. (Burkman Gymnasium)

",1,Timeout St. Lawrence.,home,visiting,FALSE,22,18,home,23,18,2518
2018-09-21,"Canton, N.Y. (Burkman Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,7,12,home,8,12,2519
2018-09-21,"Canton, N.Y. (Burkman Gymnasium)

",2,Timeout Ithaca.,visiting,home,FALSE,15,20,visiting,15,21,2519
2018-09-21,"Canton, N.Y. (Burkman Gymnasium)

",3,Timeout St. Lawrence.,home,visiting,FALSE,10,5,visiting,10,6,2520
2018-09-21,"Canton, N.Y. (Burkman Gymnasium)

",3,Timeout St. Lawrence.,home,visiting,FALSE,18,11,visiting,18,12,2520
2018-09-21,"Canton, N.Y. (Burkman Gymnasium)

",4,Timeout St. Lawrence.,home,visiting,FALSE,16,12,visiting,16,13,2521
2018-09-21,"Canton, N.Y. (Burkman Gymnasium)

",4,Timeout St. Lawrence.,home,visiting,FALSE,24,19,visiting,24,20,2521
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,8,12,visiting,8,13,2522
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",1,Timeout Clarkson.,visiting,home,FALSE,15,18,visiting,15,19,2522
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,9,4,home,10,4,2523
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Ithaca.,home,visiting,FALSE,14,5,home,15,5,2523
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",2,Timeout Clarkson.,home,visiting,FALSE,16,9,home,17,9,2523
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,visiting,home,FALSE,5,9,home,6,9,2524
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",3,Timeout Clarkson.,visiting,home,FALSE,8,15,visiting,8,16,2524
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Ithaca.,visiting,visiting,TRUE,9,6,home,10,6,2525
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,visiting,visiting,TRUE,12,10,home,13,10,2525
2018-09-22,"Ithaca, N.Y. (Ben Light Gymnasium)

",4,Timeout Clarkson.,visiting,home,FALSE,13,15,home,14,15,2525
2018-09-26,"Cortland, NY (Corey Gym)

",1,Timeout SUNY Cortland.,home,visiting,FALSE,20,16,home,21,16,2526
2018-09-26,"Cortland, NY (Corey Gym)

",1,Timeout SUNY Cortland.,home,visiting,FALSE,23,18,home,24,18,2526
2018-09-26,"Cortland, NY (Corey Gym)

",2,Timeout SUNY Cortland.,home,visiting,FALSE,8,5,home,9,5,2527
2018-09-26,"Cortland, NY (Corey Gym)

",2,Timeout SUNY Cortland.,home,visiting,FALSE,18,8,visiting,18,9,2527
2018-09-26,"Cortland, NY (Corey Gym)

",3,Timeout Ithaca College.,home,home,TRUE,10,12,visiting,10,13,2528
2018-09-26,"Cortland, NY (Corey Gym)

",3,Timeout SUNY Cortland.,home,visiting,FALSE,19,16,visiting,19,17,2528
2018-09-26,"Cortland, NY (Corey Gym)

",3,Timeout SUNY Cortland.,home,visiting,FALSE,22,18,home,23,18,2528
