"game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score","largest_lead"
300708005,2010,2,2010-07-08,2010-07-08 19:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"away",72,FALSE,19,5,24,35.8,29,81,0,20,35.7,5,14,12,11,2,0,42.9,9,21,36,0,16,14,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",100,NA
300708005,2010,2,2010-07-08,2010-07-08 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",100,TRUE,17,12,35,54.3,38,70,0,18,86.4,19,22,7,9,0,0,33.3,5,15,42,0,16,16,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,72,NA
300707020,2010,2,2010-07-07,2010-07-07 19:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",103,FALSE,27,6,37,39.4,37,94,0,23,83.3,25,30,12,6,0,0,28.6,4,14,49,0,10,10,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",108,NA
300707020,2010,2,2010-07-07,2010-07-07 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","home",108,TRUE,28,6,40,46.6,41,88,0,22,71,22,31,11,5,0,0,22.2,4,18,51,0,11,11,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",103,NA
300706006,2010,2,2010-07-06,2010-07-06 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","away",98,TRUE,23,3,28,47.3,35,74,0,15,100,21,21,6,7,1,0,29.2,7,24,34,0,12,11,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",89,NA
300706006,2010,2,2010-07-06,2010-07-06 22:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",89,FALSE,21,4,25,44.4,32,72,0,19,88.9,16,18,8,8,0,0,37.5,9,24,33,0,14,14,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",98,NA
300706017,2010,2,2010-07-06,2010-07-06 20:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",66,FALSE,14,4,27,38.9,28,72,0,13,72.7,8,11,8,7,0,0,15.4,2,13,35,0,11,11,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,79,NA
300706017,2010,2,2010-07-06,2010-07-06 20:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",79,TRUE,22,0,29,51.6,33,64,0,13,80,8,10,3,7,0,0,27.8,5,18,32,0,11,11,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",66,NA
300706019,2010,2,2010-07-06,2010-07-06 20:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",58,TRUE,17,3,28,42.6,23,54,0,23,80,8,10,6,10,0,0,26.7,4,15,34,0,22,22,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",51,NA
300706019,2010,2,2010-07-06,2010-07-06 20:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","home",51,FALSE,12,3,22,27.6,16,58,0,13,85,17,20,12,9,1,0,25,2,8,34,0,17,16,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",58,NA
300706014,2010,2,2010-07-06,2010-07-06 15:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",70,FALSE,14,1,13,0,27,72,0,18,0,10,14,15,11,1,0,33.3,6,18,28,0,8,7,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",78,NA
300706014,2010,2,2010-07-06,2010-07-06 15:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","home",78,TRUE,15,6,27,0,30,54,0,12,0,10,16,9,2,2,0,66.7,8,12,36,0,16,14,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",70,NA
300703011,2010,2,2010-07-03,2010-07-03 22:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",82,FALSE,18,3,23,0,30,73,0,23,0,18,21,7,12,0,0,21.1,4,19,30,0,13,13,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",97,NA
300703011,2010,2,2010-07-03,2010-07-03 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",97,TRUE,18,1,30,0,33,70,0,20,0,22,27,9,6,0,0,60,9,15,39,0,22,22,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",82,NA
300703003,2010,2,2010-07-03,2010-07-03 20:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","away",69,TRUE,14,1,28,0,24,61,0,19,0,18,22,17,8,2,0,23.1,3,13,45,0,22,20,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,54,NA
300703003,2010,2,2010-07-03,2010-07-03 20:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"home",54,FALSE,3,8,18,0,16,58,0,24,0,19,24,8,14,1,0,42.9,3,7,26,0,17,16,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",69,NA
300703020,2010,2,2010-07-03,2010-07-03 19:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","away",88,TRUE,10,6,25,0,25,61,0,30,0,35,42,10,10,1,0,33.3,3,9,35,0,13,12,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",82,NA
300703020,2010,2,2010-07-03,2010-07-03 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","home",82,FALSE,11,3,24,0,25,78,0,28,0,30,39,22,8,1,0,15.4,2,13,46,0,13,12,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",88,NA
300703006,2010,2,2010-07-03,2010-07-03 17:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",75,TRUE,18,1,23,0,26,62,0,19,0,12,14,8,4,1,0,40.7,11,27,31,0,8,7,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",62,NA
300703006,2010,2,2010-07-03,2010-07-03 17:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",62,FALSE,12,1,26,0,21,62,0,16,0,14,17,10,2,3,0,40,6,15,36,0,9,6,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",75,NA
300701006,2010,2,2010-07-01,2010-07-01 22:30:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",63,FALSE,17,1,25,0,26,60,0,21,0,6,7,3,7,1,0,35.7,5,14,28,0,18,17,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",73,NA
300701006,2010,2,2010-07-01,2010-07-01 22:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",73,TRUE,17,6,24,0,26,56,0,15,0,14,16,3,8,1,0,43.8,7,16,27,0,15,14,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,63,NA
300701011,2010,2,2010-07-01,2010-07-01 22:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","away",107,TRUE,18,3,24,0,35,69,0,18,0,26,33,10,7,2,0,44,11,25,34,0,12,10,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",104,NA
300701011,2010,2,2010-07-01,2010-07-01 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","home",104,FALSE,24,2,22,0,39,68,0,22,0,20,23,5,8,0,0,46.2,6,13,27,0,15,15,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",107,NA
300701019,2010,2,2010-07-01,2010-07-01 20:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",80,FALSE,15,2,13,0,32,73,0,18,0,8,15,17,8,0,0,42.1,8,19,30,0,15,15,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",92,NA
300701019,2010,2,2010-07-01,2010-07-01 20:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","home",92,TRUE,27,6,23,0,34,58,0,18,0,15,20,10,8,0,0,45,9,20,33,0,17,17,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",80,NA
300701020,2010,2,2010-07-01,2010-07-01 19:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",58,FALSE,8,3,25,0,20,67,0,18,0,18,25,9,6,0,0,0,0,12,34,0,20,20,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",76,NA
300701020,2010,2,2010-07-01,2010-07-01 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","home",76,TRUE,21,5,32,0,30,67,0,19,0,12,17,5,14,0,0,26.7,4,15,37,0,21,21,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",58,NA
300629006,2010,2,2010-06-29,2010-06-29 22:30:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","away",80,TRUE,18,2,21,0,31,68,0,16,100,12,12,14,8,1,0,46.2,6,13,35,0,14,13,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",68,NA
300629006,2010,2,2010-06-29,2010-06-29 22:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","home",68,FALSE,15,5,14,0,25,56,0,14,0,14,18,8,6,1,0,30.8,4,13,22,0,11,10,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",80,NA
300629014,2010,2,2010-06-29,2010-06-29 22:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"away",72,FALSE,5,1,22,0,21,54,0,20,0,25,29,6,2,0,0,26.3,5,19,28,0,12,12,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",86,NA
300629014,2010,2,2010-06-29,2010-06-29 22:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","home",86,TRUE,18,3,24,0,33,65,0,23,0,14,19,8,4,1,0,28.6,6,21,32,0,8,7,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,72,NA
300629003,2010,2,2010-06-29,2010-06-29 20:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",101,TRUE,20,3,27,0,37,74,0,23,0,20,24,14,4,3,0,38.9,7,18,41,0,16,13,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,89,NA
300629003,2010,2,2010-06-29,2010-06-29 20:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"home",89,FALSE,18,4,17,0,36,72,0,24,0,14,23,8,8,2,0,23.1,3,13,25,0,13,11,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",101,NA
300629016,2010,2,2010-06-29,2010-06-29 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",65,FALSE,14,5,19,0,23,54,0,25,0,14,18,5,5,0,0,45.5,5,11,24,0,12,12,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",68,NA
300629016,2010,2,2010-06-29,2010-06-29 19:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","home",68,TRUE,15,2,23,0,24,58,0,16,0,15,20,12,7,3,0,41.7,5,12,35,0,17,14,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",65,NA
300629020,2010,2,2010-06-29,2010-06-29 19:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","away",88,FALSE,23,5,19,0,36,69,0,21,0,10,13,6,14,1,0,30,6,20,25,0,16,15,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",94,NA
300629020,2010,2,2010-06-29,2010-06-29 19:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","home",94,TRUE,24,4,25,0,34,72,0,12,0,22,28,14,8,0,0,33.3,4,12,39,0,18,18,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",88,NA
300627019,2010,2,2010-06-27,2010-06-27 18:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",70,TRUE,16,4,19,0,24,62,0,21,0,12,15,8,9,0,0,58.8,10,17,27,0,12,12,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",64,NA
300627019,2010,2,2010-06-27,2010-06-27 18:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","home",64,FALSE,13,3,27,0,19,57,0,14,0,17,24,10,9,3,0,39.1,9,23,37,0,18,15,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",70,NA
300627003,2010,2,2010-06-27,2010-06-27 16:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",83,TRUE,18,1,26,0,25,56,0,24,0,24,31,12,11,1,0,40.9,9,22,38,0,24,23,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,72,NA
300627003,2010,2,2010-06-27,2010-06-27 16:00:00,3,"s:40~l:59~t:3","tulsa-shock","Tulsa","Shock","TUL","Tulsa Shock","Shock","11213e","c5d646",NA,"home",72,FALSE,15,4,17,0,27,62,0,23,0,14,21,9,14,1,0,40,4,10,26,0,19,18,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",83,NA
300627009,2010,2,2010-06-27,2010-06-27 16:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png","away",68,FALSE,14,7,27,0,23,60,0,17,0,14,19,13,4,2,0,36.4,8,22,40,0,19,17,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png",77,NA
300627009,2010,2,2010-06-27,2010-06-27 16:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NYL","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/nyl.png","home",77,TRUE,18,4,20,0,29,73,0,20,0,14,15,15,12,0,0,31.3,5,16,35,0,7,7,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CT","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/ct.png",68,NA
300627016,2010,2,2010-06-27,2010-06-27 16:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png","away",85,FALSE,20,2,22,0,31,69,0,21,0,15,19,8,6,0,0,44.4,8,18,30,0,14,14,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png",95,NA
300627016,2010,2,2010-06-27,2010-06-27 16:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WAS","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/was.png","home",95,TRUE,21,2,27,0,37,68,0,18,0,17,21,8,8,0,0,40,4,10,35,0,10,10,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHO","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/pho.png",85,NA
300627020,2010,2,2010-06-27,2010-06-27 15:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png","away",81,FALSE,16,5,29,0,28,63,0,27,0,22,26,7,6,0,0,27.3,3,11,36,0,24,24,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",89,NA
300627020,2010,2,2010-06-27,2010-06-27 15:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","home",89,TRUE,17,4,24,0,32,76,0,23,0,19,35,18,11,0,0,35.3,6,17,42,0,15,15,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LOS","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/los.png",81,NA
300626017,2010,2,2010-06-26,2010-06-26 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",66,FALSE,9,2,19,0,25,65,0,17,0,13,21,4,9,1,0,30,3,10,23,0,8,7,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,80,NA
300626017,2010,2,2010-06-26,2010-06-26 20:00:00,17,"s:40~l:59~t:17","san-antonio-silver-stars","San Antonio","Silver Stars","SAS","San Antonio Silver Stars","Silver Stars","000000","c7cfd4",NA,"home",80,TRUE,17,5,32,0,28,53,0,18,0,18,20,5,5,2,0,46.2,6,13,37,0,15,13,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",66,NA
300625014,2010,2,2010-06-25,2010-06-25 22:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","away",81,FALSE,16,5,18,0,29,56,0,26,0,14,18,5,7,1,0,52.9,9,17,23,0,17,16,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",85,NA
300625014,2010,2,2010-06-25,2010-06-25 22:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","home",85,TRUE,20,4,18,0,28,54,0,18,0,19,32,13,9,2,0,66.7,10,15,31,0,18,16,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",81,NA
