tourney_name,surface,result,player,hand,height,country,age,best_of,minutes,numAces,numDF,servePoints,first_serve_won,second_serve_won,serve_games_won,breakPoints_saved,first_serve_in,rank,breakPoints_faced
Wimbledon,Grass,Loser,Richard Gasquet,R,185,FRA,37,5,146,1,4,111,47,14,16,8,76,51,14
Wimbledon,Grass,Winner,Roman Safiullin,R,185,RUS,25.9,5,243,17,9,170,81,33,27,5,110,92,9
Wimbledon,Grass,Loser,Roberto Bautista Agut,R,183,ESP,35.2,5,243,6,3,184,87,31,29,9,125,23,13
Wimbledon,Grass,Winner,Denis Shapovalov,L,185,CAN,24.2,5,150,13,7,105,51,22,19,4,60,29,7
Wimbledon,Grass,Loser,Radu Albot,R,175,MDA,33.6,5,150,0,6,124,51,18,19,9,81,107,16
Wimbledon,Grass,Winner,Gregoire Barrere,R,183,FRA,29.3,5,190,11,0,155,66,38,22,8,95,49,10
Wimbledon,Grass,Loser,Lloyd Harris,R,193,RSA,26.3,5,190,20,5,161,70,28,24,7,109,208,13
Wimbledon,Grass,Winner,Liam Broady,L,183,GBR,29.4,5,122,6,2,85,32,24,14,5,44,142,8
Wimbledon,Grass,Loser,Constant Lestienne,R,180,FRA,31.1,5,122,4,3,91,32,12,14,8,63,74,16
Wimbledon,Grass,Winner,Casper Ruud,R,183,NOR,24.5,5,168,6,7,107,52,25,19,6,66,4,8
Wimbledon,Grass,Winner,Andrey Rublev,R,188,RUS,25.7,5,93,6,1,94,53,12,16,4,69,7,6
Wimbledon,Grass,Loser,Max Purcell,R,185,AUS,25.2,5,93,8,3,71,32,12,15,0,45,64,5
Wimbledon,Grass,Winner,Aslan Karatsev,R,185,RUS,29.8,5,200,11,8,135,55,34,20,8,74,50,10
Wimbledon,Grass,Loser,Luca Van Assche,R,NA,FRA,19.1,5,200,6,6,148,53,35,21,14,88,75,20
Wimbledon,Grass,Loser,Sebastian Baez,R,170,ARG,22.5,5,212,3,7,159,80,21,22,8,117,46,10
Wimbledon,Grass,Winner,David Goffin,R,180,BEL,32.5,5,115,6,4,85,44,24,17,1,52,123,2
Wimbledon,Grass,Loser,Fabian Marozsan,R,191,HUN,23.7,5,115,6,8,97,39,15,17,6,61,96,13
Wimbledon,Grass,Winner,Alexander Bublik,R,196,KAZ,26,5,169,24,11,124,70,19,21,3,78,26,4
Wimbledon,Grass,Loser,Mackenzie Mcdonald,R,178,USA,28.2,5,169,6,8,141,61,27,22,7,88,54,11
Wimbledon,Grass,Winner,J J Wolf,R,183,USA,24.5,5,122,11,4,108,47,32,18,4,59,48,4
Wimbledon,Grass,Winner,Maximilian Marterer,L,191,GER,28,5,166,17,6,136,73,28,23,6,83,170,7
Wimbledon,Grass,Loser,Borna Gojo,R,196,CRO,25.3,5,166,14,11,144,63,31,21,9,85,112,13
Wimbledon,Grass,Winner,Michael Mmoh,R,188,USA,25.4,5,247,12,4,146,85,22,25,3,104,119,5
Wimbledon,Grass,Loser,Felix Auger Aliassime,R,193,CAN,22.8,5,247,17,8,151,73,31,24,2,91,12,5
Wimbledon,Grass,Winner,Lorenzo Musetti,R,185,ITA,21.3,5,122,5,4,88,47,15,14,3,59,16,4
Wimbledon,Grass,Loser,Juan Pablo Varillas,R,185,PER,27.7,5,122,4,3,84,32,15,14,6,52,63,12
Wimbledon,Grass,Winner,Jaume Munar,R,183,ESP,26.1,5,158,5,9,139,67,20,20,9,99,109,12
Wimbledon,Grass,Loser,John Isner,R,206,USA,38.1,5,158,17,6,107,46,19,19,4,62,103,9
Wimbledon,Grass,Loser,Dusan Lajovic,R,180,SRB,33,5,155,7,5,123,50,21,21,5,80,56,13
Wimbledon,Grass,Winner,Hubert Hurkacz,R,196,POL,26.3,5,100,15,1,80,45,15,14,4,54,18,4
Wimbledon,Grass,Loser,Albert Ramos,L,188,ESP,35.4,5,100,2,3,80,38,8,13,3,60,76,7
Wimbledon,Grass,Winner,Tomas Martin Etcheverry,R,196,ARG,23.9,5,277,10,3,205,100,31,28,17,140,32,21
Wimbledon,Grass,Loser,Bernabe Zapata Miralles,R,185,ESP,26.4,5,277,1,5,167,83,24,28,9,124,53,15
Wimbledon,Grass,Winner,Stan Wawrinka,R,183,SUI,38.2,5,138,6,3,109,53,19,17,9,71,88,11
Wimbledon,Grass,Loser,Emil Ruusuvuori,R,188,FIN,24.2,5,138,3,3,106,43,22,17,7,62,47,12
Wimbledon,Grass,Winner,Jordan Thompson,R,183,AUS,29.2,5,210,16,2,137,59,32,25,4,85,70,9
Wimbledon,Grass,Loser,Brandon Nakashima,R,185,USA,21.9,5,210,11,2,141,65,30,23,4,88,55,7
Wimbledon,Grass,Winner,Novak Djokovic,R,188,SRB,36.1,5,132,13,3,90,44,20,15,2,57,2,3
Wimbledon,Grass,Loser,Pedro Cachin,R,185,ARG,28.2,5,132,10,3,103,46,14,16,7,70,68,11
Wimbledon,Grass,Winner,Carlos Alcaraz,R,185,ESP,20.1,5,153,5,3,109,53,23,16,6,70,1,6
Wimbledon,Grass,Loser,Alexandre Muller,R,183,FRA,26.4,5,153,5,1,120,45,27,16,12,82,84,14
Wimbledon,Grass,Winner,Nicolas Jarry,R,198,CHI,27.7,5,202,30,2,137,72,25,22,8,92,28,9
Wimbledon,Grass,Loser,Jason Kubler,R,178,AUS,30.1,5,202,15,11,140,60,29,21,8,77,77,11
Wimbledon,Grass,Winner,Alexander Zverev,R,198,GER,26.2,5,146,13,4,100,57,19,19,4,68,21,5
Wimbledon,Grass,Loser,Yosuke Watanuki,R,180,JPN,25.2,5,146,17,6,115,47,28,19,8,61,116,13
Wimbledon,Grass,Winner,Matteo Berrettini,R,196,ITA,27.2,5,131,13,5,89,50,17,15,3,57,38,3
Wimbledon,Grass,Loser,Alex De Minaur,R,183,AUS,24.3,5,131,3,5,98,40,20,14,5,57,17,8
Wimbledon,Grass,Winner,Frances Tiafoe,R,188,USA,25.4,5,122,23,5,105,56,19,16,4,63,10,4
Wimbledon,Grass,Loser,Dominic Stricker,L,180,SUI,20.8,5,122,10,4,109,42,26,15,3,55,117,6
Wimbledon,Grass,Winner,Grigor Dimitrov,R,188,BUL,32.1,5,130,11,5,96,49,16,15,4,61,24,6
Wimbledon,Grass,Loser,Ilya Ivashka,R,193,BLR,29.3,5,130,5,5,101,41,14,14,5,61,102,10
Wimbledon,Grass,Winner,Alejandro Davidovich Fokina,R,183,ESP,24,5,170,6,5,117,56,20,17,6,78,34,8
Wimbledon,Grass,Loser,Botic Van De Zandschulp,R,188,NED,27.7,5,170,9,7,113,45,23,17,6,63,44,11
Wimbledon,Grass,Winner,Holger Rune,R,185,DEN,20.1,5,159,8,11,111,50,20,17,8,66,6,11
Wimbledon,Grass,Loser,Roberto Carballes Baena,R,183,ESP,30.2,5,159,2,5,97,32,24,15,5,54,57,10
Wimbledon,Grass,Winner,Daniil Medvedev,R,198,RUS,27.3,5,144,7,4,98,49,17,15,4,64,3,6
Wimbledon,Grass,Loser,Adrian Mannarino,L,183,FRA,35,5,144,4,2,102,37,21,16,6,65,35,11
Wimbledon,Grass,Winner,Marton Fucsovics,R,188,HUN,31.3,5,214,11,8,145,69,26,21,5,89,67,8
Wimbledon,Grass,Loser,Marcos Giron,R,180,USA,29.9,5,214,5,0,149,66,24,21,11,100,65,15
Wimbledon,Grass,Winner,Jiri Lehecka,R,185,CZE,21.6,5,86,6,0,68,37,14,12,2,50,37,2
Wimbledon,Grass,Loser,Francisco Cerundolo,R,185,ARG,24.8,5,86,0,4,85,33,10,12,4,61,19,10
Wimbledon,Grass,Winner,Tommy Paul,R,185,USA,26.1,5,181,13,4,125,62,28,23,1,74,15,3
Wimbledon,Grass,Winner,Christopher Eubanks,R,201,USA,27.1,5,150,21,3,105,56,21,19,0,74,43,2
Wimbledon,Grass,Loser,Cameron Norrie,L,188,GBR,27.8,5,150,8,5,128,58,19,20,9,81,13,13
Wimbledon,Grass,Winner,Christopher Oconnell,R,183,AUS,29,5,127,11,2,87,45,20,16,3,54,73,4
Wimbledon,Grass,Winner,Laslo Djere,R,188,SRB,28,5,177,10,1,161,78,27,20,9,103,60,11
Wimbledon,Grass,Loser,Ben Shelton,L,NA,USA,20.7,5,177,10,1,123,60,22,20,9,84,36,12
Wimbledon,Grass,Winner,Stefanos Tsitsipas,R,193,GRE,24.8,5,280,17,1,171,94,30,28,0,118,5,1
Wimbledon,Grass,Loser,Andy Murray,R,190,GBR,36.1,5,280,13,2,174,82,47,31,5,105,40,6
Wimbledon,Grass,Winner,Jannik Sinner,R,188,ITA,21.8,5,122,15,1,83,38,21,14,4,47,8,5
Wimbledon,Grass,Loser,Diego Schwartzman,R,170,ARG,30.8,5,122,1,2,81,34,9,13,4,58,98,10
Wimbledon,Grass,Winner,Quentin Halys,R,191,FRA,26.6,5,89,14,2,71,35,20,13,0,43,79,0
Wimbledon,Grass,Loser,Aleksandar Vukic,R,188,AUS,27.2,5,89,6,3,77,33,12,13,4,48,87,9
Wimbledon,Grass,Winner,Daniel Elahi Galan,R,191,COL,27,5,152,12,2,116,62,21,21,0,76,85,2
Wimbledon,Grass,Loser,Oscar Otte,R,196,GER,29.9,5,152,11,8,126,55,24,19,9,74,233,12
Wimbledon,Grass,Winner,Mikael Ymer,R,183,SWE,24.8,5,166,9,7,145,66,25,22,6,97,59,10
Wimbledon,Grass,Loser,Taylor Fritz,R,193,USA,25.6,5,166,10,0,123,48,33,22,6,66,9,11
Wimbledon,Grass,Winner,Guido Pella,L,185,ARG,33.1,5,162,5,0,143,73,18,22,8,112,308,12
Wimbledon,Grass,Winner,Roman Safiullin,R,185,RUS,25.9,5,170,5,8,106,50,20,18,5,63,92,9
Wimbledon,Grass,Loser,Corentin Moutet,L,178,FRA,24.2,5,170,5,3,122,49,19,16,9,78,71,15
Wimbledon,Grass,Winner,Denis Shapovalov,L,185,CAN,24.2,5,113,18,3,98,59,16,16,1,71,29,1
Wimbledon,Grass,Loser,Gregoire Barrere,R,183,FRA,29.3,5,113,5,0,99,47,19,16,3,70,49,5
Wimbledon,Grass,Winner,Liam Broady,L,183,GBR,29.4,5,207,5,5,127,50,36,22,6,69,142,9
Wimbledon,Grass,Loser,Casper Ruud,R,183,NOR,24.5,5,207,10,8,159,64,27,22,7,91,4,13
Wimbledon,Grass,Winner,Andrey Rublev,R,188,RUS,25.7,5,172,12,1,130,61,29,23,2,80,7,4
Wimbledon,Grass,Loser,Aslan Karatsev,R,185,RUS,29.8,5,172,8,5,132,53,29,21,5,79,50,10
Wimbledon,Grass,Winner,David Goffin,R,180,BEL,32.5,5,200,12,4,125,51,25,19,5,73,123,9
Wimbledon,Grass,Winner,Alexander Bublik,R,196,KAZ,26,5,104,11,6,74,45,12,14,0,49,26,1
Wimbledon,Grass,Loser,J J Wolf,R,183,USA,24.5,5,104,4,5,90,37,14,14,4,53,48,9
Wimbledon,Grass,Winner,Maximilian Marterer,L,191,GER,28,5,147,13,3,106,58,22,18,4,69,170,4
Wimbledon,Grass,Loser,Michael Mmoh,R,188,USA,25.4,5,147,17,2,109,57,17,17,4,70,119,6
Wimbledon,Grass,Winner,Lorenzo Musetti,R,185,ITA,21.3,5,137,6,10,104,46,21,13,5,61,16,5
Wimbledon,Grass,Loser,Jaume Munar,R,183,ESP,26.1,5,137,0,4,94,30,19,13,9,53,109,14
Wimbledon,Grass,Winner,Hubert Hurkacz,R,196,POL,26.3,5,126,18,1,88,50,19,17,3,59,18,3
Wimbledon,Grass,Winner,Stan Wawrinka,R,183,SUI,38.2,5,154,5,1,103,53,25,19,2,57,88,3
Wimbledon,Grass,Loser,Tomas Martin Etcheverry,R,196,ARG,23.9,5,154,7,3,108,46,21,18,6,64,32,10
Wimbledon,Grass,Winner,Novak Djokovic,R,188,SRB,36.1,5,148,8,0,94,57,19,18,0,65,2,0
Wimbledon,Grass,Loser,Jordan Thompson,R,183,AUS,29.2,5,148,21,2,105,53,18,16,3,67,70,5
Wimbledon,Grass,Winner,Carlos Alcaraz,R,185,ESP,20.1,5,236,12,7,151,72,30,23,5,93,1,7
Wimbledon,Grass,Loser,Nicolas Jarry,R,198,CHI,27.7,5,236,15,3,149,79,14,20,9,110,28,14
Wimbledon,Grass,Winner,Matteo Berrettini,R,196,ITA,27.2,5,147,15,3,112,66,17,19,1,77,38,1
Wimbledon,Grass,Loser,Alexander Zverev,R,198,GER,26.2,5,147,12,1,89,59,11,16,4,72,21,5
Wimbledon,Grass,Winner,Grigor Dimitrov,R,188,BUL,32.1,5,99,13,3,65,37,16,13,0,40,24,0
Wimbledon,Grass,Loser,Frances Tiafoe,R,188,USA,25.4,5,99,5,1,69,22,17,12,4,36,10,9
Wimbledon,Grass,Winner,Holger Rune,R,185,DEN,20.1,5,239,19,9,170,83,29,26,12,110,6,16
Wimbledon,Grass,Loser,Alejandro Davidovich Fokina,R,183,ESP,24,5,239,7,0,167,80,31,25,10,115,34,14
Wimbledon,Grass,Winner,Daniil Medvedev,R,198,RUS,27.3,5,184,6,5,127,74,12,20,4,97,3,5
Wimbledon,Grass,Loser,Marton Fucsovics,R,188,HUN,31.3,5,184,4,4,119,51,25,19,5,69,67,8
Wimbledon,Grass,Winner,Jiri Lehecka,R,185,CZE,21.6,5,244,19,4,165,85,37,27,4,103,37,5
Wimbledon,Grass,Loser,Tommy Paul,R,185,USA,26.1,5,244,10,3,167,84,29,28,5,118,15,10
Wimbledon,Grass,Winner,Christopher Eubanks,R,201,USA,27.1,5,173,23,4,111,66,21,21,2,76,43,3
Wimbledon,Grass,Loser,Christopher Oconnell,R,183,AUS,29,5,173,5,1,121,69,16,18,4,90,73,5
Wimbledon,Grass,Winner,Stefanos Tsitsipas,R,193,GRE,24.8,5,131,6,1,104,59,17,17,3,72,5,4
Wimbledon,Grass,Loser,Laslo Djere,R,188,SRB,28,5,131,4,3,86,48,14,16,1,56,60,4
Wimbledon,Grass,Winner,Jannik Sinner,R,188,ITA,21.8,5,145,9,8,98,40,31,18,2,48,8,4
Wimbledon,Grass,Loser,Quentin Halys,R,191,FRA,26.6,5,145,14,9,115,46,25,18,6,61,79,11
Wimbledon,Grass,Winner,Daniel Elahi Galan,R,191,COL,27,5,260,9,1,174,71,30,25,15,115,85,22
Wimbledon,Grass,Loser,Mikael Ymer,R,183,SWE,24.8,5,260,5,7,144,57,25,25,3,87,59,13
Wimbledon,Grass,Winner,Roman Safiullin,R,185,RUS,25.9,5,107,11,1,82,45,18,14,2,57,92,3
Wimbledon,Grass,Loser,Guido Pella,L,185,ARG,33.1,5,107,7,2,88,38,10,15,3,66,308,8
Wimbledon,Grass,Winner,Denis Shapovalov,L,185,CAN,24.2,5,192,14,14,145,57,31,21,12,80,29,17
Wimbledon,Grass,Loser,Liam Broady,L,183,GBR,29.4,5,192,1,4,130,44,27,21,7,70,142,15
Wimbledon,Grass,Winner,Andrey Rublev,R,188,RUS,25.7,5,180,14,3,143,61,34,23,5,78,7,8
Wimbledon,Grass,Loser,David Goffin,R,180,BEL,32.5,5,180,7,6,147,57,30,20,9,85,123,15
Wimbledon,Grass,Winner,Alexander Bublik,R,196,KAZ,26,5,112,10,7,81,40,24,14,4,45,26,4
Wimbledon,Grass,Loser,Maximilian Marterer,L,191,GER,28,5,112,5,3,104,45,16,16,5,70,170,9
Wimbledon,Grass,Winner,Hubert Hurkacz,R,196,POL,26.3,5,124,16,3,95,51,19,16,4,64,18,4
Wimbledon,Grass,Loser,Lorenzo Musetti,R,185,ITA,21.3,5,124,4,7,103,50,17,17,2,69,16,4
Wimbledon,Grass,Winner,Novak Djokovic,R,188,SRB,36.1,5,127,11,1,75,43,17,15,0,48,2,0
Wimbledon,Grass,Loser,Stan Wawrinka,R,183,SUI,38.2,5,127,6,0,92,27,28,14,5,39,88,9
Wimbledon,Grass,Winner,Carlos Alcaraz,R,185,ESP,20.1,5,185,4,6,106,53,23,18,2,67,1,3
Wimbledon,Grass,Loser,Matteo Berrettini,R,196,ITA,27.2,5,185,9,0,119,56,17,18,12,84,38,16
Wimbledon,Grass,Winner,Holger Rune,R,185,DEN,20.1,5,201,11,5,127,64,29,22,1,78,6,3
Wimbledon,Grass,Loser,Grigor Dimitrov,R,188,BUL,32.1,5,201,14,8,147,65,35,22,7,81,24,9
Wimbledon,Grass,Winner,Daniil Medvedev,R,198,RUS,27.3,5,91,9,2,47,28,8,9,0,29,3,0
Wimbledon,Grass,Loser,Jiri Lehecka,R,185,CZE,21.6,5,91,5,3,75,30,11,9,11,44,37,14
Wimbledon,Grass,Winner,Christopher Eubanks,R,201,USA,27.1,5,184,13,5,152,75,26,27,8,102,43,13
Wimbledon,Grass,Loser,Stefanos Tsitsipas,R,193,GRE,24.8,5,184,11,4,134,72,26,24,4,90,5,7
Wimbledon,Grass,Winner,Jannik Sinner,R,188,ITA,21.8,5,157,12,1,88,41,28,17,4,48,8,5
Wimbledon,Grass,Loser,Daniel Elahi Galan,R,191,COL,27,5,157,12,3,127,58,18,15,17,79,85,20
Wimbledon,Grass,Winner,Roman Safiullin,R,185,RUS,25.9,5,131,6,3,99,51,21,17,2,68,92,3
Wimbledon,Grass,Loser,Denis Shapovalov,L,185,CAN,24.2,5,131,8,11,96,45,13,17,4,61,29,9
Wimbledon,Grass,Winner,Andrey Rublev,R,188,RUS,25.7,5,197,21,2,167,91,35,30,5,113,7,5
Wimbledon,Grass,Loser,Alexander Bublik,R,196,KAZ,26,5,197,39,14,164,93,24,27,6,113,26,9
Wimbledon,Grass,Winner,Novak Djokovic,R,188,SRB,36.1,5,187,18,3,125,79,22,24,1,89,2,2
Wimbledon,Grass,Loser,Hubert Hurkacz,R,196,POL,26.3,5,187,33,4,146,86,19,24,7,106,18,8
Wimbledon,Grass,Winner,Carlos Alcaraz,R,185,ESP,20.1,5,141,4,2,92,45,25,16,1,57,1,1
Wimbledon,Grass,Loser,Holger Rune,R,185,DEN,20.1,5,141,2,3,97,42,22,17,1,56,6,3
Wimbledon,Grass,Winner,Daniil Medvedev,R,198,RUS,27.3,5,178,28,5,124,68,24,22,4,86,3,7
Wimbledon,Grass,Loser,Christopher Eubanks,R,201,USA,27.1,5,178,17,10,159,82,19,25,3,112,43,7
Wimbledon,Grass,Winner,Jannik Sinner,R,188,ITA,21.8,5,134,14,2,88,43,22,17,3,48,8,5
Wimbledon,Grass,Loser,Roman Safiullin,R,185,RUS,25.9,5,134,8,7,105,39,23,18,6,65,92,12
Wimbledon,Grass,Winner,Novak Djokovic,R,188,SRB,36.1,5,168,5,1,114,53,28,18,7,71,2,8
Wimbledon,Grass,Loser,Andrey Rublev,R,188,RUS,25.7,5,168,6,2,103,44,19,18,7,60,7,12
Wimbledon,Grass,Winner,Carlos Alcaraz,R,185,ESP,20.1,5,110,4,3,79,41,13,14,2,56,1,4
Wimbledon,Grass,Loser,Daniil Medvedev,R,198,RUS,27.3,5,110,5,4,80,33,10,13,8,47,3,14
Wimbledon,Grass,Winner,Novak Djokovic,R,188,SRB,36.1,5,167,11,0,112,49,28,17,6,65,2,6
Wimbledon,Grass,Loser,Jannik Sinner,R,188,ITA,21.8,5,167,8,3,90,41,20,15,7,54,8,9
Wimbledon,Grass,Winner,Carlos Alcaraz,R,185,ESP,20.1,5,283,9,7,150,66,28,22,10,94,1,15
Wimbledon,Grass,Loser,Novak Djokovic,R,188,SRB,36.1,5,283,2,3,184,73,37,24,14,118,2,19
Gstaad,Clay,Winner,Pedro Cachin,R,185,ARG,28.2,3,145,7,5,88,40,16,14,3,58,90,6
Gstaad,Clay,Loser,Albert Ramos,L,188,ESP,35.4,3,145,1,2,84,38,9,13,7,55,79,12
Gstaad,Clay,Winner,Pedro Cachin,R,185,ARG,28.2,3,63,3,0,38,22,10,8,0,24,90,0
Gstaad,Clay,Loser,Hamad Medjedovic,R,185,SRB,19.9,3,63,1,4,49,15,12,8,4,26,183,8
Gstaad,Clay,Winner,Albert Ramos,L,188,ESP,35.4,3,91,1,1,62,23,12,9,7,38,79,10
Gstaad,Clay,Loser,Miomir Kecmanovic,R,183,SRB,23.8,3,91,2,2,57,19,6,8,5,37,44,11
Gstaad,Clay,Winner,Pedro Cachin,R,185,ARG,28.2,3,91,0,0,55,27,9,9,3,38,90,4
Gstaad,Clay,Loser,Jaume Munar,R,183,ESP,26.1,3,91,2,2,59,23,8,9,6,37,110,10
Gstaad,Clay,Winner,Hamad Medjedovic,R,185,SRB,19.9,3,85,8,6,64,27,13,9,5,37,183,6
Gstaad,Clay,Loser,Yannick Hanfmann,R,193,GER,31.6,3,85,2,2,58,23,10,9,5,42,46,9
Gstaad,Clay,Winner,Albert Ramos,L,188,ESP,35.4,3,160,2,2,102,44,21,15,3,66,79,5
Gstaad,Clay,Loser,Juan Pablo Varillas,R,185,PER,27.7,3,160,2,0,95,32,23,14,7,50,66,12
Gstaad,Clay,Winner,Miomir Kecmanovic,R,183,SRB,23.8,3,154,3,3,87,35,19,15,7,51,44,11
Gstaad,Clay,Loser,Zizou Bergs,R,185,BEL,24.1,3,154,8,9,114,53,14,16,11,78,175,16
Gstaad,Clay,Winner,Pedro Cachin,R,185,ARG,28.2,3,130,7,2,94,46,16,12,5,63,90,6
Gstaad,Clay,Loser,Roberto Bautista Agut,R,183,ESP,35.2,3,130,3,2,76,35,16,12,0,52,25,1
Gstaad,Clay,Winner,Jaume Munar,R,183,ESP,26.1,3,85,3,5,63,34,10,10,2,45,110,4
Gstaad,Clay,Loser,Stan Wawrinka,R,183,SUI,38.3,3,85,2,3,58,26,6,9,5,38,74,9
Gstaad,Clay,Winner,Yannick Hanfmann,R,193,GER,31.6,3,143,6,1,97,48,13,15,4,65,46,7
Gstaad,Clay,Loser,Daniel Altmaier,R,191,GER,24.8,3,143,5,0,91,41,12,15,5,69,64,10
Gstaad,Clay,Winner,Hamad Medjedovic,R,185,SRB,19.9,3,133,10,9,87,38,17,15,5,51,183,7
Gstaad,Clay,Loser,Dominic Thiem,R,185,AUT,29.8,3,133,7,1,81,49,6,14,1,57,94,3
Gstaad,Clay,Winner,Juan Pablo Varillas,R,185,PER,27.7,3,71,1,3,40,18,13,7,2,21,66,2
Gstaad,Clay,Loser,Facundo Bagnis,L,183,ARG,33.3,3,71,5,2,62,18,10,8,6,42,136,11
Gstaad,Clay,Winner,Albert Ramos,L,188,ESP,35.4,3,150,2,3,86,38,20,14,2,53,79,3
Gstaad,Clay,Loser,Lorenzo Sonego,R,191,ITA,28.1,3,150,8,4,93,43,17,14,8,63,42,10
Gstaad,Clay,Winner,Zizou Bergs,R,185,BEL,24.1,3,174,8,4,117,57,22,17,5,79,175,7
Gstaad,Clay,Loser,Jurij Rodionov,L,191,AUT,24.1,3,174,8,1,102,44,30,17,1,55,118,2
Gstaad,Clay,Winner,Miomir Kecmanovic,R,183,SRB,23.8,3,83,6,1,65,30,15,10,1,35,44,2
Gstaad,Clay,Loser,Dominic Stricker,L,180,SUI,20.9,3,83,5,2,62,20,15,9,5,27,106,8
Gstaad,Clay,Winner,Pedro Cachin,R,185,ARG,28.2,3,78,7,3,62,27,10,9,5,36,90,7
Gstaad,Clay,Loser,Taro Daniel,R,191,JPN,30.4,3,78,0,3,41,10,7,8,1,28,112,6
Gstaad,Clay,Winner,Jaume Munar,R,183,ESP,26.1,3,74,2,0,55,29,9,9,0,41,110,1
Gstaad,Clay,Winner,Stan Wawrinka,R,183,SUI,38.3,3,41,4,1,30,15,9,6,0,16,74,0
Gstaad,Clay,Loser,Roberto Carballes Baena,R,183,ESP,30.3,3,41,0,0,24,8,3,5,0,13,60,3
Gstaad,Clay,Winner,Daniel Altmaier,R,191,GER,24.8,3,80,1,1,58,32,7,10,1,45,64,2
Gstaad,Clay,Loser,Benjamin Bonzi,R,185,FRA,27.1,3,80,3,4,55,19,13,9,5,29,107,8
Gstaad,Clay,Winner,Dominic Thiem,R,185,AUT,29.8,3,94,9,1,74,38,12,10,4,50,94,4
Gstaad,Clay,Loser,Alexandre Muller,R,183,FRA,26.4,3,94,2,1,55,25,10,9,1,32,76,3
Gstaad,Clay,Winner,Hamad Medjedovic,R,185,SRB,19.9,3,141,3,3,87,33,20,14,5,47,183,8
Gstaad,Clay,Loser,Zhizhen Zhang,R,193,CHN,26.7,3,141,4,5,90,35,15,13,3,46,70,8
Gstaad,Clay,Winner,Juan Pablo Varillas,R,185,PER,27.7,3,69,1,0,43,21,12,8,0,24,66,0
Gstaad,Clay,Winner,Facundo Bagnis,L,183,ARG,33.3,3,121,7,2,84,40,15,13,2,57,136,4
Gstaad,Clay,Loser,Arthur Rinderknech,R,196,FRA,27.9,3,121,12,4,71,32,13,12,1,39,82,4
Gstaad,Clay,Winner,Albert Ramos,L,188,ESP,35.4,3,135,0,4,86,25,18,11,12,48,79,17
Gstaad,Clay,Loser,Fabio Fognini,R,178,ITA,36.1,3,135,3,4,90,32,8,12,9,58,128,17
Gstaad,Clay,Winner,Zizou Bergs,R,185,BEL,24.1,3,114,11,2,78,39,15,13,2,50,175,3
Gstaad,Clay,Loser,Laslo Djere,R,188,SRB,28.1,3,114,5,5,97,37,18,12,12,61,55,16
Gstaad,Clay,Winner,Jurij Rodionov,L,191,AUT,24.1,3,74,7,2,62,30,16,11,0,36,118,0
Gstaad,Clay,Loser,Marc Andrea Huesler,L,196,SUI,27,3,74,9,3,52,23,13,10,1,31,84,3
Gstaad,Clay,Winner,Dominic Stricker,L,180,SUI,20.9,3,104,9,4,78,36,18,12,1,44,106,2
Gstaad,Clay,Loser,Arthur Fils,R,185,FRA,19,3,104,7,5,79,34,17,12,5,48,68,6
Bastad,Clay,Winner,Andrey Rublev,R,188,RUS,25.7,3,91,6,1,60,36,8,9,2,44,7,3
Bastad,Clay,Loser,Casper Ruud,R,183,NOR,24.5,3,91,5,3,72,29,10,9,4,48,4,8
Bastad,Clay,Winner,Casper Ruud,R,183,NOR,24.5,3,106,5,1,72,35,15,11,1,47,4,1
Bastad,Clay,Loser,Lorenzo Musetti,R,185,ITA,21.3,3,106,1,2,64,30,9,10,2,44,16,4
Bastad,Clay,Winner,Andrey Rublev,R,188,RUS,25.7,3,167,9,2,126,60,26,16,10,78,7,11
Bastad,Clay,Loser,Francisco Cerundolo,R,185,ARG,24.9,3,167,7,4,119,58,21,17,6,76,20,9
Bastad,Clay,Winner,Casper Ruud,R,183,NOR,24.5,3,88,2,2,64,27,19,10,4,33,4,4
Bastad,Clay,Loser,Sebastian Ofner,R,191,AUT,27.1,3,88,1,1,65,27,11,9,6,40,58,8
Bastad,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.3,3,125,5,1,81,37,19,13,3,50,16,4
Bastad,Clay,Winner,Francisco Cerundolo,R,185,ARG,24.9,3,90,3,6,60,23,10,9,5,35,20,8
Bastad,Clay,Loser,Federico Coria,R,180,ARG,31.3,3,90,0,4,71,22,12,9,5,41,113,11
Bastad,Clay,Winner,Andrey Rublev,R,188,RUS,25.7,3,67,6,2,54,24,14,9,2,30,7,2
Bastad,Clay,Loser,Alexander Zverev,R,198,GER,26.2,3,67,1,3,39,18,5,8,2,23,19,5
Bastad,Clay,Winner,Casper Ruud,R,183,NOR,24.5,3,79,2,4,58,25,15,9,2,31,4,3
Bastad,Clay,Loser,Alexander Shevchenko,R,NA,KAZ,22.6,3,79,2,2,55,18,9,9,3,36,96,7
Bastad,Clay,Winner,Sebastian Ofner,R,191,AUT,27.1,3,152,6,2,120,42,22,15,14,68,58,20
Bastad,Clay,Loser,Bernabe Zapata Miralles,R,185,ESP,26.5,3,152,7,1,94,37,12,15,6,66,53,13
Bastad,Clay,Winner,Lorenzo Musetti,R,185,ITA,21.3,3,155,6,2,87,38,18,15,1,49,16,4
Bastad,Clay,Loser,Matteo Arnaldi,R,183,ITA,22.3,3,155,5,6,112,43,22,16,8,68,75,12
Bastad,Clay,Winner,Federico Coria,R,180,ARG,31.3,3,86,2,1,59,30,9,9,4,45,113,5
