tourney_name,surface,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
s Hertogenbosch,Grass,Ekaterina Alexandrova,R,175,RUS,28.5,Aliaksandra Sasnovich,R,174,BLR,29.2,6-1 7-6(1),3,78,6,6,63,32,25,13,9,3,5,1,6,60,43,24,4,10,0,5,26,71
s Hertogenbosch,Grass,Veronika Kudermetova,R,175,RUS,26.1,Celine Naef,U,NA,SUI,17.9,6-3 6-2,3,75,5,2,49,30,24,11,9,2,3,0,7,55,30,19,10,8,4,8,14,202
s Hertogenbosch,Grass,Viktoria Hruncakova,R,NA,SVK,25,Ashlyn Krueger,R,185,USA,19,6-4 6-4,3,77,9,0,57,33,26,17,10,0,0,3,4,64,44,32,10,10,2,4,144,152
s Hertogenbosch,Grass,Ekaterina Alexandrova,R,175,RUS,28.5,Emina Bektas,R,NA,USA,30.2,6-4 6-4,3,74,6,4,56,30,24,14,10,1,2,5,0,60,39,25,13,10,2,5,26,186
s Hertogenbosch,Grass,Aliaksandra Sasnovich,R,174,BLR,29.2,Liudmila Samsonova,R,180,RUS,24.5,7-6(4) 3-1 RET,3,98,2,3,69,48,29,12,8,2,4,3,10,59,27,20,14,8,2,5,71,15
s Hertogenbosch,Grass,Veronika Kudermetova,R,175,RUS,26.1,Carol Zhao,R,165,CAN,27.9,6-1 6-3,3,70,6,3,46,30,25,6,8,1,2,0,6,54,37,21,4,8,4,9,14,163
s Hertogenbosch,Grass,Celine Naef,U,NA,SUI,17.9,Caty Mcnally,R,NA,USA,21.5,3-6 6-4 6-3,3,124,3,1,75,53,35,10,14,5,10,1,8,104,72,43,11,14,10,16,202,62
s Hertogenbosch,Grass,Ashlyn Krueger,R,185,USA,19,Victoria Azarenka,R,180,BLR,33.8,6-3 6-2,3,73,2,4,60,39,27,13,9,4,5,0,3,46,24,16,9,8,3,7,152,19
s Hertogenbosch,Grass,Viktoria Hruncakova,R,NA,SVK,25,Bianca Andreescu,R,170,CAN,22.9,7-6(6) 6-3,3,117,5,5,91,58,38,15,11,14,16,3,4,78,50,30,13,10,4,7,144,37
s Hertogenbosch,Grass,Emina Bektas,R,NA,USA,30.2,Sachia Vickery,R,162,USA,28,6-4 6-4,3,82,4,1,59,42,28,9,10,1,3,3,2,56,29,19,12,10,2,6,186,179
s Hertogenbosch,Grass,Ekaterina Alexandrova,R,175,RUS,28.5,Kimberly Birrell,R,170,AUS,25.1,6-4 7-6(3),3,90,10,5,65,36,32,17,11,0,0,4,3,64,40,33,11,11,2,3,26,117
s Hertogenbosch,Grass,Aliaksandra Sasnovich,R,174,BLR,29.2,Greet Minnen,R,NA,BEL,25.8,6-2 4-6 6-3,3,123,3,9,101,64,41,18,14,6,10,6,4,76,45,26,12,13,9,15,71,120
s Hertogenbosch,Grass,Liudmila Samsonova,R,180,RUS,24.5,Polina Kudermetova,R,NA,RUS,20,6-4 6-1,3,84,1,4,53,27,22,12,8,1,2,6,10,54,28,20,7,9,1,6,15,141
s Hertogenbosch,Grass,Veronika Kudermetova,R,175,RUS,26.1,Alison Riske Amritraj,R,173,USA,32.9,6-3 3-0 RET,3,52,5,3,30,18,16,6,6,0,1,0,2,37,24,12,5,6,7,11,14,137
s Hertogenbosch,Grass,Carol Zhao,R,165,CAN,27.9,Ysaline Bonaventure,L,178,BEL,28.7,7-6(3) 7-6(4),3,133,6,10,109,77,56,9,12,12,15,5,11,95,55,36,18,12,9,12,163,92
s Hertogenbosch,Grass,Celine Naef,U,NA,SUI,17.9,Venus Williams,R,185,USA,42.9,3-6 7-6(3) 6-2,3,138,5,3,88,55,38,19,14,3,6,4,3,95,59,39,19,15,6,10,202,696
s Hertogenbosch,Grass,Caty Mcnally,R,NA,USA,21.5,Katie Volynets,R,NA,USA,21.4,6-2 6-1,3,65,3,0,40,32,24,5,7,0,0,0,5,50,33,15,8,8,1,6,62,106
s Hertogenbosch,Grass,Victoria Azarenka,R,180,BLR,33.8,Natalija Stevanovic,R,NA,SRB,28.8,7-6(5) 6-3,3,120,4,2,80,62,42,11,11,6,7,1,6,69,41,25,14,10,2,4,19,231
s Hertogenbosch,Grass,Ashlyn Krueger,R,185,USA,19,Rebecca Peterson,R,173,SWE,27.8,6-1 6-2,3,49,4,2,37,24,23,9,8,0,0,0,5,38,25,14,5,7,2,6,152,70
s Hertogenbosch,Grass,Viktoria Hruncakova,R,NA,SVK,25,Susan Bandecchi,R,NA,SUI,24.9,6-4 6-2,3,97,8,5,70,46,34,9,9,2,3,1,3,76,43,27,13,9,7,11,144,388
s Hertogenbosch,Grass,Bianca Andreescu,R,170,CAN,22.9,Zeynep Sonmez,U,NA,TUR,21.1,6-4 6-4,3,84,1,3,72,53,32,11,10,8,10,0,3,52,32,18,10,10,1,5,37,217
s Hertogenbosch,Grass,Sachia Vickery,R,162,USA,28,Priscilla Hon,R,171,AUS,25,6-3 6-0,3,51,4,1,43,31,24,8,8,0,0,2,4,46,29,15,6,7,4,8,179,176
s Hertogenbosch,Grass,Emina Bektas,R,NA,USA,30.2,Dalma Galfi,U,NA,HUN,24.8,7-5 7-6(1),3,105,4,4,78,53,41,11,12,4,7,7,3,85,54,30,17,12,6,10,186,98
s Hertogenbosch,Grass,Kimberly Birrell,R,170,AUS,25.1,Lesley Pattinama Kerkhove,R,172,NED,31.6,6-1 6-4,3,87,5,2,69,38,29,16,9,2,2,2,2,62,44,23,10,8,4,7,117,203
s Hertogenbosch,Grass,Ekaterina Alexandrova,R,175,RUS,28.5,Evgeniya Rodina,R,170,RUS,34.3,6-3 6-4,3,82,7,5,63,35,28,14,10,4,5,1,4,80,58,33,10,9,8,11,26,327
s Hertogenbosch,Grass,Aliaksandra Sasnovich,R,174,BLR,29.2,Lucrezia Stefanini,R,NA,ITA,25,6-0 6-3,3,73,0,5,48,32,22,8,7,2,3,0,3,58,33,15,8,8,6,12,71,111
s Hertogenbosch,Grass,Greet Minnen,R,NA,BEL,25.8,Jessika Ponchet,R,NA,FRA,26.7,7-5 4-6 6-2,3,146,5,5,98,66,43,12,15,11,16,2,4,125,69,43,21,15,16,23,120,127
s Hertogenbosch,Grass,Polina Kudermetova,R,NA,RUS,20,Yue Yuan,R,184,CHN,24.7,6-4 6-3,3,95,3,0,54,34,23,10,9,5,7,5,5,71,45,24,10,10,3,8,141,109
s Hertogenbosch,Grass,Liudmila Samsonova,R,180,RUS,24.5,Lena Rueffer,R,NA,GER,24.8,7-5 6-7(5) 7-6(3),3,220,11,10,147,71,54,40,18,12,14,1,2,118,85,59,17,18,6,9,15,348
Berlin,Grass,Petra Kvitova,L,183,CZE,33.2,Donna Vekic,R,179,CRO,26.9,6-2 7-6(6),3,101,8,5,73,49,36,12,10,4,5,7,3,59,42,32,5,10,1,4,9,23
Berlin,Grass,Petra Kvitova,L,183,CZE,33.2,Ekaterina Alexandrova,R,175,RUS,28.5,6-3 6-4,3,79,4,4,63,35,27,17,10,0,0,0,2,55,34,25,12,9,4,6,9,22
Berlin,Grass,Donna Vekic,R,179,CRO,26.9,Maria Sakkari,R,172,GRE,27.9,6-4 7-6(8),3,136,5,6,92,52,36,17,11,8,11,5,2,94,60,38,15,11,7,11,23,8
Berlin,Grass,Ekaterina Alexandrova,R,175,RUS,28.5,Veronika Kudermetova,R,175,RUS,26.1,W/O,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,13
Berlin,Grass,Petra Kvitova,L,183,CZE,33.2,Caroline Garcia,R,177,FRA,29.6,6-4 7-6(3),3,114,13,6,65,42,35,12,11,0,1,9,6,105,67,43,18,11,11,13,9,4
Berlin,Grass,Maria Sakkari,R,172,GRE,27.9,Marketa Vondrousova,L,173,CZE,23.9,7-6(7) 6-1,3,87,1,1,65,47,35,12,10,2,3,2,5,64,43,31,8,9,3,6,8,53
Berlin,Grass,Donna Vekic,R,179,CRO,26.9,Elina Avanesyan,R,NA,RUS,20.7,6-2 7-6(0),3,93,3,1,69,45,30,12,10,1,4,1,2,67,47,26,5,10,3,8,23,81
Berlin,Grass,Veronika Kudermetova,R,175,RUS,26.1,Aryna Sabalenka,R,182,BLR,25.1,6-2 7-6(2),3,99,5,1,62,36,30,16,10,1,2,5,2,63,37,28,10,10,1,4,13,2
Berlin,Grass,Ekaterina Alexandrova,R,175,RUS,28.5,Coco Gauff,R,175,USA,19.2,6-4 6-0,3,75,3,3,51,30,25,9,8,4,5,6,3,64,31,17,13,8,7,12,22,7
Berlin,Grass,Caroline Garcia,R,177,FRA,29.6,Jaimee Fourlis,R,168,AUS,23.7,6-3 6-2,3,88,6,1,47,24,21,15,9,0,0,1,0,68,48,23,13,8,7,10,4,218
Berlin,Grass,Petra Kvitova,L,183,CZE,33.2,Nadia Podoroska,R,170,ARG,26.3,6-1 6-1,3,49,5,1,35,27,23,5,7,0,0,0,0,45,29,16,4,7,1,6,9,86
Berlin,Grass,Maria Sakkari,R,172,GRE,27.9,Aliaksandra Sasnovich,R,174,BLR,29.2,6-2 6-1,3,65,7,1,60,37,29,11,8,4,4,0,3,37,21,11,6,7,0,4,8,70
Berlin,Grass,Marketa Vondrousova,L,173,CZE,23.9,Jule Niemeier,R,178,GER,23.8,6-3 6-5 RET,3,110,5,3,68,47,36,11,10,3,3,2,9,76,37,28,18,10,7,9,53,120
Berlin,Grass,Elina Avanesyan,R,NA,RUS,20.7,Anna Blinkova,R,179,RUS,24.7,1-6 6-3 6-2,3,111,1,0,99,77,40,10,12,13,19,1,4,74,42,22,14,12,3,10,81,44
Berlin,Grass,Donna Vekic,R,179,CRO,26.9,Elena Rybakina,R,184,KAZ,24,6-7(1) 6-3 6-4,3,134,5,5,95,56,44,25,16,2,2,15,4,97,62,52,13,15,5,7,23,3
Berlin,Grass,Aryna Sabalenka,R,182,BLR,25.1,Vera Zvonareva,R,172,RUS,38.7,6-3 6-2,3,66,5,1,44,29,26,10,9,0,0,0,4,56,42,25,4,8,6,9,2,1243
Berlin,Grass,Veronika Kudermetova,R,175,RUS,26.1,Qinwen Zheng,R,NA,CHN,20.6,6-4 6-2,3,84,4,1,65,40,35,9,9,5,5,3,3,46,18,16,10,9,0,3,13,25
Berlin,Grass,Ekaterina Alexandrova,R,175,RUS,28.5,Liudmila Samsonova,R,180,RUS,24.6,6-4 6-3,3,98,8,9,75,46,34,12,10,6,8,7,6,61,35,22,11,9,0,4,22,15
Berlin,Grass,Coco Gauff,R,175,USA,19.2,Katerina Siniakova,R,174,CZE,27.1,6-3 6-4,3,75,5,0,58,34,27,15,10,1,1,2,4,50,27,21,12,9,1,3,7,54
Berlin,Grass,Caroline Garcia,R,177,FRA,29.6,Sabine Lisicki,R,178,GER,33.7,7-6(2) 6-3,3,90,15,3,72,43,34,17,10,3,3,15,7,77,39,28,19,11,11,13,4,308
Berlin,Grass,Jaimee Fourlis,R,168,AUS,23.7,Xin Yu Wang,R,182,CHN,21.7,3-6 7-5,3,106,0,1,67,52,32,9,11,3,6,0,5,64,27,18,21,10,5,7,218,69
Berlin,Grass,Nadia Podoroska,R,170,ARG,26.3,Rebeka Masarova,R,186,ESP,23.8,3-6 6-3 6-2,3,105,3,3,79,52,37,17,13,5,6,5,2,73,49,34,13,13,4,7,86,67
Berlin,Grass,Petra Kvitova,L,183,CZE,33.2,Karolina Pliskova,R,184,CZE,31.2,6-3 6-4,3,75,7,4,61,35,28,13,10,1,2,12,3,57,38,27,6,9,5,8,9,18
Berlin,Grass,Maria Sakkari,R,172,GRE,27.9,Alize Cornet,R,173,FRA,33.4,6-4 6-2,3,106,0,2,82,43,26,19,9,13,15,4,2,54,37,23,4,9,4,9,8,60
Berlin,Grass,Aliaksandra Sasnovich,R,174,BLR,29.2,Victoria Azarenka,R,180,BLR,33.8,6-4 6-4,3,92,3,2,71,47,32,13,10,5,6,7,8,54,30,22,12,10,2,5,70,19
Berlin,Grass,Marketa Vondrousova,L,173,CZE,23.9,Bianca Andreescu,R,170,CAN,23,7-6(0) 7-5,3,100,3,5,73,44,34,15,12,5,7,1,3,72,42,23,20,12,3,6,53,35
Berlin,Grass,Jule Niemeier,R,178,GER,23.8,Ons Jabeur,R,167,TUN,28.8,7-6(4) 6-4,3,95,1,5,71,37,30,17,11,4,6,7,3,65,35,27,14,11,0,3,120,6
Berlin,Grass,Elina Avanesyan,R,NA,RUS,20.7,Daria Kasatkina,R,170,RUS,26.1,6-2 3-6 7-6(7),3,145,0,1,105,70,41,14,15,4,10,1,6,105,73,42,14,14,8,14,81,11
Berlin,Grass,Anna Blinkova,R,179,RUS,24.7,Laura Siegemund,R,168,GER,35.2,6-3 6-7(3) 7-5,3,184,8,11,106,53,43,24,17,4,7,3,5,111,80,50,14,16,7,12,44,158
Berlin,Grass,Donna Vekic,R,179,CRO,26.9,Varvara Gracheva,R,NA,FRA,22.8,6-3 6-2,3,87,4,1,56,34,24,12,8,3,4,0,5,61,31,18,13,9,5,10,23,43
Berlin,Grass,Elena Rybakina,R,184,KAZ,24,Polina Kudermetova,R,NA,RUS,20,6-4 6-2,3,66,9,1,53,37,28,11,9,1,1,9,4,64,38,27,10,9,8,11,3,139
Birmingham,Grass,Jelena Ostapenko,R,177,LAT,26,Barbora Krejcikova,R,178,CZE,27.5,7-6(8) 6-4,3,111,2,3,70,37,28,22,11,2,3,6,6,81,47,35,17,11,1,3,17,12
Birmingham,Grass,Barbora Krejcikova,R,178,CZE,27.5,Lin Zhu,R,173,CHN,29.3,6-3 6-2,3,92,4,3,55,36,28,9,9,4,5,0,1,64,40,17,16,8,7,11,12,39
Birmingham,Grass,Jelena Ostapenko,R,177,LAT,26,Anastasia Potapova,R,175,RUS,22.2,5-7 6-2 6-4,3,127,3,3,106,67,41,24,15,6,9,3,8,94,52,33,21,15,4,9,17,21
Birmingham,Grass,Barbora Krejcikova,R,178,CZE,27.5,Linda Fruhvirtova,R,NA,CZE,18.1,6-3 6-2,3,72,6,1,43,25,21,15,9,0,0,2,3,50,33,21,6,8,2,5,12,57
Birmingham,Grass,Lin Zhu,R,173,CHN,29.3,Rebecca Marino,R,183,CAN,32.5,4-6 6-3 6-2,3,126,1,4,82,56,42,11,13,5,7,10,7,108,56,40,19,14,7,12,39,90
Birmingham,Grass,Anastasia Potapova,R,175,RUS,22.2,Harriet Dart,R,175,GBR,26.8,4-6 6-3 6-4,3,126,1,9,96,53,38,19,15,3,7,1,9,95,44,29,23,14,7,12,21,134
Birmingham,Grass,Jelena Ostapenko,R,177,LAT,26,Magdalena Frech,R,171,POL,25.5,4-6 7-5 6-2,3,139,8,9,101,55,39,23,15,8,11,8,3,99,70,43,13,15,5,10,17,72
Birmingham,Grass,Barbora Krejcikova,R,178,CZE,27.5,Tereza Martincova,R,178,CZE,28.6,6-4 6-4,3,107,4,2,63,34,25,18,10,4,5,1,3,70,51,31,8,10,2,5,12,122
Birmingham,Grass,Linda Fruhvirtova,R,NA,CZE,18.1,Bernarda Pera,L,175,USA,28.5,6-1 7-6(3),3,80,3,6,69,45,34,11,10,2,4,3,3,56,32,21,9,9,4,8,57,27
Birmingham,Grass,Lin Zhu,R,173,CHN,29.3,Magda Linette,R,171,POL,31.3,6-3 6-0,3,64,0,0,37,25,21,8,7,0,0,2,1,48,29,14,7,8,0,5,39,20
Birmingham,Grass,Rebecca Marino,R,183,CAN,32.5,Emina Bektas,R,NA,USA,30.2,6-4 4-6 7-6(1),3,135,21,6,117,64,47,24,16,9,13,11,4,100,72,50,10,16,5,9,90,150
Birmingham,Grass,Harriet Dart,R,175,GBR,26.8,Anhelina Kalinina,R,179,UKR,26.3,6-3 3-6 6-1,3,104,7,2,76,42,34,21,13,7,8,5,6,74,41,29,18,12,2,5,134,26
Birmingham,Grass,Anastasia Potapova,R,175,RUS,22.2,Caty Mcnally,R,NA,USA,21.5,3-6 6-2 7-6(0),3,150,2,6,88,48,31,19,15,3,9,1,6,122,89,46,15,14,19,25,21,64
Birmingham,Grass,Magdalena Frech,R,171,POL,25.5,Sorana Cirstea,R,176,ROU,33.1,6-3 6-7(1) 6-4,3,150,4,1,102,63,41,16,15,4,8,1,6,104,61,39,18,16,6,13,72,38
Birmingham,Grass,Jelena Ostapenko,R,177,LAT,26,Venus Williams,R,185,USA,43,6-3 5-7 6-3,3,146,11,7,95,56,42,15,15,8,12,7,3,113,69,46,12,15,8,14,17,697
Birmingham,Grass,Barbora Krejcikova,R,178,CZE,27.5,Cristina Bucsa,U,NA,ESP,25.4,6-3 6-3,3,81,5,5,57,30,23,11,9,2,4,0,1,56,39,23,5,9,3,8,12,76
Birmingham,Grass,Tereza Martincova,R,178,CZE,28.6,Viktoriya Tomova,R,170,BUL,28.3,6-1 6-3,3,80,2,0,45,29,18,10,8,0,2,2,3,66,39,21,7,8,9,15,122,80
Birmingham,Grass,Linda Fruhvirtova,R,NA,CZE,18.1,Elina Svitolina,R,174,UKR,28.7,6-2 6-0,3,52,2,3,44,29,22,9,7,0,0,0,2,36,25,9,3,7,2,7,57,73
Birmingham,Grass,Bernarda Pera,L,175,USA,28.5,Marie Bouzkova,R,180,CZE,24.9,6-4 7-6(3),3,93,7,4,68,46,36,14,11,3,3,3,2,67,44,31,14,11,0,1,27,32
Birmingham,Grass,Magda Linette,R,171,POL,31.3,Jasmine Paolini,R,160,ITA,27.4,3-6 7-5 6-4,3,153,6,3,111,75,49,17,16,7,11,0,3,96,64,37,21,15,6,10,20,42
Birmingham,Grass,Lin Zhu,R,173,CHN,29.3,Katie Boulter,R,180,GBR,26.8,7-5 7-5,3,106,5,1,75,48,28,15,12,10,14,7,4,69,37,23,13,12,4,10,39,77
Birmingham,Grass,Rebecca Marino,R,183,CAN,32.5,Xiyu Wang,L,NA,CHN,22.2,7-6(5) 5-7 6-3,3,159,15,7,111,75,56,16,17,7,11,11,3,116,85,59,12,16,14,18,90,75
Birmingham,Grass,Emina Bektas,R,NA,USA,30.2,Shuai Zhang,R,177,CHN,34.4,6-4 6-3,3,68,12,1,55,36,27,11,10,0,1,3,3,56,35,23,10,9,2,5,150,36
Birmingham,Grass,Anhelina Kalinina,R,179,UKR,26.3,Alycia Parks,R,185,USA,22.4,6-4 6-4,3,106,1,4,57,34,25,15,10,2,3,12,18,89,45,33,16,10,6,9,26,51
Birmingham,Grass,Harriet Dart,R,175,GBR,26.8,Jodie Burrage,R,NA,GBR,24,4-6 6-2 7-5,3,138,1,0,89,49,37,25,15,2,4,5,2,108,71,45,18,15,11,15,134,108
Birmingham,Grass,Caty Mcnally,R,NA,USA,21.5,Lauren Davis,R,157,USA,29.6,6-1 7-5,3,86,5,0,47,35,24,10,9,0,1,1,3,70,47,21,12,10,6,11,64,47
Birmingham,Grass,Anastasia Potapova,R,175,RUS,22.2,Marta Kostyuk,R,175,UKR,20.9,6-7(6) 7-5 6-4,3,151,2,4,108,64,51,25,17,6,7,4,5,111,69,50,18,17,0,3,21,34
Birmingham,Grass,Sorana Cirstea,R,176,ROU,33.1,Ana Bogdan,R,171,ROU,30.5,6-4 2-6 6-3,3,126,5,3,88,62,45,8,14,6,10,5,1,89,57,33,18,13,4,8,38,61
Birmingham,Grass,Magdalena Frech,R,171,POL,25.5,Barbora Strycova,R,164,CZE,37.2,7-6(3) 6-1,3,106,2,1,79,59,40,10,10,11,12,7,4,65,38,26,9,9,2,5,72,690
Birmingham,Grass,Venus Williams,R,185,USA,43,Camila Giorgi,R,168,ITA,31.4,7-6(5) 4-6 7-6(6),3,197,8,4,126,82,54,20,17,4,9,3,10,117,64,42,28,17,5,9,697,48
Birmingham,Grass,Jelena Ostapenko,R,177,LAT,26,Linda Noskova,R,NA,CZE,18.5,6-2 5-7 6-1,3,100,9,3,80,43,35,20,13,3,5,8,7,89,50,33,14,14,8,14,17,49
Bad Homburg,Grass,Katerina Siniakova,R,174,CZE,27.1,Lucia Bronzetti,R,NA,ITA,24.5,6-2 7-6(5),3,96,4,7,68,43,29,8,10,1,4,1,4,61,38,21,12,10,4,9,52,65
Bad Homburg,Grass,Lucia Bronzetti,R,NA,ITA,24.5,Iga Swiatek,R,176,POL,22,W/O,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,1
Bad Homburg,Grass,Katerina Siniakova,R,174,CZE,27.1,Emma Navarro,R,NA,USA,22.1,6-2 6-2,3,66,2,2,49,34,24,11,8,1,1,0,1,48,34,18,8,8,3,7,52,60
Bad Homburg,Grass,Iga Swiatek,R,176,POL,22,Anna Blinkova,R,179,RUS,24.7,6-3 6-2,3,72,2,0,53,40,30,9,9,2,2,4,5,44,21,13,9,8,1,4,1,39
Bad Homburg,Grass,Lucia Bronzetti,R,NA,ITA,24.5,Varvara Gracheva,R,NA,FRA,22.8,6-4 6-3,3,76,4,0,46,27,22,14,9,0,0,2,2,67,40,29,10,10,6,9,65,43
Bad Homburg,Grass,Emma Navarro,R,NA,USA,22.1,Rebeka Masarova,R,186,ESP,23.8,6-7(2) 1-1 RET,3,70,0,1,45,31,22,6,8,2,3,4,0,53,36,23,12,7,4,5,60,69
Bad Homburg,Grass,Katerina Siniakova,R,174,CZE,27.1,Liudmila Samsonova,R,180,RUS,24.6,7-5 4-6 6-2,3,156,2,5,105,65,44,15,15,9,14,10,5,101,61,42,12,15,7,14,52,15
Bad Homburg,Grass,Iga Swiatek,R,176,POL,22,Jil Teichmann,L,170,SUI,25.9,6-3 6-1,3,79,0,0,56,42,33,6,8,5,5,2,2,40,24,16,3,8,1,5,1,129
Bad Homburg,Grass,Anna Blinkova,R,179,RUS,24.7,Leylah Fernandez,L,168,CAN,20.8,7-5 6-2,3,95,5,5,56,36,27,8,10,2,4,4,3,86,56,31,13,10,12,17,39,96
Bad Homburg,Grass,Lucia Bronzetti,R,NA,ITA,24.5,Mayar Sherif,R,180,EGY,27.1,1-6 7-6(2) 6-3,3,171,3,2,93,58,40,19,13,9,12,14,0,135,108,68,9,15,15,18,65,31
Bad Homburg,Grass,Varvara Gracheva,R,NA,FRA,22.8,Sara Errani,R,164,ITA,36.1,6-2 7-5,3,93,0,3,62,40,29,9,10,2,4,0,2,71,50,28,7,10,4,9,43,80
Bad Homburg,Grass,Rebeka Masarova,R,186,ESP,23.8,Bianca Andreescu,R,170,CAN,23,6-3 6-2,3,68,7,1,44,32,30,7,9,0,0,1,3,58,34,22,10,8,5,8,69,51
Bad Homburg,Grass,Emma Navarro,R,NA,USA,22.1,Alize Cornet,R,173,FRA,33.4,7-5 7-6(6),3,139,1,3,105,70,38,24,12,10,13,1,6,84,58,38,9,12,4,8,60,74
Bad Homburg,Grass,Katerina Siniakova,R,174,CZE,27.1,Evgeniya Rodina,R,170,RUS,34.3,6-2 6-4,3,94,3,5,54,32,25,14,9,3,3,0,2,81,56,35,9,9,8,11,52,314
Bad Homburg,Grass,Liudmila Samsonova,R,180,RUS,24.6,Linda Noskova,R,NA,CZE,18.6,6-4 6-7(4) 6-3,3,157,16,7,109,61,42,25,16,5,8,5,6,109,78,51,11,15,6,11,15,45
Bad Homburg,Grass,Iga Swiatek,R,176,POL,22,Tatjana Maria,R,172,GER,35.8,5-7 6-2 6-0,3,112,2,1,71,58,41,8,13,0,2,5,5,85,49,30,13,13,4,10,1,58
Bad Homburg,Grass,Jil Teichmann,L,170,SUI,25.9,Claire Liu,R,170,USA,23,3-6 6-3 6-4,3,138,7,7,92,55,44,15,14,5,7,6,3,79,53,39,13,14,2,5,129,95
Bad Homburg,Grass,Leylah Fernandez,L,168,CAN,20.8,Lena Rueffer,R,NA,GER,24.8,6-0 6-1,3,54,6,3,38,26,24,7,7,1,1,0,4,45,30,14,4,6,1,6,96,332
Bad Homburg,Grass,Anna Blinkova,R,179,RUS,24.7,Sabine Lisicki,R,178,GER,33.7,3-6 6-1 7-5,3,114,4,5,90,49,35,22,14,6,9,10,8,84,37,30,17,14,6,11,39,371
Bad Homburg,Grass,Mayar Sherif,R,180,EGY,27.1,Anna Lena Friedsam,R,NA,GER,29.3,4-6 6-4 7-5,3,136,6,2,87,61,48,14,16,2,4,4,2,98,65,48,16,16,4,7,31,87
Bad Homburg,Grass,Lucia Bronzetti,R,NA,ITA,24.5,Julia Grabher,R,170,AUT,26.9,6-4 6-1,3,76,2,1,52,33,27,11,8,2,2,3,10,64,34,20,11,9,2,6,65,54
Bad Homburg,Grass,Sara Errani,R,164,ITA,36.1,Maryna Zanevska,R,175,BEL,29.8,6-2 6-3,3,63,0,0,55,43,29,6,9,4,6,1,6,43,25,16,3,8,0,5,80,92
Bad Homburg,Grass,Varvara Gracheva,R,NA,FRA,22.8,Jaqueline Cristian,R,180,ROU,25,6-2 6-1,3,55,3,2,41,27,21,9,8,0,1,1,3,41,26,11,5,7,3,8,43,133
Bad Homburg,Grass,Bianca Andreescu,R,170,CAN,23,Sonay Kartal,R,NA,GBR,21.6,6-2 3-6 7-5,3,147,7,3,96,61,39,22,14,8,10,3,3,110,75,50,16,15,11,15,51,264
Bad Homburg,Grass,Rebeka Masarova,R,186,ESP,23.8,Aliaksandra Sasnovich,R,174,BLR,29.2,6-3 6-2,3,62,4,2,48,34,26,6,9,2,4,0,4,47,31,17,3,8,3,8,69,66
Bad Homburg,Grass,Alize Cornet,R,173,FRA,33.4,Martina Trevisan,L,160,ITA,29.6,6-4 6-2,3,85,3,3,46,33,23,5,9,1,4,0,3,52,33,14,7,9,1,7,74,62
Bad Homburg,Grass,Emma Navarro,R,NA,USA,22.1,Nadia Podoroska,R,170,ARG,26.3,6-2 6-0,3,59,1,2,37,25,21,8,7,0,0,1,3,49,30,14,6,7,4,9,60,78
Bad Homburg,Grass,Katerina Siniakova,R,174,CZE,27.1,Elisabetta Cocciaretto,R,NA,ITA,22.4,6-3 6-4,3,93,2,5,76,44,30,16,10,4,6,3,5,61,38,27,6,9,8,12,52,41
Bad Homburg,Grass,Evgeniya Rodina,R,170,RUS,34.3,Katie Volynets,R,NA,USA,21.4,6-0 6-4,3,75,1,7,51,32,20,6,8,1,4,3,4,63,47,22,2,8,3,10,314,123
Bad Homburg,Grass,Linda Noskova,R,NA,CZE,18.6,Kateryna Baindl,R,175,UKR,29.3,6-2 7-5,3,81,4,4,59,36,27,12,10,1,3,2,4,65,36,21,11,10,9,14,45,86
Bad Homburg,Grass,Liudmila Samsonova,R,180,RUS,24.6,Viktoriya Tomova,R,170,BUL,28.3,6-1 6-4,3,76,8,6,54,31,25,14,9,4,4,0,3,49,27,15,13,8,2,5,15,99
Eastbourne,Grass,Madison Keys,R,178,USA,28.3,Daria Kasatkina,R,170,RUS,26.1,6-2 7-6(13),3,102,2,1,77,60,42,6,10,2,4,0,2,68,59,31,3,10,3,7,25,11
Eastbourne,Grass,Madison Keys,R,178,USA,28.3,Coco Gauff,R,175,USA,19.2,6-3 6-3,3,81,4,0,54,40,29,7,9,2,3,2,4,65,41,22,12,9,3,7,25,7
Eastbourne,Grass,Daria Kasatkina,R,170,RUS,26.1,Camila Giorgi,R,168,ITA,31.4,6-2 7-5,3,83,1,3,62,47,29,5,10,4,8,0,10,59,33,17,5,10,0,7,11,67
Eastbourne,Grass,Madison Keys,R,178,USA,28.3,Petra Martic,R,181,CRO,32.4,6-4 6-1,3,77,4,2,49,39,30,4,9,0,1,2,4,62,33,16,16,8,1,5,25,30
Eastbourne,Grass,Coco Gauff,R,175,USA,19.2,Jessica Pegula,R,170,USA,29.3,6-3 6-3,3,68,3,1,49,32,23,7,9,1,3,0,0,48,32,17,7,9,2,7,7,4
