Player,Measure Names,Competition Level,Full Division Name,Full Team Name Correct,Full Team Name,Gender Division,Measure Values
Sassan Fahim,Turns,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,1
Sassan Fahim,Ds,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Sassan Fahim,Assists,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Sassan Fahim,Points,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Sassan Fahim,Plus Minus,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,-1
Sarah Skinner,Turns,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,4
Sarah Skinner,Ds,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,2
Sarah Skinner,Assists,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,0
Sarah Skinner,Points,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,1
Sarah Skinner,Plus Minus,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,-1
Samuel Winkler,Turns,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,2
Samuel Winkler,Ds,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,0
Samuel Winkler,Assists,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,1
Samuel Winkler,Points,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,0
Samuel Winkler,Plus Minus,Division 3,Division 3 Men,Claremont Braineaters,Claremont Braineaters,Men,-1
Samuel Rysko,Turns,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,1
Samuel Rysko,Ds,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,0
Samuel Rysko,Assists,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,0
Samuel Rysko,Points,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,0
Samuel Rysko,Plus Minus,Division 3,Division 3 Men,Davenport Panthers,Davenport Panthers,Men,-1
Ryan Fontanez,Turns,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,3
Ryan Fontanez,Ds,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,0
Ryan Fontanez,Assists,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,1
Ryan Fontanez,Points,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,1
Ryan Fontanez,Plus Minus,Division 3,Division 3 Men,Oberlin Flying Horsecows,Oberlin Flying Horsecows,Men,-1
Ruby Sutherlin Sovern,Turns,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,12
Ruby Sutherlin Sovern,Ds,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,4
Ruby Sutherlin Sovern,Assists,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,4
Ruby Sutherlin Sovern,Points,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,3
Ruby Sutherlin Sovern,Plus Minus,Division 1,Division 1 Women,California - Santa Cruz Sol,California - Santa Cruz Sol,Women,-1
Rita Narbonne,Turns,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,2
Rita Narbonne,Ds,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,1
Rita Narbonne,Assists,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Rita Narbonne,Points,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Rita Narbonne,Plus Minus,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,-1
Raffael Venterea,Turns,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,1
Raffael Venterea,Ds,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Raffael Venterea,Assists,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Raffael Venterea,Points,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,0
Raffael Venterea,Plus Minus,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,-1
Rachel Yao,Turns,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,4
Rachel Yao,Ds,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,1
Rachel Yao,Assists,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,2
Rachel Yao,Points,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,0
Rachel Yao,Plus Minus,Division 1,Division 1 Women,North Carolina Pleiades,North Carolina Pleiades,Women,-1
rachel Vanpelt,Turns,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,2
rachel Vanpelt,Ds,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,1
rachel Vanpelt,Assists,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,0
rachel Vanpelt,Points,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,0
rachel Vanpelt,Plus Minus,Division 3,Division 3 Women,Union Jillz,Union Jillz,Women,-1
Rachel Lit,Turns,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,2
Rachel Lit,Ds,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Rachel Lit,Assists,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Rachel Lit,Points,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,1
Rachel Lit,Plus Minus,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,-1
Quinn Sumerlin,Turns,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,1
Quinn Sumerlin,Ds,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Quinn Sumerlin,Assists,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Quinn Sumerlin,Points,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Quinn Sumerlin,Plus Minus,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,-1
Piper Fleming,Turns,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,1
Piper Fleming,Ds,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Piper Fleming,Assists,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Piper Fleming,Points,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Piper Fleming,Plus Minus,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,-1
Phoenix Adams,Turns,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,10
Phoenix Adams,Ds,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,3
Phoenix Adams,Assists,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,4
Phoenix Adams,Points,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,2
Phoenix Adams,Plus Minus,Division 1,Division 1 Women,Oregon Fugue,Oregon Fugue,Women,-1
Philomena Shuffelton-Sobe,Turns,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,1
Philomena Shuffelton-Sobe,Ds,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,0
Philomena Shuffelton-Sobe,Assists,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,0
Philomena Shuffelton-Sobe,Points,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,0
Philomena Shuffelton-Sobe,Plus Minus,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,-1
Pearl Tulay,Turns,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,12
Pearl Tulay,Ds,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,4
Pearl Tulay,Assists,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,2
Pearl Tulay,Points,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,5
Pearl Tulay,Plus Minus,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,-1
Owen Thoms,Turns,Division 3,Division 3 Men,Missouri S&T Miner Threat,Missouri S&T Miner Threat,Men,4
Owen Thoms,Ds,Division 3,Division 3 Men,Missouri S&T Miner Threat,Missouri S&T Miner Threat,Men,0
Owen Thoms,Assists,Division 3,Division 3 Men,Missouri S&T Miner Threat,Missouri S&T Miner Threat,Men,0
Owen Thoms,Points,Division 3,Division 3 Men,Missouri S&T Miner Threat,Missouri S&T Miner Threat,Men,3
Owen Thoms,Plus Minus,Division 3,Division 3 Men,Missouri S&T Miner Threat,Missouri S&T Miner Threat,Men,-1
Nora Knudsen,Turns,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,1
Nora Knudsen,Ds,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Nora Knudsen,Assists,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Nora Knudsen,Points,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,0
Nora Knudsen,Plus Minus,Division 1,Division 1 Women,Stanford Superfly,Stanford Superfly,Women,-1
Nora de Rege,Turns,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,9
Nora de Rege,Ds,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,6
Nora de Rege,Assists,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,0
Nora de Rege,Points,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,2
Nora de Rege,Plus Minus,Division 3,Division 3 Women,Macalester Purse Snatchers,Macalester Purse Snatchers,Women,-1
Noah Gettings,Turns,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,2
Noah Gettings,Ds,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,0
Noah Gettings,Assists,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,0
Noah Gettings,Points,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,1
Noah Gettings,Plus Minus,Division 3,Division 3 Men,Middlebury Pranksters,Middlebury Pranksters,Men,-1
Noah Berube,Turns,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,7
Noah Berube,Ds,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,0
Noah Berube,Assists,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,4
Noah Berube,Points,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,2
Noah Berube,Plus Minus,Division 1,Division 1 Men,Ottawa Gee-Gees,Ottawa Gee-Gees,Men,-1
Nika Rockafeller,Turns,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,3
Nika Rockafeller,Ds,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,1
Nika Rockafeller,Assists,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,1
Nika Rockafeller,Points,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,0
Nika Rockafeller,Plus Minus,Division 1,Division 1 Women,Vermont Ruckus,Vermont Ruckus,Women,-1
Nicolas Sprague,Turns,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,3
Nicolas Sprague,Ds,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,1
Nicolas Sprague,Assists,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,0
Nicolas Sprague,Points,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,1
Nicolas Sprague,Plus Minus,Division 1,Division 1 Men,Washington University Contra,Washington University Contra,Men,-1
Nicolas Moreira,Turns,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,1
Nicolas Moreira,Ds,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Nicolas Moreira,Assists,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Nicolas Moreira,Points,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,0
Nicolas Moreira,Plus Minus,Division 3,Division 3 Men,Richmond Spidermonkeys,Richmond Spidermonkeys,Men,-1
Nico Darringer,Turns,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,25
Nico Darringer,Ds,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,5
Nico Darringer,Assists,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,10
Nico Darringer,Points,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,9
Nico Darringer,Plus Minus,Division 3,Division 3 Men,Whitman Sweets,Whitman Sweets,Men,-1
Morgan West,Turns,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,1
Morgan West,Ds,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Morgan West,Assists,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Morgan West,Points,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,0
Morgan West,Plus Minus,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,-1
Molly Snow,Turns,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,1
Molly Snow,Ds,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Molly Snow,Assists,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Molly Snow,Points,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,0
Molly Snow,Plus Minus,Division 3,Division 3 Women,Middlebury Pranksters,Middlebury Pranksters,Women,-1
Molly Horstman Olson,Turns,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,24
Molly Horstman Olson,Ds,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,12
Molly Horstman Olson,Assists,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,8
Molly Horstman Olson,Points,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,3
Molly Horstman Olson,Plus Minus,Division 3,Division 3 Women,Carleton Eclipse,Carleton Eclipse,Women,-1
Mitch Whisner,Turns,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,15
Mitch Whisner,Ds,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,3
Mitch Whisner,Assists,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,7
Mitch Whisner,Points,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,4
Mitch Whisner,Plus Minus,Division 3,Division 3 Men,Rochester Piggies,Rochester Piggies,Men,-1
Mira Larrance,Turns,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,27
Mira Larrance,Ds,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,18
Mira Larrance,Assists,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,6
Mira Larrance,Points,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,2
Mira Larrance,Plus Minus,Division 3,Division 3 Women,Lewis & Clark Artemis,Lewis & Clark Artemis,Women,-1
Minh-Huy Le,Turns,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,4
Minh-Huy Le,Ds,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,3
Minh-Huy Le,Assists,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Minh-Huy Le,Points,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,0
Minh-Huy Le,Plus Minus,Division 3,Division 3 Men,Williams WUFO,Williams WUFO,Men,-1
Miles Collins,Turns,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,4
Miles Collins,Ds,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,2
Miles Collins,Assists,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,0
Miles Collins,Points,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,1
Miles Collins,Plus Minus,Division 3,Division 3 Men,Carleton CHOP,Carleton CHOP,Men,-1
Miguel McGuire,Turns,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,1
Miguel McGuire,Ds,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,0
Miguel McGuire,Assists,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,0
Miguel McGuire,Points,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,0
Miguel McGuire,Plus Minus,Division 1,Division 1 Men,Georgia Jojah,Georgia Jojah,Men,-1
Michael Sun,Turns,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,2
Michael Sun,Ds,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Michael Sun,Assists,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,1
Michael Sun,Points,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,0
Michael Sun,Plus Minus,Division 1,Division 1 Men,Pittsburgh En Sabah Nur,Pittsburgh En Sabah Nur,Men,-1
Melissa Dodson,Turns,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,1
Melissa Dodson,Ds,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Melissa Dodson,Assists,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Melissa Dodson,Points,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,0
Melissa Dodson,Plus Minus,Division 3,Division 3 Women,Occidental WAC,Occidental WAC,Women,-1
Meagan Chau,Turns,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,4
Meagan Chau,Ds,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,0
Meagan Chau,Assists,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,1
Meagan Chau,Points,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,2
Meagan Chau,Plus Minus,Division 1,Division 1 Women,British Columbia Thunderbirds,British Columbia Thunderbirds,Women,-1
Max Hemeon,Turns,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,1
Max Hemeon,Ds,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,0
Max Hemeon,Assists,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,0
Max Hemeon,Points,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,0
Max Hemeon,Plus Minus,Division 1,Division 1 Men,Vermont Chill,Vermont Chill,Men,-1
Matthew Cao,Turns,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,1
Matthew Cao,Ds,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Matthew Cao,Assists,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Matthew Cao,Points,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,0
Matthew Cao,Plus Minus,Division 1,Division 1 Men,Michigan Magnum,Michigan Magnum,Men,-1
Marley Sussman,Turns,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,1
Marley Sussman,Ds,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Marley Sussman,Assists,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Marley Sussman,Points,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,0
Marley Sussman,Plus Minus,Division 1,Division 1 Men,Cal Poly-SLO Slocore,Cal Poly-SLO Slocore,Men,-1
Mae Wrigley,Turns,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,1
Mae Wrigley,Ds,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,0
Mae Wrigley,Assists,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,0
Mae Wrigley,Points,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,0
Mae Wrigley,Plus Minus,Division 3,Division 3 Women,Wesleyan Vicious Circles,Wesleyan Vicious Circles,Women,-1
Madeleine Kruckemeyer,Turns,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,4
Madeleine Kruckemeyer,Ds,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,1
Madeleine Kruckemeyer,Assists,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,0
Madeleine Kruckemeyer,Points,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,2
Madeleine Kruckemeyer,Plus Minus,Division 3,Division 3 Women,Haverford/Bryn Mawr Sneetches,Haverford/Bryn Mawr Sneetches,Women,-1
Maclain Everson-Rose,Turns,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,1
Maclain Everson-Rose,Ds,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Maclain Everson-Rose,Assists,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Maclain Everson-Rose,Points,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,0
Maclain Everson-Rose,Plus Minus,Division 3,Division 3 Men,St Olaf Berzerkers,St Olaf Berzerkers,Men,-1
Lydia Mendoza,Turns,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,3
Lydia Mendoza,Ds,Division 1,Division 1 Women,Pennsylvania Venus,Pennsylvania Venus,Women,1
