"date","home_team","away_team","home_score","away_score","competition","stadium","city","country","neutral","world_cup","winner","year"
"1921-09-19","New Zealand","South Africa",0,0,"1921 South Africa tour","Athletic Park","Wellington","New Zealand",FALSE,FALSE,"Tie",1921
"1922-01-04","France","Scotland",3,3,"1922 Five Nations Championship","Stade Yves-du-Manoir","Colombes","France",FALSE,FALSE,"Tie",1922
"1922-01-23","Wales","England",28,6,"1922 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Wales",1922
"1922-02-06","Scotland","Wales",9,9,"1922 Five Nations Championship","Inverleith","Edinburgh","Scotland",FALSE,FALSE,"Tie",1922
"1922-02-13","Ireland","England",3,12,"1922 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"England",1922
"1922-02-27","England","France",11,11,"1922 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"Tie",1922
"1922-02-27","Scotland","Ireland",6,3,"1922 Five Nations Championship","Inverleith","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1922
"1922-03-13","Wales","Ireland",11,5,"1922 Five Nations Championship","St Helen's","Swansea","Wales",FALSE,FALSE,"Wales",1922
"1922-03-20","England","Scotland",11,5,"1922 Five Nations Championship","Twickenham Stadium","London","England",FALSE,FALSE,"England",1922
"1922-03-25","France","Wales",3,11,"1922 Five Nations Championship","Stade Colombes","Paris","France",FALSE,FALSE,"Wales",1922
"1922-04-10","Ireland","France",8,3,"1922 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1922
"1923-01-22","Scotland","France",16,3,"1923 Five Nations Championship","Inverleith","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1923
"1923-01-22","England","Wales",7,3,"1923 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1923
"1923-02-05","Wales","Scotland",8,11,"1923 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Scotland",1923
"1923-02-12","England","Ireland",23,5,"1923 Five Nations Championship","Welford Road","Leicester","England",FALSE,FALSE,"England",1923
"1923-02-26","Ireland","Scotland",3,13,"1923 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Scotland",1923
"1923-02-26","Wales","France",16,8,"1923 Five Nations Championship","St Helen's","Swansea","Wales",FALSE,FALSE,"Wales",1923
"1923-03-12","Ireland","Wales",5,4,"1923 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1923
"1923-03-19","Scotland","England",6,8,"1923 Five Nations Championship","Inverleith","Edinburgh","Scotland",FALSE,FALSE,"England",1923
"1923-04-04","France","England",3,12,"1923 Five Nations Championship","Stade Yves-du-Manoir","Colombes","France",FALSE,FALSE,"England",1923
"1923-04-16","France","Ireland",14,8,"1923 Five Nations Championship","Colombes","Paris","France",FALSE,FALSE,"France",1923
"1924-01-03","France","Scotland",12,10,"1924 Five Nations Championship","Stade Pershing","Vincennes","France",FALSE,FALSE,"France",1924
"1924-01-21","Wales","England",9,17,"1924 Five Nations Championship","St Helen's","Swansea","Wales",FALSE,FALSE,"England",1924
"1924-01-28","Ireland","France",6,0,"1924 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Ireland",1924
"1924-02-04","Scotland","Wales",35,10,"1924 Five Nations Championship","Inverleith","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1924
"1924-02-11","Ireland","England",3,14,"1924 Five Nations Championship","Ravenhill","Belfast","Ireland",FALSE,FALSE,"England",1924
"1924-02-25","England","France",19,7,"1924 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1924
"1924-02-25","Scotland","Ireland",13,8,"1924 Five Nations Championship","Inverleith","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1924
"1924-03-10","Wales","Ireland",10,13,"1924 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Ireland",1924
"1924-03-17","England","Scotland",19,0,"1924 Five Nations Championship","Twickenham Stadium","London","England",FALSE,FALSE,"England",1924
"1924-03-29","France","Wales",6,10,"1924 Five Nations Championship","Stade Colombes","Paris","France",FALSE,FALSE,"Wales",1924
"1924-11-03","Ireland","New Zealand",0,6,"1924-25 New Zealand rugby union tour of Britain, Ireland and France","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"New Zealand",1924
"1924-12-01","Wales","New Zealand",0,19,"1924-25 New Zealand tour of France, Great Britain and Ireland","St Helen's","Swansea","Wales",FALSE,FALSE,"New Zealand",1924
"1925-01-03","France","Ireland",3,9,"1925 Five Nations Championship","Colombes","Paris","France",FALSE,FALSE,"Ireland",1925
"1925-01-05","England","New Zealand",11,17,"1924-25 New Zealand rugby union tour of Britain, Ireland and France","Twickenham","London","England",FALSE,FALSE,"New Zealand",1925
"1925-01-19","England","Wales",12,6,"1925 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"England",1925
"1925-01-20","France","New Zealand",6,30,"1924-25 New Zealand tour","Stade des Ponts Jumeaux","Toulouse","France",FALSE,FALSE,"New Zealand",1925
"1925-02-09","Wales","Scotland",14,24,"1925 Five Nations Championship","St Helen's","Swansea","Wales",FALSE,FALSE,"Scotland",1925
"1925-02-16","England","Ireland",6,6,"1925 Five Nations Championship","Twickenham","London","England",FALSE,FALSE,"Tie",1925
"1925-02-23","Scotland","France",25,4,"1925 Five Nations Championship","Inverleith","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1925
"1925-03-02","Wales","France",11,5,"1925 Five Nations Championship","National Stadium","Cardiff","Wales",FALSE,FALSE,"Wales",1925
"1925-03-02","Ireland","Scotland",8,14,"1925 Five Nations Championship","Lansdowne Road","Dublin","Ireland",FALSE,FALSE,"Scotland",1925
"1925-03-16","Ireland","Wales",19,3,"1925 Five Nations Championship","Ravenhill","Belfast","Ireland",FALSE,FALSE,"Ireland",1925
"1925-03-23","Scotland","England",14,11,"1925 Five Nations Championship","Murrayfield Stadium","Edinburgh","Scotland",FALSE,FALSE,"Scotland",1925
"1925-04-15","France","England",11,13,"1925 Five Nations Championship","Stade Yves-du-Manoir","Colombes","France",FALSE,FALSE,"England",1925
"1926-01-03","Ireland","France",11,0,"1926 Five Nations Championship","Ravenhill Stadium","Belfast","Ireland",FALSE,FALSE,"Ireland",1926
"1926-01-04","France","Scotland",6,20,"1926 Five Nations Championship","Stade Yves-du-Manoir","Colombes","France",FALSE,FALSE,"Scotland",1926
"1926-01-18","Wales","England",3,3,"1926 Five Nations Championship","Cardiff Arms Park","Cardiff","Wales",FALSE,FALSE,"Tie",1926
