"","Date","Player1","Player2","Sets_P1","Sets_P2","P1_G1","P2_G1","P1_G2","P2_G2","P1_G3","P2_G3","P1_G4","P2_G4","P1_G5","P2_G5","HomeWinner"
"2528",2022-06-19 03:35:00,"Isakov V.","Lazuryk D.",1,3,11,3,5,11,4,11,6,11,NA,NA,0
"2529",2022-06-19 03:55:00,"Tkachov S.","Hrymovskyi O.",1,3,11,13,12,14,11,8,7,11,NA,NA,0
"2530",2022-06-19 04:05:00,"Solomko R.","Rehotun D.",3,0,11,3,11,9,11,5,NA,NA,NA,NA,1
"2531",2022-06-19 04:25:00,"Mishchenko O.","Dukhovenko O.",3,0,13,11,11,2,11,3,NA,NA,NA,NA,1
"2532",2022-06-19 04:35:00,"Gomilko O.","Isakov V.",3,2,5,11,12,10,11,4,8,11,11,7,1
"2533",2022-06-19 04:55:00,"Kyi Y.","Tkachov S.",0,3,5,11,13,15,2,11,NA,NA,NA,NA,0
"2534",2022-06-19 05:05:00,"Solomko R.","Buberenko A.",0,3,5,11,10,12,4,11,NA,NA,NA,NA,0
"2535",2022-06-19 05:25:00,"Mishchenko O.","Babenko P.",3,0,12,10,11,6,11,9,NA,NA,NA,NA,1
"2536",2022-06-19 05:35:00,"Lazuryk D.","Rehotun D.",2,3,7,11,8,11,11,9,11,6,8,11,0
"2537",2022-06-19 05:55:00,"Hrymovskyi O.","Dukhovenko O.",3,0,11,6,11,7,11,7,NA,NA,NA,NA,1
"2538",2022-06-19 06:05:00,"Gomilko O.","Solomko R.",1,3,11,13,11,4,6,11,7,11,NA,NA,0
"2539",2022-06-19 06:25:00,"Kyi Y.","Mishchenko O.",1,3,7,11,11,7,5,11,3,11,NA,NA,0
"2540",2022-06-19 06:35:00,"Isakov V.","Rehotun D.",3,2,11,5,11,5,17,19,11,13,11,9,1
"2541",2022-06-19 06:55:00,"Tkachov S.","Dukhovenko O.",1,3,7,11,9,11,11,9,9,11,NA,NA,0
"2542",2022-06-19 07:00:00,"Kurylenko O.","Ziakun O.",2,3,9,11,11,5,10,12,15,13,10,12,0
"2543",2022-06-19 07:05:00,"Buberenko A.","Lazuryk D.",2,3,6,11,9,11,15,13,17,15,7,11,0
"2544",2022-06-19 07:25:00,"Babenko P.","Hrymovskyi O.",2,3,11,6,11,9,8,11,9,11,8,11,0
"2545",2022-06-19 07:25:00,"Bihun R.","Bahrii O.",3,0,11,6,11,8,11,4,NA,NA,NA,NA,1
"2546",2022-06-19 07:30:00,"Lushchyk A.","Miroshnychenko S.",3,2,10,12,11,7,11,9,5,11,11,6,1
"2547",2022-06-19 07:55:00,"Gil O.","Hel V.",1,3,10,12,11,5,8,11,7,11,NA,NA,0
"2548",2022-06-19 08:00:00,"Arzanov D.","Ziakun O.",3,0,11,7,11,5,11,8,NA,NA,NA,NA,1
"2549",2022-06-19 08:05:00,"Havryliuk B.","Prokopenko D.",0,3,8,11,5,11,8,11,NA,NA,NA,NA,0
"2550",2022-06-19 08:20:00,"Mokryak I.","Pleskach V.",0,3,3,11,7,11,6,11,NA,NA,NA,NA,0
"2551",2022-06-19 08:25:00,"Tkachenko K.","Kravnytskyi M.",3,2,11,1,7,11,13,11,12,14,11,7,1
"2552",2022-06-19 08:30:00,"Kurylenko O.","Lushchyk A.",0,3,6,11,10,12,7,11,NA,NA,NA,NA,0
"2553",2022-06-19 08:35:00,"Bereza V.","Volynets O.",3,2,9,11,11,4,15,13,6,11,11,6,1
"2554",2022-06-19 08:50:00,"Melnic F.","Gribkov D.",0,3,8,11,10,12,8,11,NA,NA,NA,NA,0
"2555",2022-06-19 08:50:00,"Turek R.","Kubovsky M.",3,1,11,5,11,5,7,11,11,9,NA,NA,1
"2556",2022-06-19 08:55:00,"Bihun R.","Hel V.",3,0,11,5,12,10,11,7,NA,NA,NA,NA,1
"2557",2022-06-19 08:55:00,"Hnoievoi R.","Kurischenko Y.",1,3,10,12,6,11,11,8,9,11,NA,NA,0
"2558",2022-06-19 09:00:00,"Arzanov D.","Miroshnychenko S.",3,2,11,4,5,11,4,11,12,10,11,9,1
"2559",2022-06-19 09:05:00,"Kolesnykov V.","Udovenko I.",1,3,10,12,11,8,8,11,2,11,NA,NA,0
"2560",2022-06-19 09:15:00,"Hnilica V.","Zabransky J.",2,3,2,11,11,6,4,11,11,9,10,12,0
"2561",2022-06-19 09:20:00,"Kalev L.","Rotaru S.",3,2,9,11,7,11,11,8,11,9,11,9,1
"2562",2022-06-19 09:20:00,"Klbik A.","Stracar P.",0,3,11,13,6,11,5,11,NA,NA,NA,NA,0
"2563",2022-06-19 09:25:00,"Chelpanov S.","Chepurnyi A.",3,2,11,7,11,8,9,11,8,11,12,10,1
"2564",2022-06-19 09:25:00,"Kravnytskyi M.","Bahrii O.",2,3,11,6,5,11,4,11,11,9,11,13,0
"2565",2022-06-19 09:30:00,"Lushchyk A.","Ziakun O.",3,1,11,7,11,8,15,17,11,8,NA,NA,1
"2566",2022-06-19 09:35:00,"Havryliuk B.","Volynets O.",0,3,8,11,6,11,7,11,NA,NA,NA,NA,0
"2567",2022-06-19 09:45:00,"Brandtl A.","Liska T.",0,3,8,11,8,11,6,11,NA,NA,NA,NA,0
"2568",2022-06-19 09:50:00,"Jurika M.","Zelman D.",0,3,9,11,6,11,11,13,NA,NA,NA,NA,0
"2569",2022-06-19 09:50:00,"Mokryak I.","Gribkov D.",0,3,9,11,11,13,8,11,NA,NA,NA,NA,0
"2570",2022-06-19 09:55:00,"Gil O.","Tkachenko K.",3,1,11,6,11,8,9,11,11,6,NA,NA,1
"2571",2022-06-19 09:55:00,"Lykhytskyi O.","Kurischenko Y.",1,3,8,11,11,8,12,14,7,11,NA,NA,0
"2572",2022-06-19 10:00:00,"Kurylenko O.","Miroshnychenko S.",1,3,9,11,8,11,11,7,8,11,NA,NA,0
"2573",2022-06-19 10:05:00,"Udovenko I.","Prokopenko D.",3,0,11,3,11,3,15,13,NA,NA,NA,NA,1
"2574",2022-06-19 10:15:00,"Hnilica V.","Liska T.",3,0,11,6,13,11,11,8,NA,NA,NA,NA,1
"2575",2022-06-19 10:20:00,"Rotaru S.","Pleskach V.",3,2,2,11,11,8,11,8,5,11,11,5,1
"2576",2022-06-19 10:20:00,"Turek R.","Stracar P.",1,3,11,9,14,16,8,11,6,11,NA,NA,0
"2577",2022-06-19 10:25:00,"Bihun R.","Kravnytskyi M.",0,3,13,15,11,13,7,11,NA,NA,NA,NA,0
"2578",2022-06-19 10:25:00,"Hnoievoi R.","Chelpanov S.",1,3,12,10,7,11,14,16,6,11,NA,NA,0
"2579",2022-06-19 10:30:00,"Arzanov D.","Lushchyk A.",1,3,7,11,11,6,9,11,6,11,NA,NA,0
"2580",2022-06-19 10:35:00,"Bereza V.","Kolesnykov V.",0,3,9,11,8,11,9,11,NA,NA,NA,NA,0
"2581",2022-06-19 10:45:00,"Brandtl A.","Zabransky J.",1,3,10,12,11,6,3,11,5,11,NA,NA,0
"2582",2022-06-19 10:50:00,"Melnic F.","Kalev L.",1,3,11,8,8,11,4,11,12,14,NA,NA,0
"2583",2022-06-19 10:50:00,"Zelman D.","Kubovsky M.",3,0,11,8,11,7,11,7,NA,NA,NA,NA,1
"2584",2022-06-19 10:55:00,"Lykhytskyi O.","Chepurnyi A.",2,3,12,14,11,4,4,11,11,9,7,11,0
"2585",2022-06-19 10:55:00,"Tkachenko K.","Hel V.",2,3,13,11,5,11,10,12,11,7,9,11,0
"2586",2022-06-19 11:00:00,"Miroshnychenko S.","Ziakun O.",3,2,9,11,8,11,11,5,11,9,11,9,1
"2587",2022-06-19 11:05:00,"Havryliuk B.","Udovenko I.",2,3,11,8,11,6,3,11,12,14,9,11,0
"2588",2022-06-19 11:15:00,"Hnilica V.","Brandtl A.",3,1,4,11,11,7,11,4,11,7,NA,NA,1
"2589",2022-06-19 11:20:00,"Klbik A.","Jurika M.",3,2,5,11,8,11,11,5,11,5,11,6,1
"2590",2022-06-19 11:20:00,"Mokryak I.","Rotaru S.",0,3,3,11,7,11,9,11,NA,NA,NA,NA,0
"2591",2022-06-19 11:25:00,"Chelpanov S.","Kurischenko Y.",3,2,6,11,11,13,11,9,11,7,11,6,1
"2592",2022-06-19 11:25:00,"Gil O.","Bahrii O.",1,3,10,12,5,11,11,7,12,14,NA,NA,0
"2593",2022-06-19 11:30:00,"Arzanov D.","Kurylenko O.",3,1,11,7,11,3,9,11,11,7,NA,NA,1
"2594",2022-06-19 11:35:00,"Kolesnykov V.","Volynets O.",2,3,11,8,9,11,6,11,11,8,9,11,0
"2595",2022-06-19 11:45:00,"Liska T.","Zabransky J.",0,3,4,11,10,12,8,11,NA,NA,NA,NA,0
"2596",2022-06-19 11:50:00,"Kalev L.","Gribkov D.",3,2,6,11,11,7,11,8,5,11,11,7,1
"2597",2022-06-19 11:50:00,"Turek R.","Zelman D.",2,3,10,12,11,4,8,11,11,7,6,11,0
"2598",2022-06-19 11:55:00,"Bihun R.","Tkachenko K.",0,3,8,11,11,13,8,11,NA,NA,NA,NA,0
"2599",2022-06-19 11:55:00,"Hnoievoi R.","Chepurnyi A.",2,3,11,5,10,12,11,6,11,13,9,11,0
"2600",2022-06-19 12:05:00,"Bereza V.","Prokopenko D.",1,3,10,12,11,5,9,11,6,11,NA,NA,0
"2601",2022-06-19 12:10:00,"Ziakun O.","Miroshnychenko S.",3,0,11,6,11,8,11,8,NA,NA,NA,NA,1
"2602",2022-06-19 12:15:00,"Liska T.","Brandtl A.",3,1,11,1,11,7,4,11,13,11,NA,NA,1
"2603",2022-06-19 12:20:00,"Jurika M.","Stracar P.",1,3,8,11,11,6,7,11,10,12,NA,NA,0
"2604",2022-06-19 12:20:00,"Melnic F.","Pleskach V.",0,3,8,11,6,11,4,11,NA,NA,NA,NA,0
"2605",2022-06-19 12:25:00,"Gil O.","Kravnytskyi M.",1,3,7,11,6,11,11,8,5,11,NA,NA,0
"2606",2022-06-19 12:25:00,"Lykhytskyi O.","Chelpanov S.",0,3,10,12,6,11,6,11,NA,NA,NA,NA,0
"2607",2022-06-19 12:35:00,"Havryliuk B.","Kolesnykov V.",0,3,7,11,4,11,6,11,NA,NA,NA,NA,0
"2608",2022-06-19 12:40:00,"Lushchyk A.","Arzanov D.",0,3,10,12,8,11,8,11,NA,NA,NA,NA,0
"2609",2022-06-19 12:45:00,"Zabransky J.","Hnilica V.",2,3,5,11,5,11,11,7,11,9,5,11,0
"2610",2022-06-19 12:50:00,"Klbik A.","Kubovsky M.",1,3,11,6,7,11,9,11,11,13,NA,NA,0
"2611",2022-06-19 12:50:00,"Mokryak I.","Kalev L.",1,3,9,11,6,11,11,8,6,11,NA,NA,0
"2612",2022-06-19 12:55:00,"Chepurnyi A.","Kurischenko Y.",2,3,4,11,6,11,11,8,11,8,3,11,0
"2613",2022-06-19 12:55:00,"Hel V.","Bahrii O.",3,2,10,12,12,10,11,8,9,11,11,6,1
"2614",2022-06-19 13:00:00,"Priadko S.","Romanenko V.",3,0,11,6,11,7,11,9,NA,NA,NA,NA,1
"2615",2022-06-19 13:05:00,"Bereza V.","Udovenko I.",1,3,10,12,11,8,10,12,8,11,NA,NA,0
"2616",2022-06-19 13:15:00,"Taranko M.","Pfleger M.",3,1,11,8,12,14,11,6,12,10,NA,NA,1
"2617",2022-06-19 13:20:00,"Melnic F.","Rotaru S.",3,1,6,11,11,8,11,8,11,9,NA,NA,1
"2618",2022-06-19 13:20:00,"Turek R.","Jurika M.",3,0,11,8,11,6,11,5,NA,NA,NA,NA,1
"2619",2022-06-19 13:25:00,"Bihun R.","Gil O.",3,2,5,11,8,11,11,9,11,9,11,7,1
"2620",2022-06-19 13:25:00,"Lykhytskyi O.","Hnoievoi R.",1,3,11,9,9,11,9,11,7,11,NA,NA,0
"2621",2022-06-19 13:30:00,"Ziakun V.","Torhachov I.",3,1,5,11,11,9,11,6,14,12,NA,NA,1
"2622",2022-06-19 13:35:00,"Volynets O.","Prokopenko D.",3,1,11,7,11,8,8,11,11,9,NA,NA,1
"2623",2022-06-19 13:40:00,"Kolbasenko O.","Merzlikin V.",3,2,11,3,10,12,11,9,10,12,11,7,1
"2624",2022-06-19 13:45:00,"Brichacek D.","Hofmann M.",0,3,7,11,8,11,9,11,NA,NA,NA,NA,0
"2625",2022-06-19 13:50:00,"Gribkov D.","Pleskach V.",3,2,7,11,9,11,11,3,11,8,11,9,1
"2626",2022-06-19 13:50:00,"Klbik A.","Zelman D.",1,3,9,11,8,11,11,6,9,11,NA,NA,0
"2627",2022-06-19 13:55:00,"Kurischenko Y.","Chelpanov S.",1,3,13,11,7,11,6,11,9,11,NA,NA,0
"2628",2022-06-19 13:55:00,"Tkachenko K.","Bahrii O.",0,3,7,11,10,12,7,11,NA,NA,NA,NA,0
"2629",2022-06-19 14:00:00,"Vasylets A.","Boklah R.",3,0,11,7,11,5,11,3,NA,NA,NA,NA,1
"2630",2022-06-19 14:05:00,"Havryliuk B.","Bereza V.",3,1,11,7,7,11,11,7,11,9,NA,NA,1
"2631",2022-06-19 14:10:00,"Skripnik S.","Mrykh M.",1,3,7,11,8,11,11,9,8,11,NA,NA,0
"2632",2022-06-19 14:15:00,"Taranko M.","Hofmann M.",0,3,4,11,7,11,7,11,NA,NA,NA,NA,0
"2633",2022-06-19 14:20:00,"Mokryak I.","Melnic F.",0,3,3,11,7,11,9,11,NA,NA,NA,NA,0
"2634",2022-06-19 14:20:00,"Stracar P.","Kubovsky M.",3,1,11,9,11,5,16,18,11,6,NA,NA,1
"2635",2022-06-19 14:25:00,"Chepurnyi A.","Hnoievoi R.",3,0,11,3,14,12,11,8,NA,NA,NA,NA,1
"2636",2022-06-19 14:25:00,"Kravnytskyi M.","Hel V.",3,1,11,6,9,11,13,11,11,7,NA,NA,1
"2637",2022-06-19 14:30:00,"Priadko S.","Torhachov I.",3,2,3,11,11,6,11,5,9,11,11,8,1
"2638",2022-06-19 14:35:00,"Kolesnykov V.","Prokopenko D.",1,3,11,7,8,11,6,11,12,14,NA,NA,0
"2639",2022-06-19 14:40:00,"Sklyarenko A.","Ivchuk O.",3,2,12,14,11,7,8,11,11,7,11,5,1
"2640",2022-06-19 14:45:00,"Brichacek D.","Pfleger M.",1,3,8,11,11,7,8,11,6,11,NA,NA,0
"2641",2022-06-19 14:50:00,"Kalev L.","Pleskach V.",2,3,2,11,8,11,16,14,11,4,5,11,0
"2642",2022-06-19 14:50:00,"Kodola V.","Syniavskyi I.",3,1,5,11,11,8,11,5,12,10,NA,NA,1
"2643",2022-06-19 14:50:00,"Turek R.","Klbik A.",1,3,11,5,8,11,9,11,8,11,NA,NA,0
"2644",2022-06-19 14:55:00,"Hot S.","Mikhailovskiy Y.",0,3,3,11,12,14,12,14,NA,NA,NA,NA,0
"2645",2022-06-19 15:00:00,"Boklah R.","Romanenko V.",3,2,9,11,4,11,11,8,11,6,11,7,1
"2646",2022-06-19 15:05:00,"Udovenko I.","Volynets O.",3,1,9,11,11,6,11,5,11,4,NA,NA,1
"2647",2022-06-19 15:10:00,"Kolbasenko O.","Mrykh M.",3,0,11,7,11,9,11,8,NA,NA,NA,NA,1
"2648",2022-06-19 15:15:00,"Taranko M.","Brichacek D.",1,3,7,11,6,11,11,8,11,13,NA,NA,0
"2649",2022-06-19 15:20:00,"Jurika M.","Kubovsky M.",3,1,11,7,3,11,12,10,11,9,NA,NA,1
"2650",2022-06-19 15:20:00,"Rotaru S.","Gribkov D.",3,2,11,9,6,11,11,6,9,11,11,8,1
"2651",2022-06-19 15:20:00,"Shpak A.","Mykhailovsky K.",1,3,8,11,12,14,11,8,8,11,NA,NA,0
"2652",2022-06-19 15:25:00,"Moriak A.","Sapuzhak O.",0,3,9,11,9,11,8,11,NA,NA,NA,NA,0
"2653",2022-06-19 15:30:00,"Ziakun V.","Vasylets A.",1,3,8,11,11,9,2,11,6,11,NA,NA,0
"2654",2022-06-19 15:35:00,"Stepanchuk Y.","Korobov A.",3,1,11,7,6,11,11,2,11,9,NA,NA,1
"2655",2022-06-19 15:40:00,"Ivchuk O.","Merzlikin V.",3,2,11,3,6,11,11,9,2,11,11,8,1
"2656",2022-06-19 15:45:00,"Hofmann M.","Pfleger M.",3,2,11,4,11,8,5,11,3,11,11,9,1
"2657",2022-06-19 15:50:00,"Loboda M.","Potapov M.",3,2,5,11,3,11,11,5,11,9,11,6,1
"2658",2022-06-19 15:50:00,"Romanenko I.","Lipkan D.",1,3,6,11,8,11,11,6,8,11,NA,NA,0
"2659",2022-06-19 15:50:00,"Zelman D.","Stracar P.",3,1,10,12,12,10,11,9,14,12,NA,NA,1
"2660",2022-06-19 15:55:00,"Mazur R.","Shyshkin M.",2,3,8,11,9,11,11,8,11,2,8,11,0
"2661",2022-06-19 16:00:00,"Priadko S.","Boklah R.",3,2,11,1,9,11,8,11,11,7,11,8,1
"2662",2022-06-19 16:05:00,"Portnov H.","Sydorenko V.",3,0,11,4,11,5,12,10,NA,NA,NA,NA,1
"2663",2022-06-19 16:10:00,"Skripnik S.","Sklyarenko A.",3,0,11,8,11,6,11,4,NA,NA,NA,NA,1
"2664",2022-06-19 16:20:00,"Kodola V.","Mykhailovsky K.",1,3,11,8,7,11,5,11,9,11,NA,NA,0
"2665",2022-06-19 16:20:00,"Shkepu S.","Semipeadnii V.",0,3,4,11,6,11,2,11,NA,NA,NA,NA,0
"2666",2022-06-19 16:25:00,"Hot S.","Sapuzhak O.",3,0,13,11,11,2,11,6,NA,NA,NA,NA,1
"2667",2022-06-19 16:25:00,"Kyi Y.","Tkachov S.",1,3,3,11,11,9,6,11,8,11,NA,NA,0
"2668",2022-06-19 16:25:00,"Pfleger M.","Taranko M.",2,3,8,11,11,3,7,11,11,8,5,11,0
"2669",2022-06-19 16:30:00,"Vasylets A.","Torhachov I.",3,0,11,7,11,3,11,4,NA,NA,NA,NA,1
"2670",2022-06-19 16:35:00,"Ryndia V.","Yaremenko R.",2,3,9,11,13,11,11,9,9,11,9,11,0
"2671",2022-06-19 16:40:00,"Kolbasenko O.","Ivchuk O.",3,2,11,8,11,6,10,12,5,11,11,5,1
"2672",2022-06-19 16:50:00,"Potapov M.","Syniavskyi I.",3,1,12,10,11,5,8,11,11,9,NA,NA,1
"2673",2022-06-19 16:50:00,"Romanenko I.","Semipeadnii V.",3,2,8,11,11,7,11,9,18,20,11,6,1
"2674",2022-06-19 16:55:00,"Hofmann M.","Brichacek D.",3,1,13,11,7,11,11,6,13,11,NA,NA,1
"2675",2022-06-19 16:55:00,"Mishchenko O.","Dukhovenko O.",3,2,11,7,11,7,4,11,7,11,11,2,1
"2676",2022-06-19 16:55:00,"Shyshkin M.","Mikhailovskiy Y.",3,1,11,6,11,13,11,8,11,9,NA,NA,1
"2677",2022-06-19 17:00:00,"Ziakun V.","Romanenko V.",3,2,6,11,11,6,9,11,11,8,11,6,1
"2678",2022-06-19 17:05:00,"Stepanchuk Y.","Sydorenko V.",2,3,11,7,11,4,5,11,6,11,8,11,0
"2679",2022-06-19 17:10:00,"Sklyarenko A.","Mrykh M.",2,3,7,11,10,12,11,9,11,9,8,11,0
"2680",2022-06-19 17:20:00,"Shpak A.","Loboda M.",3,0,11,8,14,12,12,10,NA,NA,NA,NA,1
"2681",2022-06-19 17:25:00,"Babenko P.","Hrymovskyi O.",3,0,11,6,11,4,13,11,NA,NA,NA,NA,1
"2682",2022-06-19 17:25:00,"Moriak A.","Mazur R.",3,1,11,8,10,12,11,6,11,8,NA,NA,1
"2683",2022-06-19 17:25:00,"Shkepu S.","Lipkan D.",1,3,6,11,11,9,9,11,9,11,NA,NA,0
"2684",2022-06-19 17:25:00,"Ullman M.","Rejent S.",3,0,11,3,11,9,11,5,NA,NA,NA,NA,1
"2685",2022-06-19 17:35:00,"Priadko S.","Vasylets A.",3,0,11,8,14,12,11,6,NA,NA,NA,NA,1
"2686",2022-06-19 17:35:00,"Yaremenko R.","Korobov A.",3,1,11,3,11,5,6,11,11,8,NA,NA,1
"2687",2022-06-19 17:40:00,"Skripnik S.","Merzlikin V.",3,1,9,11,11,9,11,4,11,8,NA,NA,1
"2688",2022-06-19 17:45:00,"Grubr V.","Liska T.",3,2,4,11,11,8,11,7,4,11,11,9,1
"2689",2022-06-19 17:50:00,"Kodola V.","Potapov M.",3,2,11,8,9,11,11,6,5,11,11,9,1
"2690",2022-06-19 17:50:00,"Romanenko I.","Shkepu S.",0,3,13,15,11,13,6,11,NA,NA,NA,NA,0
"2691",2022-06-19 17:55:00,"Hot S.","Shyshkin M.",0,3,7,11,9,11,5,11,NA,NA,NA,NA,0
"2692",2022-06-19 17:55:00,"Kyi Y.","Dukhovenko O.",1,3,8,11,11,9,8,11,9,11,NA,NA,0
"2693",2022-06-19 18:00:00,"Ziakun V.","Boklah R.",3,0,12,10,11,4,11,6,NA,NA,NA,NA,1
"2694",2022-06-19 18:05:00,"Portnov H.","Ryndia V.",2,3,11,5,6,11,14,16,11,8,7,11,0
"2695",2022-06-19 18:10:00,"Kolbasenko O.","Sklyarenko A.",1,3,11,4,5,11,9,11,9,11,NA,NA,0
"2696",2022-06-19 18:15:00,"Ullman M.","Liska T.",3,2,8,11,7,11,13,11,11,3,11,5,1
"2697",2022-06-19 18:20:00,"Loboda M.","Mykhailovsky K.",0,3,9,11,12,14,11,13,NA,NA,NA,NA,0
"2698",2022-06-19 18:20:00,"Semipeadnii V.","Lipkan D.",0,3,10,12,10,12,9,11,NA,NA,NA,NA,0
"2699",2022-06-19 18:25:00,"Hrymovskyi O.","Tkachov S.",3,2,7,11,7,11,11,9,11,6,11,7,1
"2700",2022-06-19 18:25:00,"Mazur R.","Sapuzhak O.",3,1,11,6,11,6,8,11,11,7,NA,NA,1
"2701",2022-06-19 18:30:00,"Torhachov I.","Romanenko V.",1,3,8,11,11,13,11,9,14,16,NA,NA,0
"2702",2022-06-19 18:35:00,"Stepanchuk Y.","Yaremenko R.",1,3,8,11,11,8,10,12,9,11,NA,NA,0
"2703",2022-06-19 18:40:00,"Skripnik S.","Ivchuk O.",2,3,11,4,9,11,11,7,9,11,9,11,0
"2704",2022-06-19 18:50:00,"Grubr V.","Rejent S.",0,3,5,11,4,11,7,11,NA,NA,NA,NA,0
"2705",2022-06-19 18:50:00,"Shpak A.","Syniavskyi I.",3,0,11,4,11,6,11,7,NA,NA,NA,NA,1
"2706",2022-06-19 18:55:00,"Mishchenko O.","Babenko P.",3,1,7,11,11,7,11,6,11,9,NA,NA,1
"2707",2022-06-19 18:55:00,"Shkepu S.","Romanenko I.",3,0,11,5,16,14,17,15,NA,NA,NA,NA,1
"2708",2022-06-19 19:00:00,"Moriak A.","Mikhailovskiy Y.",3,1,11,3,11,9,7,11,11,5,NA,NA,1
"2709",2022-06-19 19:05:00,"Ryndia V.","Sydorenko V.",3,0,11,8,11,9,11,9,NA,NA,NA,NA,1
"2710",2022-06-19 19:10:00,"Mrykh M.","Merzlikin V.",3,2,11,9,11,9,8,11,4,11,13,11,1
"2711",2022-06-19 19:15:00,"Ullman M.","Grubr V.",3,1,11,9,11,4,6,11,11,7,NA,NA,1
"2712",2022-06-19 19:20:00,"Kodola V.","Loboda M.",3,1,11,7,11,7,8,11,11,7,NA,NA,1
"2713",2022-06-19 19:20:00,"Lipkan D.","Semipeadnii V.",3,1,11,9,8,11,11,7,11,8,NA,NA,1
"2714",2022-06-19 19:25:00,"Hot S.","Mazur R.",3,0,11,6,11,6,11,5,NA,NA,NA,NA,1
"2715",2022-06-19 19:25:00,"Kyi Y.","Hrymovskyi O.",3,0,11,8,11,5,11,9,NA,NA,NA,NA,1
"2716",2022-06-19 19:30:00,"Vasylets A.","Romanenko V.",3,1,7,11,11,7,11,7,11,5,NA,NA,1
"2717",2022-06-19 19:35:00,"Portnov H.","Korobov A.",3,2,4,11,6,11,12,10,11,8,14,12,1
"2718",2022-06-19 19:40:00,"Kolbasenko O.","Skripnik S.",3,0,11,4,11,5,11,8,NA,NA,NA,NA,1
"2719",2022-06-19 19:45:00,"Liska T.","Rejent S.",1,3,11,4,3,11,9,11,9,11,NA,NA,0
"2720",2022-06-19 19:50:00,"Shpak A.","Potapov M.",1,3,3,11,9,11,11,8,7,11,NA,NA,0
"2721",2022-06-19 19:55:00,"Babenko P.","Dukhovenko O.",3,0,11,7,11,6,11,6,NA,NA,NA,NA,1
"2722",2022-06-19 19:55:00,"Moriak A.","Shyshkin M.",3,2,5,11,11,9,9,11,11,6,11,3,1
"2723",2022-06-19 20:00:00,"Boklah R.","Torhachov I.",1,3,7,11,12,10,1,11,2,11,NA,NA,0
"2724",2022-06-19 20:00:00,"Dobrzhinsky O.","Nizioc I.",3,2,11,6,8,11,5,11,11,4,11,4,1
"2725",2022-06-19 20:10:00,"Sklyarenko A.","Merzlikin V.",1,3,7,11,12,10,9,11,6,11,NA,NA,0
"2726",2022-06-19 20:10:00,"Stepanchuk Y.","Ryndia V.",2,3,11,4,11,9,5,11,6,11,8,11,0
"2727",2022-06-19 20:15:00,"Liska T.","Grubr V.",3,2,11,7,13,15,11,5,11,13,11,9,1
"2728",2022-06-19 20:20:00,"Mykhailovsky K.","Syniavskyi I.",3,0,11,7,11,4,11,7,NA,NA,NA,NA,1
"2729",2022-06-19 20:25:00,"Mishchenko O.","Tkachov S.",1,3,8,11,11,9,9,11,2,11,NA,NA,0
"2730",2022-06-19 20:25:00,"Sapuzhak O.","Mikhailovskiy Y.",3,1,11,5,6,11,11,7,11,9,NA,NA,1
"2731",2022-06-19 20:30:00,"Sivovol S.","Ungurean M.",1,3,7,11,11,7,7,11,13,15,NA,NA,0
"2732",2022-06-19 20:35:00,"Portnov H.","Yaremenko R.",3,1,12,10,13,11,6,11,11,9,NA,NA,1
"2733",2022-06-19 20:40:00,"Ivchuk O.","Mrykh M.",3,0,11,7,11,9,11,9,NA,NA,NA,NA,1
"2734",2022-06-19 20:50:00,"Kodola V.","Shpak A.",1,3,11,7,5,11,6,11,9,11,NA,NA,0
"2735",2022-06-19 20:50:00,"Rejent S.","Ullman M.",1,3,11,13,11,7,8,11,9,11,NA,NA,0
"2736",2022-06-19 20:55:00,"Hot S.","Moriak A.",1,3,11,9,6,11,5,11,7,11,NA,NA,0
"2737",2022-06-19 20:55:00,"Kyi Y.","Babenko P.",1,3,2,11,11,8,7,11,8,11,NA,NA,0
"2738",2022-06-19 21:00:00,"Dobrzhinsky O.","Ungurean M.",2,3,6,11,12,10,11,8,3,11,7,11,0
"2739",2022-06-19 21:10:00,"Sydorenko V.","Korobov A.",0,3,9,11,10,12,8,11,NA,NA,NA,NA,0
"2740",2022-06-19 21:15:00,"Provaznik L.","Karpisek O.",0,3,9,11,12,14,8,11,NA,NA,NA,NA,0
"2741",2022-06-19 21:20:00,"Loboda M.","Syniavskyi I.",3,1,11,6,5,11,11,9,11,6,NA,NA,1
"2742",2022-06-19 21:25:00,"Mazur R.","Mikhailovskiy Y.",1,3,3,11,8,11,11,9,7,11,NA,NA,0
"2743",2022-06-19 21:25:00,"Mishchenko O.","Hrymovskyi O.",1,3,8,11,5,11,12,10,9,11,NA,NA,0
"2744",2022-06-19 21:30:00,"Sivovol S.","Nizioc I.",2,3,11,6,5,11,11,5,9,11,8,11,0
"2745",2022-06-19 21:35:00,"Stepanchuk Y.","Portnov H.",3,0,11,6,11,9,12,10,NA,NA,NA,NA,1
"2746",2022-06-19 21:45:00,"Dlask M.","Schmidtmayer F.",3,0,11,5,11,8,11,8,NA,NA,NA,NA,1
"2747",2022-06-19 21:50:00,"Potapov M.","Mykhailovsky K.",3,1,11,9,11,6,6,11,11,8,NA,NA,1
"2748",2022-06-19 21:55:00,"Dukhovenko O.","Tkachov S.",3,0,12,10,11,6,11,5,NA,NA,NA,NA,1
"2749",2022-06-19 21:55:00,"Shyshkin M.","Sapuzhak O.",1,3,4,11,11,9,3,11,6,11,NA,NA,0
